col_1,col_2,division
,District Council 7th District,2
,Maria Quinones Sanchez,2
Maria Quinones Sanchez,133,2
Total,133,2
,District Council 7th District,3
,Maria Quinones Sanchez,3
Maria Quinones Sanchez,63,3
Total,63,3
,District Council 7th District,4
,Maria Quinones Sanchez,4
Maria Quinones Sanchez,56,4
Total,56,4
,District Council 7th District,5
,Maria Quinones Sanchez,5
Maria Quinones Sanchez,59,5
Total,59,5
,District Council 7th District,6
,Maria Quinones Sanchez,6
Maria Quinones Sanchez,51,6
Total,51,6
,District Council 7th District,7
,Maria Quinones Sanchez,7
Maria Quinones Sanchez,68,7
Total,68,7
,District Council 7th District,8
,Maria Quinones Sanchez,8
Maria Quinones Sanchez,47,8
Total,47,8
,District Council 7th District,11
,Maria Quinones Sanchez,11
Maria Quinones Sanchez,38,11
Total,38,11
,District Council 7th District,12
,Maria Quinones Sanchez,12
Maria Quinones Sanchez,61,12
Total,61,12
,District Council 7th District,17
,Maria Quinones Sanchez,17
Maria Quinones Sanchez,37,17
Total,37,17
,District Council 7th District,18
,Maria Quinones Sanchez,18
Maria Quinones Sanchez,60,18
Total,60,18
,District Council 7th District,19
,Maria Quinones Sanchez,19
Maria Quinones Sanchez,81,19
Total,81,19
,District Council 7th District,20
,Maria Quinones Sanchez,20
Maria Quinones Sanchez,43,20
Total,43,20
,District Council 7th District,All
,Maria Quinones Sanchez,All
Maria Quinones Sanchez,797,All
Total,797,All
