col_1,col_2,col_3,col_4,division
,District Council 3rd District,Judge Of The Superior Court,,1
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,1
Jannie L Blackwell,25,74,2,1
Alice Beck Dubow,,4,0,1
Emil Giordano,,,0,1
Total,101,78,2,1
,District Council 3rd District,Judge Of The Superior Court,,2
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,2
Jannie L Blackwell,13,97,1,2
Alice Beck Dubow,,4,0,2
Emil Giordano,,,1,2
Total,111,101,2,2
,District Council 3rd District,Judge Of The Superior Court,,3
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,3
Jannie L Blackwell,20,129,4,3
Alice Beck Dubow,,6,0,3
Emil Giordano,,,3,3
Total,153,135,7,3
,District Council 3rd District,Judge Of The Superior Court,,4
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,4
Jannie L Blackwell,28,155,1,4
Alice Beck Dubow,,4,0,4
Emil Giordano,,,1,4
Total,184,159,2,4
,District Council 3rd District,Judge Of The Superior Court,,5
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,5
Jannie L Blackwell,19,92,2,5
Alice Beck Dubow,,3,0,5
Emil Giordano,,,1,5
Total,113,95,3,5
,District Council 3rd District,Judge Of The Superior Court,,6
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,6
Jannie L Blackwell,18,112,0,6
Alice Beck Dubow,,9,0,6
Emil Giordano,,,0,6
Total,130,121,0,6
,District Council 3rd District,Judge Of The Superior Court,,7
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,7
Jannie L Blackwell,20,104,0,7
Alice Beck Dubow,,6,0,7
Emil Giordano,,,1,7
Total,124,110,1,7
,District Council 3rd District,Judge Of The Superior Court,,8
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,8
Jannie L Blackwell,18,112,3,8
Alice Beck Dubow,,13,0,8
Emil Giordano,,,2,8
Total,133,125,5,8
,District Council 3rd District,Judge Of The Superior Court,,9
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,9
Jannie L Blackwell,16,148,3,9
Alice Beck Dubow,,11,0,9
Emil Giordano,,,0,9
Total,167,159,3,9
,District Council 3rd District,Judge Of The Superior Court,,10
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,10
Jannie L Blackwell,20,116,0,10
Alice Beck Dubow,,5,0,10
Emil Giordano,,,0,10
Total,136,121,0,10
,District Council 3rd District,Judge Of The Superior Court,,11
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,11
Jannie L Blackwell,29,142,0,11
Alice Beck Dubow,,10,0,11
Emil Giordano,,,3,11
Total,171,152,3,11
,District Council 3rd District,Judge Of The Superior Court,,12
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,12
Jannie L Blackwell,33,107,2,12
Alice Beck Dubow,,6,0,12
Emil Giordano,,,1,12
Total,142,113,3,12
,District Council 3rd District,Judge Of The Superior Court,,13
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,13
Jannie L Blackwell,14,93,3,13
Alice Beck Dubow,,9,0,13
Emil Giordano,,,0,13
Total,110,102,3,13
,District Council 3rd District,Judge Of The Superior Court,,14
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,14
Jannie L Blackwell,24,141,2,14
Alice Beck Dubow,,8,0,14
Emil Giordano,,,0,14
Total,167,149,2,14
,District Council 3rd District,Judge Of The Superior Court,,15
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,15
Jannie L Blackwell,25,135,1,15
Alice Beck Dubow,,3,0,15
Emil Giordano,,,0,15
Total,161,138,1,15
,Judge Of The Superior Court,,District Council 3rd District,16
,Alice Beck Dubow,Emil Giordano,Jannie L Blackwell,16
Alice Beck Dubow,13,0,150,16
Emil Giordano,,2,2,16
Jannie L Blackwell,,,11,16
Total,163,4,163,16
,District Council 3rd District,Judge Of The Superior Court,,17
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,17
Jannie L Blackwell,27,143,2,17
Alice Beck Dubow,,7,0,17
Emil Giordano,,,3,17
Total,172,150,5,17
,District Council 3rd District,Judge Of The Superior Court,,18
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,18
Jannie L Blackwell,18,155,1,18
Alice Beck Dubow,,12,0,18
Emil Giordano,,,3,18
Total,174,167,4,18
,District Council 3rd District,Judge Of The Superior Court,,19
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,19
Jannie L Blackwell,24,172,2,19
Alice Beck Dubow,,11,0,19
Emil Giordano,,,0,19
Total,198,183,2,19
,District Council 3rd District,Judge Of The Superior Court,,20
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,20
Jannie L Blackwell,18,104,2,20
Alice Beck Dubow,,7,0,20
Emil Giordano,,,3,20
Total,124,111,5,20
,District Council 3rd District,Judge Of The Superior Court,,21
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,21
Jannie L Blackwell,11,56,0,21
Alice Beck Dubow,,7,0,21
Emil Giordano,,,2,21
Total,67,63,2,21
,District Council 3rd District,Judge Of The Superior Court,,22
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,22
Jannie L Blackwell,9,98,2,22
Alice Beck Dubow,,5,0,22
Emil Giordano,,,0,22
Total,109,103,2,22
,District Council 3rd District,Judge Of The Superior Court,,All
,Jannie L Blackwell,Alice Beck Dubow,Emil Giordano,All
Jannie L Blackwell,440,"2,635",35,All
Alice Beck Dubow,,163,0,All
Emil Giordano,,,26,All
Total,"3,110","2,798",61,All
