col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,All
Kevin M Dougherty,174,"1,340","1,296",47,30,27,17,"1,392",200,19,All
Christine Donohue,,21,"1,313",64,22,15,14,"1,196",137,18,All
David Wecht,,,23,43,16,22,7,"1,146",124,16,All
Judy Olson,,,,6,266,256,6,36,264,7,All
Anne Covey,,,,,2,248,6,17,244,7,All
Mike George,,,,,,7,6,17,242,4,All
Paul P Panepinto,,,,,,,1,10,10,12,All
Cherelle Parker,,,,,,,,14,0,0,All
Kevin Strickland,,,,,,,,,15,0,All
Bobbie T Curry,,,,,,,,,,0,All
Total,"1,943","1,519","1,451",367,315,313,39,"1,545",514,35,All
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Paul P Panepinto,Mike George,Cherelle Parker,Kevin Strickland,Bobbie T Curry,1
Kevin M Dougherty,2,49,43,2,2,2,1,57,4,0,1
Christine Donohue,,0,45,2,1,0,0,41,2,0,1
David Wecht,,,0,1,1,0,0,40,1,0,1
Judy Olson,,,,1,1,0,0,1,2,0,1
Anne Covey,,,,,0,1,0,1,2,0,1
Paul P Panepinto,,,,,,0,1,1,1,0,1
Mike George,,,,,,,0,0,0,0,1
Cherelle Parker,,,,,,,,0,0,0,1
Kevin Strickland,,,,,,,,,0,0,1
Bobbie T Curry,,,,,,,,,,0,1
Total,72,51,47,4,3,3,1,61,5,0,1
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Kevin M Dougherty,9,69,67,2,1,1,0,81,5,0,2
Christine Donohue,,4,67,2,2,0,1,70,4,0,2
David Wecht,,,0,0,1,0,0,66,3,0,2
Anne Covey,,,,0,6,4,0,1,6,0,2
Judy Olson,,,,,0,4,0,1,6,0,2
Mike George,,,,,,0,0,0,4,0,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Cherelle Parker,,,,,,,,1,0,0,2
Kevin Strickland,,,,,,,,,0,0,2
Bobbie T Curry,,,,,,,,,,0,2
Total,99,82,70,7,7,5,1,91,10,0,2
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,3
