col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 1st District,Justice Of The Supreme Court,,,,,,,All
,Mark F Squilla,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,All
Mark F Squilla,27,988,704,669,144,94,96,35,All
Kevin M Dougherty,,107,683,665,63,33,38,18,All
Christine Donohue,,,19,668,54,20,17,19,All
David Wecht,,,,15,40,22,12,18,All
Judy Olson,,,,,18,234,255,6,All
Mike George,,,,,,16,223,9,All
Anne Covey,,,,,,,12,6,All
Paul P Panepinto,,,,,,,,3,All
Total,"1,215","1,193",824,786,367,301,299,47,All
,Justice Of The Supreme Court,,,,,,,District Council 1st District,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Mark F Squilla,1
Kevin M Dougherty,11,40,33,8,2,4,3,70,1
Christine Donohue,,1,38,8,1,1,2,43,1
David Wecht,,,0,4,1,0,4,38,1
Judy Olson,,,,0,14,14,0,17,1
Mike George,,,,,2,12,0,8,1
Anne Covey,,,,,,1,1,9,1
Paul P Panepinto,,,,,,,1,5,1
Mark F Squilla,,,,,,,,1,1
Total,87,50,42,25,18,17,6,85,1
,District Council 1st District,Justice Of The Supreme Court,,,,,,,2
,Mark F Squilla,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,2
Mark F Squilla,1,29,25,24,3,2,1,0,2
Kevin M Dougherty,,3,24,22,1,1,0,0,2
David Wecht,,,2,21,1,1,0,0,2
Christine Donohue,,,,0,2,0,0,0,2
Judy Olson,,,,,2,8,8,0,2
Anne Covey,,,,,,1,8,0,2
Mike George,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,0,2
Total,39,35,30,27,12,10,8,0,2
,Justice Of The Supreme Court,,,,,,,District Council 1st District,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mark F Squilla,3
Kevin M Dougherty,9,70,69,8,7,3,2,98,3
Christine Donohue,,1,69,6,1,3,0,69,3
David Wecht,,,1,3,1,2,1,67,3
Judy Olson,,,,1,30,27,0,12,3
Anne Covey,,,,,0,27,0,7,3
Mike George,,,,,,0,0,5,3
Paul P Panepinto,,,,,,,0,1,3
Mark F Squilla,,,,,,,,3,3
Total,116,80,77,40,34,32,2,112,3
,District Council 1st District,Justice Of The Supreme Court,,,,,,,4
,Mark F Squilla,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Mark F Squilla,2,54,46,46,8,4,4,4,4
Kevin M Dougherty,,2,42,45,3,2,3,0,4
Christine Donohue,,,1,43,4,4,1,3,4
David Wecht,,,,0,0,2,4,2,4
Judy Olson,,,,,2,11,8,1,4
Anne Covey,,,,,,0,11,1,4
Mike George,,,,,,,1,1,4
Paul P Panepinto,,,,,,,,1,4
Total,69,61,52,52,19,17,16,6,4
,Justice Of The Supreme Court,,,,,,,District Council 1st District,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mark F Squilla,5
Kevin M Dougherty,6,41,34,9,5,3,3,65,5
Christine Donohue,,5,40,7,2,2,2,40,5
David Wecht,,,0,7,1,3,1,35,5
Judy Olson,,,,1,25,23,1,14,5
Anne Covey,,,,,1,21,0,7,5
Mike George,,,,,,1,1,6,5
Paul P Panepinto,,,,,,,0,5,5
Mark F Squilla,,,,,,,,0,5
Total,82,60,46,39,29,29,6,77,5
,Justice Of The Supreme Court,,,,,,,District Council 1st District,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mark F Squilla,6
Kevin M Dougherty,11,45,47,4,1,2,0,75,6
Christine Donohue,,0,44,4,0,1,1,47,6
David Wecht,,,0,4,0,1,1,47,6
Judy Olson,,,,1,15,15,0,13,6
Anne Covey,,,,,3,14,0,7,6
Mike George,,,,,,1,0,9,6
Paul P Panepinto,,,,,,,0,0,6
Mark F Squilla,,,,,,,,1,6
Total,92,52,52,23,18,18,1,90,6
,District Council 1st District,Justice Of The Supreme Court,,,,,,,7
,Mark F Squilla,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,7
Mark F Squilla,5,65,40,41,12,9,9,5,7
Kevin M Dougherty,,7,40,39,5,3,4,3,7
David Wecht,,,1,37,3,1,2,1,7
Christine Donohue,,,,0,4,3,3,1,7
Judy Olson,,,,,4,24,22,1,7
Anne Covey,,,,,,1,18,1,7
Mike George,,,,,,,2,1,7
Paul P Panepinto,,,,,,,,0,7
Total,82,77,46,45,36,28,28,5,7
,Justice Of The Supreme Court,,,,,,,District Council 1st District,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Mark F Squilla,8
Kevin M Dougherty,7,49,47,3,1,3,0,71,8
Christine Donohue,,0,45,1,1,2,0,48,8
David Wecht,,,0,1,0,1,0,44,8
Judy Olson,,,,1,21,15,0,8,8
Anne Covey,,,,,0,15,0,6,8
Mike George,,,,,,3,0,7,8
Paul P Panepinto,,,,,,,0,0,8
Mark F Squilla,,,,,,,,2,8
Total,84,54,50,24,21,21,0,84,8
,District Council 1st District,Justice Of The Supreme Court,,,,,,,9
,Mark F Squilla,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,9
Mark F Squilla,0,28,27,23,3,1,1,0,9
Kevin M Dougherty,,2,24,22,2,0,0,0,9
Christine Donohue,,,0,25,3,0,0,0,9
David Wecht,,,,0,3,0,0,0,9
Judy Olson,,,,,1,8,7,0,9
