col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,All
Kevin M Dougherty,50,596,580,6,5,6,6,615,600,591,577,567,563,498,494,482,477,475,458,24,All
David Wecht,,31,584,9,3,4,5,565,558,549,545,536,543,475,474,468,465,462,450,17,All
Christine Donohue,,,11,10,4,2,6,546,558,546,539,531,539,477,473,465,460,454,445,20,All
Judy Olson,,,,1,22,20,1,16,16,16,13,15,13,17,15,17,16,13,13,25,All
Mike George,,,,,0,17,0,10,9,12,10,11,11,11,11,12,11,9,10,21,All
Anne Covey,,,,,,1,0,12,10,12,9,11,10,12,12,12,11,10,10,20,All
Paul P Panepinto,,,,,,,2,7,6,5,6,6,5,6,4,4,4,5,3,2,All
Ken Powell,,,,,,,,0,578,577,568,565,573,494,488,492,486,476,468,25,All
Mia Roberts Perez,,,,,,,,,1,582,580,572,579,506,502,492,490,485,470,29,All
Tracy B Roman,,,,,,,,,,0,571,565,576,494,490,494,487,473,472,29,All
Kai Scott,,,,,,,,,,,2,562,574,499,494,488,487,484,467,27,All
Lyris Younge,,,,,,,,,,,,2,567,498,491,492,484,479,471,26,All
Abbe Fletman,,,,,,,,,,,,,0,493,489,492,490,479,472,25,All
Stephanie M Sawyer,,,,,,,,,,,,,,1,508,502,495,490,476,29,All
Daine Grey Jr,,,,,,,,,,,,,,,0,496,491,486,473,28,All
Michael Fanning,,,,,,,,,,,,,,,,0,495,481,476,29,All
Chris Mallios,,,,,,,,,,,,,,,,,0,483,475,28,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,0,465,24,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,22,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,All
Total,811,678,650,40,28,26,12,665,644,631,618,603,598,535,523,512,507,501,483,47,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Mia Roberts Perez,Abbe Fletman,Kai Scott,Tracy B Roman,Ken Powell,Lyris Younge,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,1
Kevin M Dougherty,3,44,39,0,1,0,2,42,39,40,38,39,36,30,32,29,28,29,26,4,1
David Wecht,,1,43,2,2,0,2,42,41,42,41,39,38,34,35,32,32,32,30,4,1
Christine Donohue,,,2,4,2,1,2,42,41,42,40,38,38,36,35,34,34,32,31,6,1
Judy Olson,,,,0,3,4,1,3,5,4,5,5,5,5,4,5,5,4,5,5,1
Mike George,,,,,0,3,0,2,4,3,4,3,4,4,3,4,4,4,4,4,1
Anne Covey,,,,,,0,0,0,2,1,2,2,2,2,1,2,2,2,2,4,1
Paul P Panepinto,,,,,,,0,2,2,2,3,2,2,2,2,2,2,1,2,1,1
Mia Roberts Perez,,,,,,,,0,45,46,44,42,42,37,37,36,35,34,32,5,1
Abbe Fletman,,,,,,,,,0,46,45,44,44,38,37,38,37,35,33,6,1
Kai Scott,,,,,,,,,,0,45,43,43,38,38,37,36,35,33,6,1
Tracy B Roman,,,,,,,,,,,0,43,44,37,36,37,36,35,34,7,1
Ken Powell,,,,,,,,,,,,0,43,35,34,36,35,33,32,5,1
Lyris Younge,,,,,,,,,,,,,0,35,34,36,35,33,33,6,1
Chris Mallios,,,,,,,,,,,,,,0,37,37,37,35,34,7,1
Rainy Papademetriou,,,,,,,,,,,,,,,0,36,35,35,33,6,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,37,35,33,6,1
Michael Fanning,,,,,,,,,,,,,,,,,0,34,33,6,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,32,5,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,6,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,59,53,49,7,6,4,4,49,48,48,48,47,45,39,39,38,37,36,34,10,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Judy Olson,Anne Covey,Paul P Panepinto,Kai Scott,Mia Roberts Perez,Abbe Fletman,Ken Powell,Lyris Younge,Daine Grey Jr,Tracy B Roman,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Kevin M Dougherty,3,60,61,2,2,0,1,66,64,60,61,59,56,55,55,52,51,51,46,5,2
Christine Donohue,,1,58,0,0,0,0,57,57,55,53,52,49,51,49,48,47,46,42,3,2
David Wecht,,,0,0,0,0,0,56,55,54,51,51,48,49,48,48,47,46,42,3,2
Mike George,,,,0,4,2,0,3,3,3,2,3,3,3,3,2,3,3,2,5,2
Judy Olson,,,,,0,2,0,3,3,3,2,3,3,3,3,2,3,3,2,4,2
Anne Covey,,,,,,0,0,2,2,2,1,2,2,2,2,2,2,2,1,2,2
Paul P Panepinto,,,,,,,0,1,1,0,1,0,1,0,1,1,0,0,0,0,2
Kai Scott,,,,,,,,0,64,63,62,61,56,57,56,54,53,53,47,6,2
Mia Roberts Perez,,,,,,,,,0,63,59,60,55,59,55,54,52,52,47,6,2
Abbe Fletman,,,,,,,,,,0,59,60,53,58,53,53,53,52,47,6,2
Ken Powell,,,,,,,,,,,0,59,53,57,52,51,51,51,45,5,2
Lyris Younge,,,,,,,,,,,,0,54,56,54,53,52,53,48,5,2
Daine Grey Jr,,,,,,,,,,,,,0,49,58,54,54,55,49,6,2
Tracy B Roman,,,,,,,,,,,,,,0,48,49,49,49,46,6,2
Stephanie M Sawyer,,,,,,,,,,,,,,,0,54,53,54,48,5,2
Rainy Papademetriou,,,,,,,,,,,,,,,,0,53,53,48,5,2
Chris Mallios,,,,,,,,,,,,,,,,,0,54,49,6,2
Michael Fanning,,,,,,,,,,,,,,,,,,0,49,6,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,3,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,2
Total,80,65,61,5,4,2,1,70,68,64,64,63,60,60,59,56,55,55,49,8,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Mia Roberts Perez,Kai Scott,Tracy B Roman,Abbe Fletman,Lyris Younge,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Michael Fanning,Rainy Papademetriou,Vincent Furlong,3
Kevin M Dougherty,3,40,36,1,2,0,0,44,42,40,41,39,38,34,34,32,33,31,31,4,3
David Wecht,,0,37,1,2,0,1,38,37,37,36,36,35,32,32,30,30,29,29,3,3
Christine Donohue,,,1,3,0,1,1,36,36,34,35,34,33,30,30,30,29,29,27,2,3
Judy Olson,,,,0,2,3,0,2,3,1,2,2,2,2,2,2,2,2,1,2,3
Anne Covey,,,,,0,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,3
Mike George,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,3
