col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 5th District,Council At Large,,,,,,,,,,,,,,All
,Darrell L Clarke,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,John Staggs,Sheila E Armstrong,All
Darrell L Clarke,10,525,466,469,464,453,95,91,88,40,45,48,29,31,28,All
Helen Gym,,12,466,478,443,444,109,65,91,35,15,27,9,29,21,All
Allan Domb,,,5,435,399,415,62,50,40,30,23,22,19,6,7,All
Derek S Green,,,,0,426,421,61,45,37,33,15,24,10,9,5,All
Blondell Reynolds Brown,,,,,5,422,42,40,42,11,8,11,1,13,6,All
William K Greenlee,,,,,,1,41,49,37,9,18,13,10,14,4,All
Andrew C Stober,,,,,,,5,16,68,34,13,5,4,25,29,All
David Oh,,,,,,,,4,17,49,51,54,47,4,5,All
Kristin Combs,,,,,,,,,1,7,16,8,0,37,37,All
Terry Tracy,,,,,,,,,,4,46,48,50,2,3,All
Al Taubenberger,,,,,,,,,,,1,46,44,5,8,All
Dennis M O Brien,,,,,,,,,,,,1,45,0,1,All
Daniel Tinney,,,,,,,,,,,,,0,1,1,All
John Staggs,,,,,,,,,,,,,,0,24,All
Sheila E Armstrong,,,,,,,,,,,,,,,0,All
Total,677,631,541,533,504,496,155,145,128,104,85,83,65,46,42,All
,Council At Large,,,,,,,,,,,,,,District Council 5th District,15
,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Daniel Tinney,Al Taubenberger,Dennis M O Brien,John Staggs,Sheila E Armstrong,Darrell L Clarke,15
Helen Gym,3,104,98,94,95,27,12,23,6,2,2,2,10,6,114,15
Derek S Green,,0,85,87,89,16,9,13,7,4,2,2,4,1,99,15
Allan Domb,,,1,83,77,16,8,10,5,4,5,3,3,4,91,15
William K Greenlee,,,,0,86,8,9,13,2,2,4,0,5,2,90,15
Blondell Reynolds Brown,,,,,1,8,5,13,2,0,1,0,3,0,89,15
Andrew C Stober,,,,,,1,2,15,8,2,2,0,6,9,20,15
David Oh,,,,,,,1,3,12,14,12,13,1,2,13,15
Kristin Combs,,,,,,,,0,1,0,1,0,6,7,19,15
Terry Tracy,,,,,,,,,1,15,12,13,1,0,8,15
Daniel Tinney,,,,,,,,,,0,11,14,1,1,6,15
Al Taubenberger,,,,,,,,,,,0,12,1,1,6,15
Dennis M O Brien,,,,,,,,,,,,0,0,0,6,15
John Staggs,,,,,,,,,,,,,0,6,7,15
Sheila E Armstrong,,,,,,,,,,,,,,0,5,15
Darrell L Clarke,,,,,,,,,,,,,,,0,15
Total,138,115,111,103,101,37,30,28,27,19,18,16,12,10,133,15
,District Council 5th District,Council At Large,,,,,,,,,,,,,,17
,Darrell L Clarke,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,David Oh,Andrew C Stober,Kristin Combs,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,John Staggs,Sheila E Armstrong,17
Darrell L Clarke,2,190,181,171,170,160,41,40,38,17,17,19,10,13,12,17
Helen Gym,,3,174,172,166,163,28,42,38,11,4,10,3,9,6,17
Allan Domb,,,2,159,152,151,24,22,18,7,6,7,5,2,2,17
Derek S Green,,,,0,159,152,19,21,10,8,2,7,1,2,2,17
Blondell Reynolds Brown,,,,,4,154,20,18,16,5,3,4,1,5,3,17
William K Greenlee,,,,,,0,19,15,13,3,2,2,3,7,1,17
David Oh,,,,,,,3,6,8,21,20,19,20,3,2,17
Andrew C Stober,,,,,,,,2,28,11,7,4,1,10,11,17
Kristin Combs,,,,,,,,,0,4,9,5,0,16,16,17
Terry Tracy,,,,,,,,,,0,18,18,19,0,3,17
Al Taubenberger,,,,,,,,,,,0,13,17,3,6,17
Dennis M O Brien,,,,,,,,,,,,0,16,0,1,17
Daniel Tinney,,,,,,,,,,,,,0,0,0,17
John Staggs,,,,,,,,,,,,,,0,8,17
Sheila E Armstrong,,,,,,,,,,,,,,,0,17
Total,249,230,205,192,188,175,63,60,56,35,31,29,22,18,17,17
,District Council 5th District,Council At Large,,,,,,,,,,,,,,20
,Darrell L Clarke,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Kristin Combs,Al Taubenberger,Dennis M O Brien,Daniel Tinney,John Staggs,Sheila E Armstrong,20
Darrell L Clarke,2,72,61,61,65,59,11,8,13,13,9,9,6,6,4,20
Helen Gym,,2,59,62,56,55,11,6,5,10,3,3,1,4,2,20
Allan Domb,,,1,60,56,51,10,9,4,6,4,3,4,1,1,20
Derek S Green,,,,0,54,53,7,7,3,5,2,3,2,2,0,20
William K Greenlee,,,,,0,53,5,4,9,6,4,4,3,1,0,20
Blondell Reynolds Brown,,,,,,0,6,2,3,4,1,1,0,3,1,20
Andrew C Stober,,,,,,,1,8,2,8,2,0,0,3,3,20
Terry Tracy,,,,,,,,1,7,1,7,7,5,0,0,20
