col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,1
,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Stephanie M Sawyer,Tracy B Roman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,Jewell Williams,Christopher Sawyer,1
Mia Roberts Perez,1,193,194,179,176,172,172,168,168,167,167,149,18,166,35,1
Kai Scott,,0,194,180,173,173,170,168,165,170,166,149,16,171,27,1
Abbe Fletman,,,0,181,177,173,178,176,171,170,170,151,17,162,35,1
Ken Powell,,,,6,164,165,160,160,161,164,160,144,14,158,25,1
Stephanie M Sawyer,,,,,1,155,172,168,169,152,169,151,18,145,33,1
Tracy B Roman,,,,,,1,152,151,154,168,151,152,17,157,22,1
Rainy Papademetriou,,,,,,,0,171,167,151,167,149,15,145,30,1
Chris Mallios,,,,,,,,0,168,150,167,149,17,142,30,1
Michael Fanning,,,,,,,,,0,152,169,151,17,141,29,1
Lyris Younge,,,,,,,,,,0,149,149,15,145,24,1
Daine Grey Jr,,,,,,,,,,,0,147,16,139,29,1
Scott Diclaudio,,,,,,,,,,,,0,16,128,21,1
Vincent Furlong,,,,,,,,,,,,,1,7,27,1
Jewell Williams,,,,,,,,,,,,,,13,0,1
Christopher Sawyer,,,,,,,,,,,,,,,5,1
Total,212,211,210,198,187,187,184,182,178,176,175,155,37,206,62,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,2
,Ken Powell,Mia Roberts Perez,Abbe Fletman,Kai Scott,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Jewell Williams,Christopher Sawyer,2
Ken Powell,7,93,91,91,90,81,87,81,79,81,80,77,12,93,15,2
Mia Roberts Perez,,1,97,95,95,88,90,85,84,85,84,79,13,80,16,2
Abbe Fletman,,,3,95,91,84,89,86,83,83,82,79,12,78,15,2
Kai Scott,,,,3,91,81,88,84,80,82,81,77,11,79,14,2
Tracy B Roman,,,,,0,85,89,81,78,82,80,78,12,79,12,2
Stephanie M Sawyer,,,,,,0,79,84,82,85,83,80,12,72,13,2
Lyris Younge,,,,,,,2,78,75,80,78,75,8,77,10,2
Chris Mallios,,,,,,,,0,82,82,83,82,11,69,14,2
Rainy Papademetriou,,,,,,,,,0,80,80,77,10,65,15,2
Daine Grey Jr,,,,,,,,,,0,83,78,11,67,14,2
Michael Fanning,,,,,,,,,,,1,78,11,66,15,2
Scott Diclaudio,,,,,,,,,,,,0,9,67,12,2
Vincent Furlong,,,,,,,,,,,,,1,10,17,2
Jewell Williams,,,,,,,,,,,,,,12,0,2
Christopher Sawyer,,,,,,,,,,,,,,,5,2
Total,119,106,104,103,97,94,93,90,87,86,86,83,29,118,33,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,3
,Abbe Fletman,Kai Scott,Ken Powell,Mia Roberts Perez,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Tracy B Roman,Lyris Younge,Scott Diclaudio,Vincent Furlong,Jewell Williams,Christopher Sawyer,3
Abbe Fletman,0,77,72,73,69,65,65,59,59,37,32,23,5,67,11,3
Kai Scott,,0,71,72,69,64,63,58,58,35,32,22,5,65,10,3
Ken Powell,,,0,68,64,62,65,56,57,33,32,23,7,62,10,3
