col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Justice Of The Supreme Court,,,,,,,Sheriff,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jewell Williams,Christopher Sawyer,All
Kevin M Dougherty,261,"1,097","1,019",146,80,68,28,971,469,All
Christine Donohue,,38,"1,023",111,34,33,21,785,309,All
David Wecht,,,29,71,17,27,11,758,251,All
Judy Olson,,,,8,530,485,8,68,573,All
Anne Covey,,,,,5,469,12,34,496,All
Mike George,,,,,,3,14,36,484,All
Paul P Panepinto,,,,,,,5,12,35,All
Jewell Williams,,,,,,,,8,0,All
Christopher Sawyer,,,,,,,,,20,All
Total,"1,883","1,300","1,177",736,610,585,62,"1,100","1,068",All
,Justice Of The Supreme Court,,,,,,,Sheriff,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christopher Sawyer,Jewell Williams,1
Kevin M Dougherty,13,64,56,8,6,5,4,34,49,1
Christine Donohue,,2,57,7,1,3,3,27,41,1
David Wecht,,,0,7,0,0,1,20,38,1
Judy Olson,,,,0,43,37,1,46,2,1
Anne Covey,,,,,0,37,2,43,2,1
Mike George,,,,,,0,2,39,3,1
Paul P Panepinto,,,,,,,0,4,3,1
Christopher Sawyer,,,,,,,,2,0,1
Jewell Williams,,,,,,,,,0,1
Total,104,75,65,56,50,46,7,88,53,1
,Justice Of The Supreme Court,,,,,,,Sheriff,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,Jewell Williams,Christopher Sawyer,2
Kevin M Dougherty,7,31,30,5,2,3,0,35,14,2
Christine Donohue,,4,31,2,3,1,1,30,8,2
David Wecht,,,4,1,1,1,0,26,9,2
Mike George,,,,0,10,10,1,3,10,2
Anne Covey,,,,,0,11,1,4,9,2
Judy Olson,,,,,,1,1,2,9,2
Paul P Panepinto,,,,,,,0,1,0,2
Jewell Williams,,,,,,,,2,0,2
Christopher Sawyer,,,,,,,,,1,2
Total,59,45,41,16,15,15,2,48,27,2
,Justice Of The Supreme Court,,,,,,,Sheriff,,3
,Kevin M Dougherty,Judy Olson,Christine Donohue,David Wecht,Mike George,Anne Covey,Paul P Panepinto,Christopher Sawyer,Jewell Williams,3
Kevin M Dougherty,18,16,93,83,9,7,2,50,76,3
Judy Olson,,1,13,7,79,84,0,80,8,3
Christine Donohue,,,2,79,3,2,3,37,55,3
David Wecht,,,,1,7,3,2,29,53,3
Mike George,,,,,0,78,0,71,4,3
Anne Covey,,,,,,0,1,66,2,3
Paul P Panepinto,,,,,,,2,3,0,3
Christopher Sawyer,,,,,,,,2,0,3
Jewell Williams,,,,,,,,,0,3
Total,158,109,106,94,94,90,6,129,85,3
,Justice Of The Supreme Court,,,,,,,Sheriff,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christopher Sawyer,Jewell Williams,4
Kevin M Dougherty,16,85,76,11,5,5,2,48,76,4
Christine Donohue,,2,78,12,5,3,1,31,59,4
David Wecht,,,0,6,2,2,0,21,54,4
Judy Olson,,,,2,55,51,0,57,5,4
Anne Covey,,,,,1,49,0,50,2,4
Mike George,,,,,,0,0,46,2,4
Paul P Panepinto,,,,,,,0,2,0,4
Christopher Sawyer,,,,,,,,1,0,4
Jewell Williams,,,,,,,,,1,4
Total,155,104,86,71,60,55,2,103,85,4
,Justice Of The Supreme Court,,,,,,,Sheriff,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christopher Sawyer,Jewell Williams,5
Kevin M Dougherty,25,61,59,9,6,6,0,39,51,5
Christine Donohue,,2,56,5,3,1,0,26,37,5
David Wecht,,,2,7,1,0,0,20,40,5
Judy Olson,,,,0,34,33,1,42,3,5
Mike George,,,,,0,32,1,39,0,5
Anne Covey,,,,,,0,0,36,0,5
