col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 9th District,,,District Council 8th District,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Cindy Bass,Michael Galganski,2
Cherelle Parker,205,0,0,0,0,2
Kevin Strickland,,6,0,0,0,2
Bobbie T Curry,,,0,0,0,2
Cindy Bass,,,,0,0,2
Michael Galganski,,,,,0,2
Total,205,6,0,0,0,2
,District Council 9th District,,,District Council 8th District,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Cindy Bass,Michael Galganski,3
Cherelle Parker,211,0,0,0,0,3
Kevin Strickland,,11,0,0,0,3
Bobbie T Curry,,,2,0,0,3
Cindy Bass,,,,0,0,3
Michael Galganski,,,,,0,3
Total,211,11,2,0,0,3
,District Council 8th District,,District Council 9th District,,,4
,Cindy Bass,Michael Galganski,Bobbie T Curry,Cherelle Parker,Kevin Strickland,4
Cindy Bass,126,0,0,0,0,4
Michael Galganski,,1,0,0,0,4
Bobbie T Curry,,,0,0,0,4
Cherelle Parker,,,,0,0,4
Kevin Strickland,,,,,0,4
Total,126,1,0,0,0,4
,District Council 8th District,,District Council 9th District,,,5
,Cindy Bass,Michael Galganski,Bobbie T Curry,Cherelle Parker,Kevin Strickland,5
Cindy Bass,166,0,0,0,0,5
Michael Galganski,,0,0,0,0,5
Bobbie T Curry,,,0,0,0,5
Cherelle Parker,,,,0,0,5
Kevin Strickland,,,,,0,5
Total,166,0,0,0,0,5
,District Council 9th District,,,District Council 8th District,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Cindy Bass,Michael Galganski,6
Cherelle Parker,177,0,0,0,0,6
Kevin Strickland,,11,0,0,0,6
Bobbie T Curry,,,3,0,0,6
Cindy Bass,,,,0,0,6
Michael Galganski,,,,,0,6
Total,177,11,3,0,0,6
,District Council 9th District,,,District Council 8th District,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Cindy Bass,Michael Galganski,7
Cherelle Parker,156,0,0,0,0,7
Kevin Strickland,,3,0,0,0,7
Bobbie T Curry,,,0,0,0,7
Cindy Bass,,,,0,0,7
Michael Galganski,,,,,0,7
Total,156,3,0,0,0,7
,District Council 9th District,,,District Council 8th District,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Cindy Bass,Michael Galganski,8
Cherelle Parker,201,0,0,0,0,8
Kevin Strickland,,11,0,0,0,8
Bobbie T Curry,,,2,0,0,8
Cindy Bass,,,,0,0,8
Michael Galganski,,,,,0,8
Total,201,11,2,0,0,8
,District Council 8th District,,District Council 9th District,,,9
,Cindy Bass,Michael Galganski,Bobbie T Curry,Cherelle Parker,Kevin Strickland,9
Cindy Bass,186,0,0,0,0,9
Michael Galganski,,3,0,0,0,9
