col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Ken Powell,Kai Scott,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,1
Ken Powell,5,26,26,28,25,25,19,19,18,19,19,15,3,1
Kai Scott,,0,26,28,24,25,20,20,17,19,19,15,3,1
Mia Roberts Perez,,,2,25,25,24,18,17,17,18,18,14,3,1
Lyris Younge,,,,0,24,26,19,19,17,19,19,15,3,1
Tracy B Roman,,,,,1,25,19,18,19,19,19,15,3,1
Abbe Fletman,,,,,,0,19,18,18,19,19,15,3,1
Daine Grey Jr,,,,,,,0,20,18,20,20,16,3,1
Stephanie M Sawyer,,,,,,,,0,17,19,19,16,2,1
Chris Mallios,,,,,,,,,0,18,18,16,1,1
Michael Fanning,,,,,,,,,,0,20,16,3,1
Scott Diclaudio,,,,,,,,,,,0,16,3,1
Rainy Papademetriou,,,,,,,,,,,,0,0,1
Vincent Furlong,,,,,,,,,,,,,0,1
Total,34,31,31,30,28,27,21,21,20,20,20,16,3,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Tracy B Roman,Lyris Younge,Scott Diclaudio,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,2
Ken Powell,10,42,42,42,40,40,38,37,37,37,36,36,2,2
Mia Roberts Perez,,3,40,40,40,40,38,37,37,37,36,36,2,2
Kai Scott,,,0,42,40,40,37,38,37,37,36,36,2,2
Abbe Fletman,,,,0,40,40,37,37,37,37,36,36,2,2
Tracy B Roman,,,,,2,40,37,37,37,37,36,36,2,2
Lyris Younge,,,,,,0,37,37,37,37,36,36,2,2
Scott Diclaudio,,,,,,,0,37,37,37,36,36,2,2
Stephanie M Sawyer,,,,,,,,0,37,37,36,36,2,2
Chris Mallios,,,,,,,,,0,37,36,36,2,2
Michael Fanning,,,,,,,,,,0,36,36,2,2
Daine Grey Jr,,,,,,,,,,,0,35,1,2
Rainy Papademetriou,,,,,,,,,,,,0,1,2
Vincent Furlong,,,,,,,,,,,,,2,2
Total,54,45,43,42,42,40,38,38,37,37,36,36,4,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kai Scott,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Michael Fanning,Vincent Furlong,3
Kai Scott,1,65,67,66,66,66,56,55,54,54,54,53,0,3
Ken Powell,,2,65,65,64,64,55,55,54,54,54,53,0,3
Mia Roberts Perez,,,0,66,65,65,56,55,54,54,54,53,0,3
Tracy B Roman,,,,1,65,65,55,55,54,54,54,53,0,3
Abbe Fletman,,,,,0,65,54,54,54,54,54,53,0,3
Lyris Younge,,,,,,0,55,55,54,54,54,53,0,3
Daine Grey Jr,,,,,,,0,55,54,54,54,53,0,3
Stephanie M Sawyer,,,,,,,,0,54,54,54,53,0,3
Chris Mallios,,,,,,,,,0,54,54,53,0,3
Rainy Papademetriou,,,,,,,,,,0,54,53,0,3
Scott Diclaudio,,,,,,,,,,,0,53,0,3
Michael Fanning,,,,,,,,,,,,0,0,3
Vincent Furlong,,,,,,,,,,,,,0,3
Total,69,67,67,67,66,66,56,55,54,54,54,53,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Mia Roberts Perez,Ken Powell,Kai Scott,Tracy B Roman,Abbe Fletman,Lyris Younge,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Scott Diclaudio,Vincent Furlong,4
Mia Roberts Perez,13,41,41,40,39,39,32,31,32,31,29,28,2,4
Ken Powell,,4,40,40,38,38,32,31,32,31,29,28,2,4
Kai Scott,,,0,39,39,39,31,31,31,31,29,28,2,4
Tracy B Roman,,,,0,38,38,31,30,31,30,28,28,2,4
Abbe Fletman,,,,,0,37,30,30,30,30,29,28,1,4
Lyris Younge,,,,,,0,30,30,30,30,28,28,2,4
Daine Grey Jr,,,,,,,0,31,32,31,29,28,2,4
Michael Fanning,,,,,,,,0,31,31,30,29,3,4
Rainy Papademetriou,,,,,,,,,0,31,29,28,2,4
Stephanie M Sawyer,,,,,,,,,,0,29,28,2,4
Chris Mallios,,,,,,,,,,,0,28,2,4
Scott Diclaudio,,,,,,,,,,,,0,1,4
Vincent Furlong,,,,,,,,,,,,,0,4
