col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,All
,Al Taubenberger,Allan Domb,Dennis M O Brien,Daniel Tinney,Helen Gym,William K Greenlee,Derek S Green,David Oh,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Christopher Sawyer,Jewell Williams,All
Al Taubenberger,167,534,"1,436","1,369",343,367,259,"1,200","1,217",182,63,35,32,7,"1,668",301,All
Allan Domb,,51,325,304,"1,238","1,185","1,179",197,201,"1,000",79,25,17,1,437,"1,138",All
Dennis M O Brien,,,45,"1,173",256,285,191,"1,117","1,018",114,29,26,16,5,"1,295",230,All
Daniel Tinney,,,,56,207,191,154,967,"1,089",84,32,21,11,3,"1,279",163,All
Helen Gym,,,,,42,"1,112","1,122",170,186,974,97,60,27,8,322,"1,124",All
William K Greenlee,,,,,,36,"1,116",162,101,"1,044",37,33,18,4,289,"1,109",All
Derek S Green,,,,,,,31,91,125,"1,028",47,36,17,2,203,"1,127",All
David Oh,,,,,,,,29,935,95,21,21,25,6,"1,105",163,All
Terry Tracy,,,,,,,,,17,52,54,14,13,3,"1,190",78,All
Blondell Reynolds Brown,,,,,,,,,,19,23,28,17,2,111,"1,041",All
Andrew C Stober,,,,,,,,,,,0,33,23,15,83,49,All
Kristin Combs,,,,,,,,,,,,3,40,19,47,47,All
Sheila E Armstrong,,,,,,,,,,,,,0,14,44,25,All
John Staggs,,,,,,,,,,,,,,0,16,5,All
Christopher Sawyer,,,,,,,,,,,,,,,20,0,All
Jewell Williams,,,,,,,,,,,,,,,,37,All
Total,"2,526","1,830","1,827","1,711","1,665","1,583","1,513","1,470","1,446","1,258",159,111,76,24,"2,074","1,650",All
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,David Oh,Allan Domb,William K Greenlee,Helen Gym,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Christopher Sawyer,Jewell Williams,1
Al Taubenberger,6,78,71,69,60,37,22,20,15,10,4,1,1,0,97,13,1
Dennis M O Brien,,3,59,59,57,19,15,14,10,6,2,1,1,0,72,9,1
Daniel Tinney,,,1,57,50,16,12,9,7,5,2,0,0,0,68,8,1
Terry Tracy,,,,0,52,9,6,8,5,5,0,0,0,0,66,4,1
David Oh,,,,,2,12,9,7,3,5,1,1,1,1,57,6,1
Allan Domb,,,,,,0,42,41,38,31,2,0,0,0,25,36,1
William K Greenlee,,,,,,,1,33,36,34,2,0,0,0,19,37,1
Helen Gym,,,,,,,,3,35,31,2,0,0,0,13,36,1
Derek S Green,,,,,,,,,2,31,0,0,0,0,7,33,1
Blondell Reynolds Brown,,,,,,,,,,1,0,0,0,0,6,32,1
Andrew C Stober,,,,,,,,,,,0,2,2,1,5,1,1
John Staggs,,,,,,,,,,,,0,2,1,2,0,1
Kristin Combs,,,,,,,,,,,,,0,1,2,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,1,0,1
Christopher Sawyer,,,,,,,,,,,,,,,1,0,1
Jewell Williams,,,,,,,,,,,,,,,,2,1
Total,136,95,87,79,74,69,61,58,49,42,6,2,2,1,114,52,1
,Council At Large,,,,,,,,,,,,,,Sheriff,,2
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Allan Domb,Derek S Green,William K Greenlee,Helen Gym,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Christopher Sawyer,Jewell Williams,2
Al Taubenberger,4,81,80,69,66,20,13,17,11,10,3,2,2,0,83,10,2
Dennis M O Brien,,4,66,67,59,17,12,16,8,8,0,1,2,0,73,6,2
Daniel Tinney,,,3,56,65,14,8,12,7,4,4,2,0,0,70,8,2
David Oh,,,,0,54,8,1,5,5,3,0,1,1,0,61,5,2
Terry Tracy,,,,,1,4,6,3,4,2,2,0,0,0,60,4,2
Allan Domb,,,,,,0,39,40,36,35,5,3,2,0,18,38,2
Derek S Green,,,,,,,2,37,36,35,3,1,0,0,13,36,2
William K Greenlee,,,,,,,,2,36,38,1,1,0,0,13,35,2
Helen Gym,,,,,,,,,1,31,6,5,3,0,12,35,2
Blondell Reynolds Brown,,,,,,,,,,0,3,2,2,0,7,34,2
Andrew C Stober,,,,,,,,,,,0,3,1,0,3,4,2
Kristin Combs,,,,,,,,,,,,0,4,0,2,5,2
Sheila E Armstrong,,,,,,,,,,,,,0,0,2,3,2
John Staggs,,,,,,,,,,,,,,0,0,0,2
Christopher Sawyer,,,,,,,,,,,,,,,1,0,2
Jewell Williams,,,,,,,,,,,,,,,,1,2
Total,117,98,93,76,74,70,58,58,57,48,8,7,5,0,103,56,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,David Oh,Allan Domb,Terry Tracy,Helen Gym,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Christopher Sawyer,Jewell Williams,3
Al Taubenberger,12,88,85,73,25,68,15,19,10,11,2,3,1,2,95,14,3
Dennis M O Brien,,1,77,73,18,64,15,13,12,8,1,2,0,0,89,13,3
Daniel Tinney,,,1,61,15,65,9,10,6,6,2,1,1,0,87,8,3
David Oh,,,,0,7,59,8,5,5,5,2,3,1,2,70,8,3
Allan Domb,,,,,2,10,50,45,46,40,4,0,1,0,19,44,3
Terry Tracy,,,,,,0,9,2,7,3,2,0,0,0,70,1,3
Helen Gym,,,,,,,0,44,47,38,6,2,1,0,16,39,3
William K Greenlee,,,,,,,,2,43,41,2,1,0,1,13,41,3
Derek S Green,,,,,,,,,1,39,4,1,0,0,14,37,3
Blondell Reynolds Brown,,,,,,,,,,0,2,0,0,0,3,44,3
Andrew C Stober,,,,,,,,,,,0,4,3,2,5,3,3
Kristin Combs,,,,,,,,,,,,0,2,3,4,2,3
John Staggs,,,,,,,,,,,,,0,2,3,0,3
Sheila E Armstrong,,,,,,,,,,,,,,0,3,0,3
Christopher Sawyer,,,,,,,,,,,,,,,2,0,3
Jewell Williams,,,,,,,,,,,,,,,,0,3
Total,133,110,105,82,78,77,64,61,59,52,9,6,3,3,125,61,3
,Council At Large,,,,,,,,,,,,,,Sheriff,,4
,Al Taubenberger,Dennis M O Brien,Allan Domb,Daniel Tinney,David Oh,Terry Tracy,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Derek S Green,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,Christopher Sawyer,Jewell Williams,4
Al Taubenberger,24,67,29,57,60,56,19,23,24,15,5,3,2,1,80,36,4
Dennis M O Brien,,0,10,51,52,42,6,11,6,4,1,0,1,1,58,10,4
Allan Domb,,,2,10,8,8,41,44,46,47,2,2,0,0,22,43,4
