col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,All
,Alice Beck Dubow,Emil Giordano,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Al Taubenberger,Sheila E Armstrong,John Staggs,All
Alice Beck Dubow,115,0,"1,803","1,475","1,542","1,482","1,433",620,208,187,155,383,167,105,133,102,All
Emil Giordano,,24,54,80,40,49,21,32,238,224,241,18,217,230,11,3,All
Helen Gym,,,27,"1,347","1,406","1,321","1,305",518,146,71,78,333,147,63,92,75,All
Allan Domb,,,,65,"1,276","1,234","1,186",257,127,80,95,111,109,91,32,19,All
Derek S Green,,,,,22,"1,269","1,258",294,81,53,58,183,102,41,31,31,All
William K Greenlee,,,,,,19,"1,272",205,106,120,132,129,46,63,31,24,All
Blondell Reynolds Brown,,,,,,,20,231,77,35,35,160,51,35,38,26,All
Andrew C Stober,,,,,,,,21,56,62,31,291,119,54,110,77,All
David Oh,,,,,,,,,20,234,264,35,241,242,23,3,All
Daniel Tinney,,,,,,,,,,27,298,15,237,233,10,7,All
Dennis M O Brien,,,,,,,,,,,9,16,234,245,7,3,All
Kristin Combs,,,,,,,,,,,,3,48,24,119,94,All
Terry Tracy,,,,,,,,,,,,,2,242,14,5,All
Al Taubenberger,,,,,,,,,,,,,,1,17,8,All
Sheila E Armstrong,,,,,,,,,,,,,,,0,54,All
John Staggs,,,,,,,,,,,,,,,,0,All
Total,"2,502",394,"1,998","1,715","1,669","1,643","1,536",747,517,507,456,440,439,377,160,116,All
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,1
,Alice Beck Dubow,Emil Giordano,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Kristin Combs,Daniel Tinney,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,John Staggs,1
Alice Beck Dubow,11,0,79,67,66,59,57,34,20,11,7,7,4,3,9,6,1
Emil Giordano,,2,3,3,0,0,1,1,0,5,4,5,7,7,0,0,1
Helen Gym,,,0,60,59,54,50,24,18,2,8,5,4,3,7,4,1
Allan Domb,,,,1,52,48,51,15,7,3,4,5,3,3,1,2,1
Derek S Green,,,,,0,51,51,11,10,0,5,1,1,2,1,2,1
Blondell Reynolds Brown,,,,,,1,46,9,10,1,2,1,1,2,4,1,1
William K Greenlee,,,,,,,0,4,6,0,1,2,2,2,1,1,1
Andrew C Stober,,,,,,,,1,11,9,6,2,0,1,7,3,1
Kristin Combs,,,,,,,,,0,0,3,1,1,0,9,6,1
Daniel Tinney,,,,,,,,,,1,7,6,6,6,1,0,1
