col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 10th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Brian J O Neill,Vincent Furlong,Ken Powell,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,All
Brian J O Neill,418,"2,495","1,557","1,420","1,348","1,326","1,278","1,393","1,353","1,210","1,297","1,277","1,179","1,085",All
Vincent Furlong,,280,769,715,638,625,595,802,717,588,723,736,606,510,All
Ken Powell,,,120,"2,358","2,281","2,269","2,266","2,111","2,042","2,203","2,006","1,972","1,950","1,823",All
Tracy B Roman,,,,74,"2,262","2,273","2,243","1,988","2,030","2,225","1,931","1,936","1,907","1,797",All
Abbe Fletman,,,,,43,"2,239","2,247","1,943","1,969","2,189","1,915","1,864","1,893","1,820",All
Mia Roberts Perez,,,,,,60,"2,229","1,914","1,950","2,176","1,918","1,863","1,883","1,801",All
Kai Scott,,,,,,,28,"1,936","1,932","2,194","1,905","1,840","1,880","1,782",All
Michael Fanning,,,,,,,,22,"2,042","1,899","2,008","1,992","1,966","1,843",All
Stephanie M Sawyer,,,,,,,,,14,"1,875","1,982","1,950","1,970","1,839",All
Lyris Younge,,,,,,,,,,15,"1,848","1,844","1,851","1,754",All
Chris Mallios,,,,,,,,,,,12,"1,960","1,903","1,831",All
Scott Diclaudio,,,,,,,,,,,,17,"1,854","1,773",All
Daine Grey Jr,,,,,,,,,,,,,9,"1,802",All
Rainy Papademetriou,,,,,,,,,,,,,,16,All
Total,"4,066","2,964","2,921","2,725","2,598","2,577","2,487","2,416","2,368","2,367","2,290","2,259","2,132","2,019",All
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,District Council 10th District,1
,Kai Scott,Ken Powell,Mia Roberts Perez,Abbe Fletman,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Brian J O Neill,1
Kai Scott,1,33,34,33,31,30,31,28,29,29,27,25,4,19,1
