col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 8th District,,City Commissioners,,,1
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Cindy Bass,11,0,83,68,5,1
Michael Galganski,,0,0,0,0,1
Anthony Clark,,,7,61,1,1
Lisa M Deeley,,,,0,3,1
Al Schmidt,,,,,0,1
Total,104,0,92,70,5,1
,District Council 8th District,,City Commissioners,,,2
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Cindy Bass,13,0,161,159,6,2
Michael Galganski,,0,0,0,1,2
Anthony Clark,,,5,147,2,2
Lisa M Deeley,,,,1,3,2
Al Schmidt,,,,,2,2
Total,194,1,173,167,9,2
,District Council 8th District,,City Commissioners,,,3
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Cindy Bass,10,0,80,77,0,3
Michael Galganski,,0,4,3,1,3
Anthony Clark,,,0,73,1,3
Lisa M Deeley,,,,1,0,3
Al Schmidt,,,,,0,3
Total,99,4,86,83,1,3
,District Council 8th District,,City Commissioners,,,4
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Cindy Bass,14,0,153,145,5,4
Michael Galganski,,0,5,5,1,4
Anthony Clark,,,2,135,0,4
Lisa M Deeley,,,,1,4,4
Al Schmidt,,,,,3,4
Total,184,6,161,152,9,4
,District Council 8th District,,City Commissioners,,,5
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Cindy Bass,8,0,142,138,3,5
Michael Galganski,,0,2,1,2,5
Anthony Clark,,,3,130,2,5
Lisa M Deeley,,,,6,2,5
Al Schmidt,,,,,0,5
Total,162,3,150,148,5,5
,District Council 8th District,,City Commissioners,,,6
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Cindy Bass,7,0,63,60,0,6
Michael Galganski,,0,0,0,1,6
Anthony Clark,,,4,60,0,6
Lisa M Deeley,,,,1,0,6
Al Schmidt,,,,,0,6
Total,73,1,70,64,1,6
,District Council 8th District,,City Commissioners,,,7
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,7
Cindy Bass,4,0,83,76,2,7
Michael Galganski,,0,0,1,0,7
Anthony Clark,,,4,71,0,7
Lisa M Deeley,,,,0,2,7
Al Schmidt,,,,,1,7
Total,95,1,90,80,3,7
,District Council 8th District,,City Commissioners,,,8
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Cindy Bass,10,0,106,106,5,8
Michael Galganski,,0,1,1,2,8
Anthony Clark,,,4,98,1,8
Lisa M Deeley,,,,2,4,8
Al Schmidt,,,,,0,8
Total,129,3,115,113,7,8
,District Council 8th District,,City Commissioners,,,9
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,9
Cindy Bass,8,0,81,73,1,9
Michael Galganski,,0,1,1,1,9
Anthony Clark,,,5,69,0,9
Lisa M Deeley,,,,0,0,9
Al Schmidt,,,,,2,9
Total,96,2,88,75,4,9
,District Council 8th District,,City Commissioners,,,10
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,10
Cindy Bass,20,0,177,160,5,10
Michael Galganski,,1,0,0,1,10
Anthony Clark,,,9,155,2,10
Lisa M Deeley,,,,3,1,10
Al Schmidt,,,,,0,10
Total,210,2,192,169,6,10
,District Council 8th District,,City Commissioners,,,11
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,11
Cindy Bass,6,0,90,83,3,11
Michael Galganski,,0,1,1,0,11
Anthony Clark,,,5,75,0,11
Lisa M Deeley,,,,0,2,11
Al Schmidt,,,,,0,11
Total,105,2,96,84,3,11
,District Council 8th District,,City Commissioners,,,12
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,12
Cindy Bass,18,0,138,129,2,12
Michael Galganski,,0,1,1,0,12
Anthony Clark,,,4,123,0,12
Lisa M Deeley,,,,0,2,12
Al Schmidt,,,,,0,12
Total,164,1,144,131,2,12
,District Council 8th District,,City Commissioners,,,13
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,13
Cindy Bass,12,0,126,117,4,13
Michael Galganski,,0,2,0,3,13
Anthony Clark,,,6,106,5,13
Lisa M Deeley,,,,1,1,13
Al Schmidt,,,,,0,13
Total,152,3,137,121,7,13
,District Council 8th District,,City Commissioners,,,14
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,14
Cindy Bass,5,0,81,75,0,14
Michael Galganski,,0,0,0,0,14
Anthony Clark,,,2,74,0,14
Lisa M Deeley,,,,1,0,14
Al Schmidt,,,,,0,14
Total,90,0,86,79,0,14
,District Council 8th District,,City Commissioners,,,15
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,15
Cindy Bass,12,0,81,77,3,15
Michael Galganski,,1,1,0,1,15
Anthony Clark,,,1,67,0,15
Lisa M Deeley,,,,1,2,15
Al Schmidt,,,,,5,15
Total,105,3,84,79,9,15
,District Council 8th District,,City Commissioners,,,16
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,16
Cindy Bass,12,0,98,89,4,16
Michael Galganski,,1,3,3,2,16
Anthony Clark,,,3,84,2,16
Lisa M Deeley,,,,0,3,16
Al Schmidt,,,,,2,16
Total,119,5,105,93,8,16
,District Council 8th District,,City Commissioners,,,17
,Cindy Bass,Michael Galganski,Lisa M Deeley,Anthony Clark,Al Schmidt,17
Cindy Bass,33,0,156,156,12,17
Michael Galganski,,1,6,3,4,17
Lisa M Deeley,,,2,145,13,17
Anthony Clark,,,,4,2,17
Al Schmidt,,,,,7,17
Total,212,8,173,171,24,17
,District Council 8th District,,City Commissioners,,,18
,Cindy Bass,Michael Galganski,Anthony Clark,Lisa M Deeley,Al Schmidt,18
Cindy Bass,15,0,106,91,8,18
Michael Galganski,,1,1,2,1,18
Anthony Clark,,,5,81,1,18
Lisa M Deeley,,,,0,6,18
Al Schmidt,,,,,3,18
