col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,Andrew C Stober,Kristin Combs,John Staggs,All
Jim Kenney,196,0,0,0,0,"2,595","2,417","2,308","2,296","2,225",138,46,42,28,26,17,13,8,5,All
Melissa Murray Bailey,,8,0,0,0,36,36,30,29,37,45,33,35,33,33,3,4,0,0,All
James Foster,,,1,0,0,4,2,7,5,7,3,1,0,0,2,5,1,1,2,All
Osborne Hart,,,,1,0,3,2,2,2,2,3,0,0,1,1,1,0,0,1,All
Boris Kindij,,,,,1,1,2,1,1,2,1,0,0,0,0,1,1,0,0,All
Blondell Reynolds Brown,,,,,,40,"2,285","2,244","2,278","2,184",117,30,36,22,13,16,10,5,3,All
Derek S Green,,,,,,,27,"2,209","2,221","2,160",74,31,30,18,14,10,14,4,3,All
Allan Domb,,,,,,,,10,"2,194","2,142",77,20,11,13,13,8,10,5,2,All
William K Greenlee,,,,,,,,,6,"2,134",87,27,28,14,10,8,4,5,2,All
Helen Gym,,,,,,,,,,11,69,22,22,12,12,12,13,5,3,All
David Oh,,,,,,,,,,,12,43,52,44,40,10,4,1,2,All
Dennis M O Brien,,,,,,,,,,,,2,34,39,35,3,1,1,0,All
Terry Tracy,,,,,,,,,,,,,1,34,38,1,3,0,0,All
Al Taubenberger,,,,,,,,,,,,,,0,32,2,2,0,0,All
Daniel Tinney,,,,,,,,,,,,,,,0,2,1,0,0,All
Sheila E Armstrong,,,,,,,,,,,,,,,,0,5,5,4,All
Andrew C Stober,,,,,,,,,,,,,,,,,0,2,4,All
Kristin Combs,,,,,,,,,,,,,,,,,,0,1,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
