col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court,,District Council 9th District,,,1
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,1
Alice Beck Dubow,3,0,63,15,0,1
Emil Giordano,,4,1,36,0,1
Cherelle Parker,,,3,0,0,1
Kevin Strickland,,,,6,0,1
Bobbie T Curry,,,,,0,1
Total,81,41,67,57,0,1
,Judge Of The Superior Court,,District Council 9th District,,,2
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Alice Beck Dubow,2,0,67,14,2,2
Emil Giordano,,4,2,51,0,2
Cherelle Parker,,,7,0,0,2
Kevin Strickland,,,,5,0,2
Bobbie T Curry,,,,,0,2
Total,85,57,76,70,2,2
,Judge Of The Superior Court,,District Council 9th District,,,3
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,3
Alice Beck Dubow,6,0,46,13,0,3
Emil Giordano,,0,0,17,0,3
Cherelle Parker,,,10,0,0,3
Kevin Strickland,,,,7,0,3
Bobbie T Curry,,,,,0,3
Total,65,17,56,37,0,3
,Judge Of The Superior Court,,District Council 9th District,,,4
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,4
Alice Beck Dubow,6,0,48,4,0,4
Emil Giordano,,1,1,26,0,4
Cherelle Parker,,,8,0,0,4
Kevin Strickland,,,,2,0,4
Bobbie T Curry,,,,,0,4
Total,58,28,57,32,0,4
,Judge Of The Superior Court,,District Council 9th District,,,5
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,5
Alice Beck Dubow,10,0,97,15,1,5
Emil Giordano,,5,1,58,2,5
Cherelle Parker,,,12,0,0,5
Kevin Strickland,,,,12,0,5
Bobbie T Curry,,,,,0,5
Total,123,66,110,85,3,5
,Judge Of The Superior Court,,District Council 9th District,,,6
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,6
Alice Beck Dubow,3,0,86,11,0,6
Emil Giordano,,2,0,22,0,6
Cherelle Parker,,,5,0,0,6
Kevin Strickland,,,,2,0,6
Bobbie T Curry,,,,,0,6
Total,100,24,91,35,0,6
,Judge Of The Superior Court,,District Council 9th District,,,7
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,7
Alice Beck Dubow,7,0,96,17,3,7
Emil Giordano,,1,1,39,1,7
Cherelle Parker,,,7,0,0,7
Kevin Strickland,,,,2,0,7
Bobbie T Curry,,,,,0,7
Total,123,42,104,58,4,7
,Judge Of The Superior Court,,District Council 9th District,,,8
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,8
Alice Beck Dubow,9,0,88,4,1,8
Emil Giordano,,2,1,14,0,8
Cherelle Parker,,,7,0,0,8
Kevin Strickland,,,,1,0,8
Bobbie T Curry,,,,,1,8
Total,102,17,96,19,2,8
,District Council 9th District,,,Judge Of The Superior Court,,9
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Alice Beck Dubow,Emil Giordano,9
Cherelle Parker,11,0,0,111,3,9
Kevin Strickland,,2,0,5,12,9
Bobbie T Curry,,,0,1,0,9
Alice Beck Dubow,,,,4,0,9
Emil Giordano,,,,,3,9
Total,125,19,1,121,18,9
,Judge Of The Superior Court,,District Council 9th District,,,10
,Alice Beck Dubow,Emil Giordano,Cherelle Parker,Kevin Strickland,Bobbie T Curry,10
Alice Beck Dubow,6,0,88,3,0,10
Emil Giordano,,0,2,11,0,10
Cherelle Parker,,,7,0,0,10
Kevin Strickland,,,,4,0,10
Bobbie T Curry,,,,,0,10
Total,97,13,97,18,0,10
,Judge Of The Superior Court,,District Council 9th District,,,11
