col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Vincent Furlong,Ken Powell,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,All
Kevin M Dougherty,541,"2,980","2,941",387,220,211,92,"1,405","2,627","2,439","2,317","2,304","2,250","2,157","2,087","2,139","2,027","2,006","1,895","1,802",All
Christine Donohue,,38,"2,848",290,88,87,55,816,"2,214","2,152","2,105","2,076","2,066","1,883","1,916","1,967","1,821","1,769","1,753","1,681",All
David Wecht,,,30,218,84,54,52,775,"2,184","2,067","2,064","2,009","2,013","1,856","1,818","1,922","1,778","1,714","1,703","1,634",All
Judy Olson,,,,14,"1,303","1,332",46,"1,642",332,311,298,285,263,338,335,243,328,321,287,249,All
Mike George,,,,,14,"1,182",36,"1,433",210,193,170,156,143,231,193,153,211,222,167,155,All
Anne Covey,,,,,,9,26,"1,356",196,196,176,170,152,209,210,157,202,217,175,160,All
Paul P Panepinto,,,,,,,3,108,69,51,59,59,52,57,63,48,65,64,52,56,All
Vincent Furlong,,,,,,,,41,769,715,638,625,595,802,717,588,723,736,606,510,All
Ken Powell,,,,,,,,,3,"2,358","2,281","2,269","2,266","2,111","2,042","2,203","2,006","1,972","1,950","1,823",All
Tracy B Roman,,,,,,,,,,4,"2,262","2,273","2,243","1,988","2,030","2,225","1,931","1,936","1,907","1,797",All
Abbe Fletman,,,,,,,,,,,1,"2,239","2,247","1,943","1,969","2,189","1,915","1,864","1,893","1,820",All
Mia Roberts Perez,,,,,,,,,,,,7,"2,229","1,914","1,950","2,176","1,918","1,863","1,883","1,801",All
Kai Scott,,,,,,,,,,,,,3,"1,936","1,932","2,194","1,905","1,840","1,880","1,782",All
Michael Fanning,,,,,,,,,,,,,,1,"2,042","1,899","2,008","1,992","1,966","1,843",All
Stephanie M Sawyer,,,,,,,,,,,,,,,0,"1,875","1,982","1,950","1,970","1,839",All
Lyris Younge,,,,,,,,,,,,,,,,4,"1,848","1,844","1,851","1,754",All
Chris Mallios,,,,,,,,,,,,,,,,,0,"1,960","1,903","1,831",All
Scott Diclaudio,,,,,,,,,,,,,,,,,,2,"1,854","1,773",All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,1,"1,802",All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,1,All
Total,"5,085","3,398","3,316","1,921","1,579","1,506",184,"2,964","2,921","2,725","2,598","2,577","2,487","2,416","2,368","2,367","2,290","2,259","2,132","2,019",All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
