col_1,col_2,col_3,col_4,col_5,division
,District Council 2nd District,City Commissioners,,,All
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,All
Kenyatta Johnson,555,"3,416","3,090",162,All
Anthony Clark,,86,"2,887",46,All
Lisa M Deeley,,,56,138,All
Al Schmidt,,,,110,All
Total,"4,333","3,637","3,322",323,All
,District Council 2nd District,City Commissioners,,,1
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Kenyatta Johnson,14,97,87,5,1
Anthony Clark,,1,79,0,1
Lisa M Deeley,,,3,4,1
Al Schmidt,,,,0,1
Total,126,103,96,6,1
,District Council 2nd District,City Commissioners,,,2
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Kenyatta Johnson,15,83,74,9,2
Anthony Clark,,0,75,5,2
Lisa M Deeley,,,0,7,2
Al Schmidt,,,,5,2
Total,102,87,82,18,2
,District Council 2nd District,City Commissioners,,,3
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Kenyatta Johnson,13,90,79,4,3
Anthony Clark,,2,72,2,3
Lisa M Deeley,,,1,4,3
Al Schmidt,,,,2,3
Total,116,99,87,8,3
,District Council 2nd District,City Commissioners,,,4
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Kenyatta Johnson,9,56,52,1,4
Anthony Clark,,1,49,0,4
Lisa M Deeley,,,0,1,4
Al Schmidt,,,,1,4
Total,69,58,53,2,4
,District Council 2nd District,City Commissioners,,,5
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Kenyatta Johnson,12,119,111,2,5
Anthony Clark,,0,107,0,5
Lisa M Deeley,,,1,1,5
Al Schmidt,,,,1,5
Total,143,126,119,3,5
,District Council 2nd District,City Commissioners,,,6
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Kenyatta Johnson,10,116,112,3,6
Anthony Clark,,3,102,0,6
Lisa M Deeley,,,3,4,6
Al Schmidt,,,,2,6
Total,137,120,117,6,6
,District Council 2nd District,City Commissioners,,,7
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,7
Kenyatta Johnson,14,103,95,5,7
Anthony Clark,,4,89,0,7
Lisa M Deeley,,,1,4,7
Al Schmidt,,,,1,7
Total,128,110,100,7,7
,District Council 2nd District,City Commissioners,,,8
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Kenyatta Johnson,18,80,69,4,8
Anthony Clark,,1,65,2,8
Lisa M Deeley,,,1,3,8
Al Schmidt,,,,2,8
Total,104,83,73,7,8
,District Council 2nd District,City Commissioners,,,9
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,9
Kenyatta Johnson,14,93,81,4,9
Anthony Clark,,2,80,2,9
Lisa M Deeley,,,1,2,9
Al Schmidt,,,,2,9
Total,114,100,88,7,9
,District Council 2nd District,City Commissioners,,,10
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,10
Kenyatta Johnson,26,103,83,5,10
Anthony Clark,,2,74,2,10
Lisa M Deeley,,,0,3,10
Al Schmidt,,,,3,10
Total,139,105,84,9,10
,District Council 2nd District,City Commissioners,,,11
,Kenyatta Johnson,Anthony Clark,Lisa M Deeley,Al Schmidt,11
Kenyatta Johnson,11,107,91,3,11
Anthony Clark,,3,86,2,11
Lisa M Deeley,,,1,1,11
Al Schmidt,,,,3,11
Total,125,112,94,6,11
