col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,All
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,All
Michael Wojcik,136,0,"1,746",103,All
Paul Lalley,,48,98,796,All
Alice Beck Dubow,,,113,0,All
Emil Giordano,,,,46,All
Total,"1,985",942,"1,957",945,All
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,1
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,1
Michael Wojcik,7,0,61,3,1
Paul Lalley,,2,1,27,1
Alice Beck Dubow,,,6,0,1
Emil Giordano,,,,0,1
Total,71,30,68,30,1
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,2
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,2
Alice Beck Dubow,4,0,82,5,2
Emil Giordano,,2,4,16,2
Michael Wojcik,,,5,0,2
Paul Lalley,,,,1,2
Total,91,22,91,22,2
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,3
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,3
Michael Wojcik,5,0,50,2,3
Paul Lalley,,2,2,28,3
Alice Beck Dubow,,,1,0,3
Emil Giordano,,,,1,3
Total,57,32,53,31,3
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,4
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,4
Alice Beck Dubow,3,0,71,2,4
Emil Giordano,,1,2,28,4
Michael Wojcik,,,3,0,4
Paul Lalley,,,,1,4
Total,76,31,76,31,4
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,5
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,5
Alice Beck Dubow,6,0,65,1,5
Emil Giordano,,0,3,14,5
Michael Wojcik,,,4,0,5
Paul Lalley,,,,2,5
Total,72,17,72,17,5
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,6
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,6
Alice Beck Dubow,4,0,56,4,6
Emil Giordano,,0,3,27,6
Michael Wojcik,,,4,0,6
Paul Lalley,,,,1,6
Total,64,30,63,32,6
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,7
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,7
Michael Wojcik,6,0,88,5,7
Paul Lalley,,0,2,21,7
Alice Beck Dubow,,,8,0,7
Emil Giordano,,,,4,7
Total,99,23,98,30,7
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,8
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,8
Michael Wojcik,8,0,64,6,8
Paul Lalley,,1,2,45,8
Alice Beck Dubow,,,4,0,8
Emil Giordano,,,,2,8
Total,78,48,70,53,8
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,9
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,9
Alice Beck Dubow,0,0,43,6,9
Emil Giordano,,0,2,21,9
Michael Wojcik,,,2,0,9
Paul Lalley,,,,2,9
Total,49,23,47,29,9
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,10
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,10
Michael Wojcik,3,0,41,2,10
Paul Lalley,,1,1,10,10
Alice Beck Dubow,,,2,0,10
Emil Giordano,,,,0,10
Total,46,12,44,12,10
,Judge Of The Superior Court,,Judge Of The Commonwealth Court,,11
,Alice Beck Dubow,Emil Giordano,Michael Wojcik,Paul Lalley,11
Alice Beck Dubow,8,0,82,4,11
Emil Giordano,,2,5,32,11
Michael Wojcik,,,6,0,11
Paul Lalley,,,,1,11
Total,94,39,93,37,11
,Judge Of The Commonwealth Court,,Judge Of The Superior Court,,12
,Michael Wojcik,Paul Lalley,Alice Beck Dubow,Emil Giordano,12
Michael Wojcik,2,0,64,6,12
Paul Lalley,,2,3,43,12
Alice Beck Dubow,,,1,0,12
