col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Michael Fanning,Lyris Younge,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Chris Mallios,Vincent Furlong,Rainy Papademetriou,Allan Domb,Daniel Tinney,Derek S Green,William K Greenlee,Helen Gym,Al Taubenberger,Blondell Reynolds Brown,Dennis M O Brien,David Oh,Terry Tracy,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,All
Ken Powell,10,"1,346","1,296","1,306","1,279","1,181","1,265","1,161","1,099","1,108","1,097",335,"1,031","1,180",430,"1,109","1,084","1,035",368,972,349,298,219,60,53,37,18,All
Tracy B Roman,,13,"1,306","1,270","1,276","1,141","1,259","1,145","1,106","1,087","1,084",332,"1,023","1,131",397,"1,030","1,036","1,020",344,943,324,286,222,58,47,37,18,All
Mia Roberts Perez,,,11,"1,287","1,268","1,083","1,242","1,112","1,058","1,086","1,064",296,"1,023","1,094",348,"1,021","1,012","1,009",311,942,291,263,197,59,50,40,21,All
Kai Scott,,,,5,"1,275","1,087","1,240","1,100","1,046","1,081","1,068",301,"1,026","1,077",348,"1,003","1,003",982,307,916,285,259,194,62,51,35,20,All
Abbe Fletman,,,,,2,"1,079","1,229","1,090","1,046","1,063","1,054",279,"1,015","1,063",335,993,998,971,299,909,275,251,192,58,52,36,17,All
Michael Fanning,,,,,,7,"1,050","1,155","1,118","1,119","1,113",376,"1,042",981,436,866,897,871,377,783,361,300,249,58,56,36,19,All
Lyris Younge,,,,,,,0,"1,053","1,027","1,044","1,028",266,981,"1,052",312,988,985,963,276,904,258,233,175,54,42,35,19,All
Stephanie M Sawyer,,,,,,,,3,"1,102","1,127","1,108",356,"1,041",945,397,866,884,886,357,793,338,298,228,63,54,41,19,All
Scott Diclaudio,,,,,,,,,4,"1,069","1,086",330,"1,010",905,350,811,850,814,322,758,305,271,208,52,40,35,19,All
Daine Grey Jr,,,,,,,,,,1,"1,080",310,"1,034",903,315,839,846,840,288,767,276,244,204,52,48,36,18,All
Chris Mallios,,,,,,,,,,,0,319,"1,026",902,331,823,847,823,306,759,281,255,199,56,48,34,19,All
Vincent Furlong,,,,,,,,,,,,13,257,258,850,145,172,178,812,97,697,636,615,34,32,32,12,All
Rainy Papademetriou,,,,,,,,,,,,,0,860,288,803,808,818,250,740,231,214,181,56,45,36,17,All
Allan Domb,,,,,,,,,,,,,,27,336,"1,023","1,034","1,038",309,938,245,187,127,28,52,15,10,All
Daniel Tinney,,,,,,,,,,,,,,,88,181,191,204,878,127,774,663,644,40,35,17,8,All
Derek S Green,,,,,,,,,,,,,,,,17,970,968,116,937,134,85,79,33,29,13,7,All
William K Greenlee,,,,,,,,,,,,,,,,,14,952,185,946,178,138,63,26,25,8,7,All
Helen Gym,,,,,,,,,,,,,,,,,,18,145,874,148,114,105,52,54,22,15,All
Al Taubenberger,,,,,,,,,,,,,,,,,,,36,89,766,650,597,24,36,16,6,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,5,71,72,37,16,7,9,4,All
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,20,677,575,22,13,10,8,All
David Oh,,,,,,,,,,,,,,,,,,,,,,19,532,26,14,12,6,All
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,,5,12,36,11,6,All
Kristin Combs,,,,,,,,,,,,,,,,,,,,,,,,3,30,33,22,All
