col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Mia Roberts Perez,Kai Scott,Ken Powell,Lyris Younge,Tracy B Roman,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,1
Christine Hope,0,49,45,51,52,51,52,50,48,42,41,40,40,39,38,4,1
Sharon Williams Losier,,0,46,48,50,47,48,48,46,40,39,37,38,37,37,3,1
Joffie C Pittman,,,0,45,46,46,46,46,43,36,35,36,36,36,36,3,1
Mia Roberts Perez,,,,2,52,50,51,50,47,43,42,41,41,40,39,4,1
Kai Scott,,,,,0,50,51,50,49,42,41,40,40,40,39,4,1
Ken Powell,,,,,,1,52,50,47,40,40,41,40,40,39,4,1
Lyris Younge,,,,,,,0,50,48,41,40,41,40,40,39,4,1
Tracy B Roman,,,,,,,,0,47,40,40,40,40,39,39,4,1
Abbe Fletman,,,,,,,,,0,39,38,38,38,38,37,2,1
Stephanie M Sawyer,,,,,,,,,,0,41,40,40,40,39,4,1
Daine Grey Jr,,,,,,,,,,,0,40,40,39,38,3,1
Michael Fanning,,,,,,,,,,,,0,40,40,39,4,1
Rainy Papademetriou,,,,,,,,,,,,,0,39,38,3,1
Chris Mallios,,,,,,,,,,,,,,0,39,4,1
Scott Diclaudio,,,,,,,,,,,,,,,0,4,1
Vincent Furlong,,,,,,,,,,,,,,,,0,1
Total,59,52,46,56,55,55,55,52,50,44,43,41,41,40,39,4,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Municipal Court,,,2
,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Mia Roberts Perez,10,96,99,94,91,93,92,88,88,88,86,86,5,97,97,94,2
Ken Powell,,0,94,93,92,91,87,87,87,86,85,85,3,97,94,91,2
Tracy B Roman,,,1,92,90,92,90,87,86,86,86,86,2,97,92,92,2
Kai Scott,,,,1,93,91,87,88,87,87,86,85,3,93,91,93,2
Abbe Fletman,,,,,2,89,84,86,85,85,84,83,1,91,90,90,2
Lyris Younge,,,,,,1,86,86,86,86,86,85,3,92,90,89,2
