col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Kevin M Dougherty,"1,269","3,505","3,360",192,93,75,128,"3,286","3,038","3,065","3,062","2,865",984,922,685,655,313,436,270,106,99,All
Christine Donohue,,33,"3,456",216,48,40,101,"2,798","2,847","2,676","2,652","2,546",335,291,387,356,241,481,311,124,108,All
David Wecht,,,31,146,22,28,86,"2,730","2,743","2,639","2,603","2,487",278,226,318,316,204,475,308,127,102,All
Judy Olson,,,,2,451,439,40,166,176,120,111,92,458,458,480,471,504,104,61,32,14,All
Anne Covey,,,,,2,384,18,54,56,36,38,26,376,385,387,385,388,30,24,18,6,All
Mike George,,,,,,2,24,56,44,26,32,13,375,377,390,396,381,28,18,16,7,All
Paul P Panepinto,,,,,,,4,97,91,67,84,52,51,45,52,77,41,72,62,44,34,All
Allan Domb,,,,,,,,6,"2,650","2,672","2,706","2,553",246,195,276,333,146,219,104,32,30,All
Helen Gym,,,,,,,,,10,"2,601","2,583","2,473",181,143,215,120,152,387,272,91,72,All
Derek S Green,,,,,,,,,,5,"2,673","2,587",172,133,149,231,114,222,159,38,44,All
William K Greenlee,,,,,,,,,,,3,"2,619",238,155,204,265,88,185,110,37,31,All
Blondell Reynolds Brown,,,,,,,,,,,,3,93,97,133,197,63,173,111,31,31,All
Dennis M O Brien,,,,,,,,,,,,,4,850,681,566,526,51,25,17,6,All
Daniel Tinney,,,,,,,,,,,,,,2,597,580,527,47,19,10,3,All
David Oh,,,,,,,,,,,,,,,8,560,496,52,30,20,9,All
Al Taubenberger,,,,,,,,,,,,,,,,13,529,71,27,19,10,All
Terry Tracy,,,,,,,,,,,,,,,,,0,105,45,14,6,All
Andrew C Stober,,,,,,,,,,,,,,,,,,2,234,110,84,All
Kristin Combs,,,,,,,,,,,,,,,,,,,0,121,96,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,1,64,All
John Staggs,,,,,,,,,,,,,,,,,,,,,0,All
Total,"7,080","3,951","3,743",810,534,533,243,"3,544","3,361","3,268","3,250","3,029","1,421","1,349","1,161","1,129",795,594,378,169,134,All
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Paul P Panepinto,Mike George,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Derek S Green,David Oh,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Kevin M Dougherty,13,50,43,2,3,5,1,40,37,35,34,24,16,14,11,10,5,6,4,2,0,1
Christine Donohue,,1,44,3,3,4,0,42,33,32,28,25,13,12,8,7,5,9,7,4,2,1
David Wecht,,,0,1,1,4,0,39,32,30,29,23,9,7,3,3,3,8,6,4,2,1
Anne Covey,,,,1,6,0,4,3,1,0,1,1,5,6,7,6,7,1,1,1,1,1
Judy Olson,,,,,0,0,4,1,1,1,2,1,5,7,7,6,9,1,0,0,0,1
Paul P Panepinto,,,,,,0,0,4,3,1,2,1,4,2,2,2,1,2,2,1,1,1
Mike George,,,,,,,0,0,1,0,0,0,3,4,4,4,4,0,0,0,0,1
Helen Gym,,,,,,,,0,31,31,27,23,8,7,4,3,1,6,6,4,2,1
William K Greenlee,,,,,,,,,0,29,26,25,6,4,2,2,2,6,2,1,0,1
Blondell Reynolds Brown,,,,,,,,,,0,27,25,7,4,2,2,1,3,3,1,0,1
Allan Domb,,,,,,,,,,,0,23,7,3,3,1,1,1,3,1,0,1
Derek S Green,,,,,,,,,,,,0,2,0,1,2,1,2,3,0,0,1
David Oh,,,,,,,,,,,,,0,10,12,8,8,1,0,1,0,1
Daniel Tinney,,,,,,,,,,,,,,0,12,9,8,3,1,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,0,9,9,0,1,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,0,7,2,2,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,,0,1,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,0,2,2,2,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,3,2,1
John Staggs,,,,,,,,,,,,,,,,,,,,0,2,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,1
Total,85,60,50,11,10,8,5,50,42,37,35,27,21,19,17,15,13,9,7,4,2,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Dennis M O Brien,David Oh,Daniel Tinney,William K Greenlee,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,Terry Tracy,Al Taubenberger,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Kevin M Dougherty,6,52,48,0,1,0,0,74,69,69,57,48,46,45,46,5,2,1,1,1,0,2
David Wecht,,0,52,3,1,0,0,5,7,4,45,45,45,47,42,1,2,2,2,2,0,2
Christine Donohue,,,1,3,0,0,0,6,7,4,43,42,42,44,40,1,2,2,2,2,0,2
Judy Olson,,,,0,1,1,0,2,1,1,2,2,2,3,0,2,1,2,1,1,0,2
Anne Covey,,,,,0,2,1,2,3,2,1,1,0,0,1,2,2,0,0,0,0,2
Mike George,,,,,,0,1,2,2,1,0,0,0,0,1,2,2,0,0,0,0,2
Paul P Panepinto,,,,,,,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2
Dennis M O Brien,,,,,,,,0,68,70,12,2,0,1,2,8,2,0,1,1,0,2
David Oh,,,,,,,,,0,62,14,5,1,1,3,7,4,0,1,1,0,2
Daniel Tinney,,,,,,,,,,0,11,3,0,0,0,5,1,0,0,0,0,2
William K Greenlee,,,,,,,,,,,0,47,45,44,45,3,1,3,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,0,45,42,42,0,1,3,1,1,0,2
Derek S Green,,,,,,,,,,,,,0,45,43,0,0,3,0,0,0,2
Helen Gym,,,,,,,,,,,,,,0,42,1,1,2,1,1,0,2
Allan Domb,,,,,,,,,,,,,,,0,1,2,1,0,0,0,2
Terry Tracy,,,,,,,,,,,,,,,,0,2,0,1,1,0,2
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Andrew C Stober,,,,,,,,,,,,,,,,,,0,0,0,0,2
Kristin Combs,,,,,,,,,,,,,,,,,,,0,2,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,0,2
John Staggs,,,,,,,,,,,,,,,,,,,,,0,2
Total,137,57,54,4,3,2,1,79,73,71,60,51,50,49,47,8,4,3,2,2,0,2
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,William K Greenlee,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,Daniel Tinney,Dennis M O Brien,David Oh,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,3
Kevin M Dougherty,44,135,121,3,2,0,3,122,122,118,117,107,62,38,16,9,10,7,3,1,0,3
Christine Donohue,,0,121,4,2,0,1,107,109,105,108,101,16,12,8,5,7,6,3,1,0,3
David Wecht,,,1,1,1,1,1,100,100,97,99,96,11,9,4,6,4,4,2,1,0,3
Judy Olson,,,,0,5,5,0,3,4,4,3,2,6,3,5,4,5,3,3,1,0,3
Anne Covey,,,,,0,6,0,4,3,2,1,2,5,4,4,3,3,2,1,1,0,3
Mike George,,,,,,0,0,3,1,1,1,1,4,3,3,3,2,1,1,1,0,3
