col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Lisa M Deeley,Anthony Clark,Al Schmidt,All
Kevin M Dougherty,146,763,748,68,39,34,18,774,765,188,All
Christine Donohue,,15,744,57,19,21,20,676,614,136,All
David Wecht,,,19,45,12,22,18,652,616,120,All
Judy Olson,,,,6,275,253,6,99,48,308,All
Anne Covey,,,,,5,240,7,65,31,265,All
Mike George,,,,,,6,9,50,24,271,All
Paul P Panepinto,,,,,,,2,23,16,22,All
Lisa M Deeley,,,,,,,,10,599,120,All
Anthony Clark,,,,,,,,,9,52,All
Al Schmidt,,,,,,,,,,9,All
Total,"1,312",915,878,396,322,322,48,930,862,517,All
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Lisa M Deeley,Anthony Clark,Al Schmidt,1
Kevin M Dougherty,6,40,33,8,2,4,3,50,40,25,1
Christine Donohue,,0,38,8,1,1,2,36,27,14,1
David Wecht,,,0,4,1,0,4,31,24,11,1
Judy Olson,,,,0,14,14,0,11,5,18,1
Mike George,,,,,0,12,0,2,2,15,1
Anne Covey,,,,,,0,1,4,1,15,1
Paul P Panepinto,,,,,,,1,3,2,2,1
Lisa M Deeley,,,,,,,,0,32,12,1
Anthony Clark,,,,,,,,,0,4,1
Al Schmidt,,,,,,,,,,0,1
Total,87,50,42,25,18,17,6,59,45,41,1
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Kevin M Dougherty,3,24,22,1,1,0,0,27,23,2,2
David Wecht,,2,21,1,1,0,0,24,23,3,2
Christine Donohue,,,0,2,0,0,0,21,22,4,2
Judy Olson,,,,1,8,8,0,2,1,8,2
Anne Covey,,,,,0,8,0,2,2,6,2
Mike George,,,,,,0,0,1,0,6,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Anthony Clark,,,,,,,,2,20,1,2
Lisa M Deeley,,,,,,,,,0,2,2
Al Schmidt,,,,,,,,,,0,2
Total,35,30,27,12,10,8,0,34,27,12,2
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Lisa M Deeley,Anthony Clark,Al Schmidt,3
Kevin M Dougherty,15,70,69,8,7,3,2,67,71,15,3
Christine Donohue,,1,69,6,1,3,0,60,54,9,3
David Wecht,,,1,3,1,2,1,57,54,10,3
Judy Olson,,,,0,30,27,0,8,6,31,3
Anne Covey,,,,,0,27,0,3,6,27,3
Mike George,,,,,,0,0,2,4,24,3
Paul P Panepinto,,,,,,,0,2,1,1,3
Lisa M Deeley,,,,,,,,0,53,9,3
Anthony Clark,,,,,,,,,1,6,3
Al Schmidt,,,,,,,,,,0,3
Total,116,80,77,40,34,32,2,77,76,43,3
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Lisa M Deeley,Anthony Clark,Al Schmidt,4
Kevin M Dougherty,1,42,45,3,2,3,0,41,41,8,4
Christine Donohue,,2,43,4,4,1,3,37,38,8,4
David Wecht,,,0,0,2,4,2,36,37,10,4
Judy Olson,,,,1,11,8,1,5,3,13,4
Anne Covey,,,,,0,11,1,4,1,14,4
Mike George,,,,,,0,1,2,1,15,4
Paul P Panepinto,,,,,,,0,2,1,3,4
Lisa M Deeley,,,,,,,,0,35,4,4
Anthony Clark,,,,,,,,,0,4,4
Al Schmidt,,,,,,,,,,0,4
Total,61,52,52,19,17,16,6,48,45,29,4
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Lisa M Deeley,Al Schmidt,Anthony Clark,5
Kevin M Dougherty,12,41,34,9,5,3,3,42,18,38,5
Christine Donohue,,3,40,7,2,2,2,40,14,30,5
David Wecht,,,0,7,1,3,1,33,11,29,5
Judy Olson,,,,0,25,23,1,10,36,3,5
Anne Covey,,,,,0,21,0,4,27,2,5
Mike George,,,,,,0,1,3,28,1,5
Paul P Panepinto,,,,,,,0,1,4,2,5
Lisa M Deeley,,,,,,,,1,14,25,5
Al Schmidt,,,,,,,,,0,4,5
Anthony Clark,,,,,,,,,,0,5
Total,82,60,46,39,29,29,6,54,51,42,5
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Kevin M Dougherty,16,45,47,4,1,2,0,46,43,10,6
Christine Donohue,,0,44,4,0,1,1,30,35,9,6
David Wecht,,,1,4,0,1,1,32,36,7,6
Judy Olson,,,,0,15,15,0,5,5,18,6
Anne Covey,,,,,1,14,0,2,1,16,6
Mike George,,,,,,0,0,2,2,17,6
Paul P Panepinto,,,,,,,0,0,0,0,6
Anthony Clark,,,,,,,,0,32,5,6
Lisa M Deeley,,,,,,,,,0,5,6
Al Schmidt,,,,,,,,,,2,6
Total,92,52,52,23,18,18,1,50,48,34,6
