col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,1
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,1
Christine Donohue,1,81,83,12,1,2,2,83,4,1
Kevin M Dougherty,,3,77,6,2,0,3,78,9,1
David Wecht,,,1,7,2,1,2,77,9,1
Judy Olson,,,,0,24,26,1,10,26,1
Mike George,,,,,0,26,1,0,28,1
Anne Covey,,,,,,0,1,2,25,1
Paul P Panepinto,,,,,,,1,4,2,1
Alice Beck Dubow,,,,,,,,0,0,1
Emil Giordano,,,,,,,,,0,1
Total,95,95,91,39,31,29,7,91,38,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,2
Kevin M Dougherty,9,58,55,5,2,1,9,69,8,2
Christine Donohue,,1,56,9,0,1,4,62,4,2
David Wecht,,,0,7,0,0,5,56,2,2
Judy Olson,,,,0,27,24,0,9,26,2
Anne Covey,,,,,0,24,1,0,26,2
Mike George,,,,,,0,2,0,27,2
Paul P Panepinto,,,,,,,0,8,2,2
Alice Beck Dubow,,,,,,,,0,0,2
Emil Giordano,,,,,,,,,0,2
Total,93,72,64,37,28,28,12,82,35,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,3
Kevin M Dougherty,4,75,72,3,2,0,3,86,4,3
Christine Donohue,,1,80,4,0,0,1,78,3,3
David Wecht,,,1,4,0,1,1,75,4,3
Judy Olson,,,,0,10,9,0,3,12,3
Anne Covey,,,,,0,8,0,0,9,3
Mike George,,,,,,0,0,0,9,3
Paul P Panepinto,,,,,,,0,4,0,3
Alice Beck Dubow,,,,,,,,0,0,3
Emil Giordano,,,,,,,,,0,3
Total,100,89,85,16,10,10,4,98,16,3
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,4
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,4
Christine Donohue,0,39,40,6,1,0,1,37,5,4
Kevin M Dougherty,,1,36,4,1,0,1,36,4,4
David Wecht,,,1,4,0,0,1,36,2,4
Judy Olson,,,,0,10,11,2,4,15,4
Anne Covey,,,,,0,10,0,0,11,4
Mike George,,,,,,0,1,0,11,4
Paul P Panepinto,,,,,,,0,1,2,4
Alice Beck Dubow,,,,,,,,0,0,4
Emil Giordano,,,,,,,,,0,4
Total,46,45,42,19,11,11,3,41,17,4
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,5
Kevin M Dougherty,23,142,134,16,2,4,7,147,22,5
Christine Donohue,,3,143,26,2,3,8,127,22,5
David Wecht,,,0,21,5,3,5,132,16,5
Judy Olson,,,,0,43,39,3,12,56,5
Anne Covey,,,,,0,43,2,1,45,5
Mike George,,,,,,0,2,2,45,5
Paul P Panepinto,,,,,,,1,8,6,5
Alice Beck Dubow,,,,,,,,0,0,5
Emil Giordano,,,,,,,,,3,5
Total,210,172,166,81,50,49,16,167,80,5
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,6
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,6
Christine Donohue,0,49,58,9,4,1,5,56,8,6
Kevin M Dougherty,,2,46,5,3,0,2,49,6,6
David Wecht,,,0,7,1,0,5,53,3,6
Judy Olson,,,,1,12,11,2,7,17,6
Mike George,,,,,0,10,0,2,13,6
Anne Covey,,,,,,0,0,0,11,6
Paul P Panepinto,,,,,,,0,6,1,6
Alice Beck Dubow,,,,,,,,1,0,6
Emil Giordano,,,,,,,,,0,6
Total,67,61,60,26,15,11,7,64,21,6
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,7
Kevin M Dougherty,5,51,50,3,2,1,5,53,5,7
Christine Donohue,,0,52,5,1,0,2,50,2,7
David Wecht,,,1,3,1,0,1,49,1,7
Judy Olson,,,,0,14,15,2,3,16,7
Anne Covey,,,,,0,14,0,1,15,7
Mike George,,,,,,0,0,0,15,7
Paul P Panepinto,,,,,,,0,4,1,7
Alice Beck Dubow,,,,,,,,0,0,7
Emil Giordano,,,,,,,,,0,7
Total,69,58,57,21,16,15,6,59,19,7
,Justice Of The Supreme Court,,,,,,,Judge Of The Superior Court,,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Alice Beck Dubow,Emil Giordano,8
Kevin M Dougherty,5,49,45,4,3,2,3,54,3,8
Christine Donohue,,0,47,5,0,1,3,51,2,8
David Wecht,,,1,5,0,0,1,44,3,8
