col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,All
Kevin M Dougherty,61,782,771,6,2,3,4,783,771,738,All
David Wecht,,12,766,7,2,3,7,736,737,713,All
Christine Donohue,,,15,9,3,2,5,730,727,711,All
Judy Olson,,,,1,16,14,3,25,14,12,All
Mike George,,,,,0,13,3,17,6,6,All
Anne Covey,,,,,,0,0,18,5,7,All
Paul P Panepinto,,,,,,,0,8,6,7,All
Christine Hope,,,,,,,,1,739,732,All
Sharon Williams Losier,,,,,,,,,4,740,All
Joffie C Pittman,,,,,,,,,,2,All
Total,967,856,842,33,20,19,11,863,832,776,All
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,1
Christine Hope,0,64,62,73,61,61,8,6,7,1,1
Joffie C Pittman,,0,63,63,61,61,3,1,2,0,1
Sharon Williams Losier,,,0,64,58,61,2,0,1,0,1
Kevin M Dougherty,,,,0,66,67,1,0,1,1,1
Christine Donohue,,,,,0,66,0,1,0,0,1
David Wecht,,,,,,1,2,1,1,0,1
Anne Covey,,,,,,,0,6,6,0,1
Judy Olson,,,,,,,,0,5,0,1
Mike George,,,,,,,,,0,1,1
Paul P Panepinto,,,,,,,,,,0,1
Total,83,68,67,82,73,73,8,7,7,1,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,2
,Christine Donohue,Kevin M Dougherty,David Wecht,Paul P Panepinto,Anne Covey,Judy Olson,Mike George,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Christine Donohue,3,37,37,1,0,0,0,36,38,35,2
Kevin M Dougherty,,2,36,0,0,0,0,36,36,35,2
David Wecht,,,0,1,0,0,0,33,36,35,2
Paul P Panepinto,,,,0,0,0,0,1,1,1,2
Anne Covey,,,,,0,0,0,0,0,0,2
Judy Olson,,,,,,0,0,0,0,0,2
Mike George,,,,,,,0,0,0,0,2
Christine Hope,,,,,,,,0,34,33,2
Sharon Williams Losier,,,,,,,,,0,36,2
