col_1,col_2,col_3,col_4,division
,District Council 3rd District,Register Of Wills,,All
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,All
Jannie L Blackwell,445,"2,869",147,All
Ronald R Donatucci,,375,0,All
Ross Feinberg,,,240,All
Total,"3,461","3,244",387,All
,District Council 3rd District,Register Of Wills,,1
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,1
Jannie L Blackwell,20,152,12,1
Ronald R Donatucci,,29,0,1
Ross Feinberg,,,21,1
Total,184,181,33,1
,District Council 3rd District,Register Of Wills,,2
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,2
Jannie L Blackwell,14,138,7,2
Ronald R Donatucci,,20,0,2
Ross Feinberg,,,16,2
Total,159,158,23,2
,District Council 3rd District,Register Of Wills,,3
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,3
Jannie L Blackwell,22,144,7,3
Ronald R Donatucci,,23,0,3
Ross Feinberg,,,5,3
Total,173,167,12,3
,District Council 3rd District,Register Of Wills,,4
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,4
Jannie L Blackwell,18,93,1,4
Ronald R Donatucci,,6,0,4
Ross Feinberg,,,5,4
Total,112,99,6,4
,District Council 3rd District,Register Of Wills,,5
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,5
Jannie L Blackwell,28,117,1,5
Ronald R Donatucci,,4,0,5
Ross Feinberg,,,2,5
Total,146,121,3,5
,District Council 3rd District,Register Of Wills,,6
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,6
Jannie L Blackwell,21,132,2,6
Ronald R Donatucci,,3,0,6
Ross Feinberg,,,0,6
Total,155,135,2,6
,District Council 3rd District,Register Of Wills,,7
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,7
Jannie L Blackwell,19,125,7,7
Ronald R Donatucci,,15,0,7
Ross Feinberg,,,8,7
Total,151,140,15,7
,District Council 3rd District,Register Of Wills,,8
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,8
Jannie L Blackwell,16,107,11,8
Ronald R Donatucci,,24,0,8
Ross Feinberg,,,17,8
Total,134,131,28,8
,District Council 3rd District,Register Of Wills,,9
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,9
Jannie L Blackwell,21,114,10,9
Ronald R Donatucci,,19,0,9
Ross Feinberg,,,4,9
Total,145,133,14,9
,Register Of Wills,,District Council 3rd District,10
,Ronald R Donatucci,Ross Feinberg,Jannie L Blackwell,10
Ronald R Donatucci,23,0,101,10
Ross Feinberg,,7,5,10
Jannie L Blackwell,,,13,10
Total,124,12,119,10
,District Council 3rd District,Register Of Wills,,11
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,11
Jannie L Blackwell,9,166,1,11
Ronald R Donatucci,,5,0,11
Ross Feinberg,,,8,11
Total,176,171,9,11
,District Council 3rd District,Register Of Wills,,12
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,12
Jannie L Blackwell,22,133,1,12
Ronald R Donatucci,,6,0,12
Ross Feinberg,,,2,12
Total,156,139,3,12
,District Council 3rd District,Register Of Wills,,13
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,13
Jannie L Blackwell,17,121,1,13
Ronald R Donatucci,,6,0,13
Ross Feinberg,,,2,13
Total,139,127,3,13
,District Council 3rd District,Register Of Wills,,14
,Jannie L Blackwell,Ronald R Donatucci,Ross Feinberg,14
Jannie L Blackwell,19,75,0,14
Ronald R Donatucci,,7,0,14
Ross Feinberg,,,0,14
