col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Tracy B Roman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,All
Ronald R Donatucci,344,0,"1,636","1,612","1,560","1,544","1,518","1,369","1,361","1,371","1,381","1,402","1,323","1,297",209,All
Ross Feinberg,,79,165,173,172,173,152,156,169,152,162,141,154,145,281,All
Ken Powell,,,21,"1,646","1,650","1,686","1,586","1,465","1,485","1,479","1,449","1,532","1,439","1,363",196,All
Mia Roberts Perez,,,,20,"1,731","1,679","1,606","1,488","1,469","1,421","1,492","1,547","1,453","1,339",170,All
Kai Scott,,,,,11,"1,709","1,576","1,492","1,482","1,419","1,481","1,556","1,456","1,334",167,All
Abbe Fletman,,,,,,5,"1,570","1,505","1,524","1,468","1,470","1,538","1,449","1,332",175,All
Tracy B Roman,,,,,,,8,"1,351","1,368","1,349","1,418","1,550","1,370","1,360",192,All
Rainy Papademetriou,,,,,,,,6,"1,509","1,463","1,456","1,327","1,435","1,326",160,All
Chris Mallios,,,,,,,,,3,"1,469","1,467","1,330","1,441","1,364",178,All
Michael Fanning,,,,,,,,,,25,"1,438","1,317","1,426","1,350",180,All
Stephanie M Sawyer,,,,,,,,,,,4,"1,348","1,480","1,362",189,All
Lyris Younge,,,,,,,,,,,,4,"1,344","1,308",145,All
Daine Grey Jr,,,,,,,,,,,,,1,"1,344",175,All
Scott Diclaudio,,,,,,,,,,,,,,5,189,All
Vincent Furlong,,,,,,,,,,,,,,,16,All
Total,"2,442",518,"1,942","1,925","1,866","1,858","1,757","1,651","1,646","1,641","1,625","1,609","1,540","1,488",516,All
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Vincent Furlong,1
Ronald R Donatucci,18,0,76,67,70,68,60,59,56,60,59,58,57,56,11,1
Ross Feinberg,,4,8,10,6,7,8,9,6,7,5,5,5,5,8,1
Mia Roberts Perez,,,0,77,72,72,68,66,65,66,63,59,65,62,13,1
Kai Scott,,,,1,68,69,67,64,61,62,61,57,63,60,9,1
Ken Powell,,,,,0,70,60,59,57,61,58,60,63,59,11,1
