col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Allan Domb,Terry Tracy,Derek S Green,David Oh,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Jim Kenney,223,0,0,0,0,425,396,333,807,207,755,283,708,733,626,48,33,23,7,All
Melissa Murray Bailey,,48,0,0,0,700,613,658,123,621,66,530,109,71,43,28,33,32,7,All
James Foster,,,1,0,0,7,8,7,1,7,7,11,0,3,3,3,6,8,3,All
Osborne Hart,,,,0,0,0,1,0,1,0,1,1,3,1,2,4,4,3,7,All
Boris Kindij,,,,,0,2,1,1,1,2,1,1,0,0,1,0,0,0,0,All
Al Taubenberger,,,,,,7,806,798,220,692,121,669,131,156,75,29,27,28,3,All
Dennis M O Brien,,,,,,,3,731,160,622,111,670,115,129,56,21,21,20,8,All
Daniel Tinney,,,,,,,,4,165,694,102,606,119,99,57,33,19,14,3,All
Allan Domb,,,,,,,,,9,107,636,122,636,607,545,26,19,13,1,All
Terry Tracy,,,,,,,,,,3,85,569,98,45,30,39,19,16,3,All
Derek S Green,,,,,,,,,,,10,69,601,608,575,26,24,12,4,All
David Oh,,,,,,,,,,,,3,71,89,51,10,13,16,6,All
Helen Gym,,,,,,,,,,,,,6,583,530,35,27,14,5,All
William K Greenlee,,,,,,,,,,,,,,2,562,13,17,11,2,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,2,8,17,9,3,All
Andrew C Stober,,,,,,,,,,,,,,,,0,28,25,13,All
Kristin Combs,,,,,,,,,,,,,,,,,0,39,18,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,1,15,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
Total,"1,677",955,22,7,2,"1,167","1,045","1,026",961,861,854,846,843,821,685,84,77,67,24,All
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Daniel Tinney,Al Taubenberger,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,1
Jim Kenney,12,0,0,0,0,67,53,53,52,52,17,20,20,18,8,5,5,3,1,1
Melissa Murray Bailey,,4,0,0,0,8,7,5,4,4,32,30,25,23,24,1,0,1,0,1
James Foster,,,0,0,0,0,1,0,1,0,2,2,1,2,2,0,1,1,0,1
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,,0,52,50,48,49,12,11,11,11,5,3,2,1,0,1
Derek S Green,,,,,,,1,46,45,48,6,7,7,5,3,4,1,0,0,1
Helen Gym,,,,,,,,0,43,45,8,3,5,4,2,4,2,0,0,1
Blondell Reynolds Brown,,,,,,,,,0,45,8,6,5,7,2,2,4,2,1,1
