col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kai Scott,Abbe Fletman,Mia Roberts Perez,Ken Powell,Chris Mallios,Lyris Younge,Tracy B Roman,Rainy Papademetriou,Michael Fanning,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,1
Kai Scott,0,82,80,80,78,78,78,74,74,70,71,67,18,1
Abbe Fletman,,1,78,77,75,76,75,71,71,69,68,65,13,1
Mia Roberts Perez,,,1,75,73,75,76,71,71,69,69,64,17,1
Ken Powell,,,,0,70,73,73,69,69,66,67,63,14,1
Chris Mallios,,,,,0,71,69,72,74,71,71,67,18,1
Lyris Younge,,,,,,0,76,70,70,67,67,65,15,1
Tracy B Roman,,,,,,,0,68,70,68,67,64,15,1
Rainy Papademetriou,,,,,,,,1,71,68,68,66,15,1
Michael Fanning,,,,,,,,,0,71,71,67,18,1
Stephanie M Sawyer,,,,,,,,,,1,69,65,14,1
Daine Grey Jr,,,,,,,,,,,0,65,15,1
Scott Diclaudio,,,,,,,,,,,,1,14,1
Vincent Furlong,,,,,,,,,,,,,20,1
Total,89,85,85,83,81,79,79,77,76,73,72,69,44,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,2
Ken Powell,3,62,64,61,62,62,57,53,51,52,51,47,10,2
Tracy B Roman,,1,60,61,61,60,57,49,49,51,47,47,14,2
Mia Roberts Perez,,,2,63,63,63,57,54,53,54,53,47,9,2
Abbe Fletman,,,,0,63,61,54,53,50,52,51,46,9,2
Kai Scott,,,,,1,61,54,53,51,53,52,47,9,2
Lyris Younge,,,,,,2,54,51,50,51,50,48,9,2
Stephanie M Sawyer,,,,,,,0,55,55,56,53,49,14,2
Chris Mallios,,,,,,,,0,52,53,52,47,11,2
Michael Fanning,,,,,,,,,0,52,50,45,9,2
Daine Grey Jr,,,,,,,,,,0,52,47,11,2
Rainy Papademetriou,,,,,,,,,,,0,47,8,2
Scott Diclaudio,,,,,,,,,,,,0,9,2
Vincent Furlong,,,,,,,,,,,,,22,2
Total,74,73,70,67,67,66,64,58,57,56,54,50,38,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Abbe Fletman,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Kai Scott,Ken Powell,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,3
Abbe Fletman,1,82,80,79,77,78,64,63,63,66,62,61,5,3
Mia Roberts Perez,,1,79,78,78,77,65,63,63,65,62,61,5,3
Lyris Younge,,,0,80,80,80,60,63,65,64,63,61,6,3
Tracy B Roman,,,,1,77,77,61,62,63,64,62,62,6,3
Kai Scott,,,,,1,76,60,62,61,63,61,60,5,3
Ken Powell,,,,,,1,61,63,63,63,63,60,5,3
Stephanie M Sawyer,,,,,,,0,63,62,63,61,58,5,3
Daine Grey Jr,,,,,,,,0,63,63,63,60,5,3
Michael Fanning,,,,,,,,,1,64,63,62,7,3
Rainy Papademetriou,,,,,,,,,,1,63,61,5,3
Chris Mallios,,,,,,,,,,,1,60,7,3
Scott Diclaudio,,,,,,,,,,,,0,5,3
Vincent Furlong,,,,,,,,,,,,,11,3
Total,87,87,86,84,83,83,70,68,68,68,67,64,18,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Abbe Fletman,Tracy B Roman,Kai Scott,Ken Powell,Mia Roberts Perez,Lyris Younge,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,4
Abbe Fletman,2,37,36,35,35,33,30,31,30,29,29,29,10,4
Tracy B Roman,,1,36,34,35,34,30,30,30,29,28,30,10,4
Kai Scott,,,1,36,36,32,30,30,30,29,28,29,8,4
Ken Powell,,,,1,34,31,29,29,29,28,27,28,8,4
Mia Roberts Perez,,,,,0,32,31,30,29,30,30,29,10,4
Lyris Younge,,,,,,0,29,26,27,26,26,26,7,4
Daine Grey Jr,,,,,,,0,30,31,30,30,29,10,4
Michael Fanning,,,,,,,,0,30,30,30,30,9,4
Stephanie M Sawyer,,,,,,,,,0,29,28,29,8,4
Chris Mallios,,,,,,,,,,0,29,29,8,4
Rainy Papademetriou,,,,,,,,,,,0,28,9,4
Scott Diclaudio,,,,,,,,,,,,0,8,4
Vincent Furlong,,,,,,,,,,,,,9,4
Total,41,41,39,38,38,35,33,32,32,31,31,31,23,4
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
