col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,1
,Abbe Fletman,Kai Scott,Ken Powell,Mia Roberts Perez,Chris Mallios,Rainy Papademetriou,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Jewell Williams,Christopher Sawyer,1
Abbe Fletman,3,63,59,53,53,54,47,46,46,44,41,39,4,42,13,1
Kai Scott,,0,57,52,52,53,46,45,45,43,40,38,4,41,12,1
Ken Powell,,,0,52,51,50,45,45,44,43,40,39,4,42,11,1
Mia Roberts Perez,,,,1,45,46,47,44,42,43,40,37,3,41,10,1
Chris Mallios,,,,,0,49,37,43,38,42,38,38,3,33,13,1
Rainy Papademetriou,,,,,,0,39,44,38,42,39,37,4,36,10,1
Tracy B Roman,,,,,,,0,39,44,39,37,38,4,39,8,1
Stephanie M Sawyer,,,,,,,,0,39,43,40,38,4,34,11,1
Lyris Younge,,,,,,,,,0,37,35,39,4,36,8,1
Daine Grey Jr,,,,,,,,,,0,39,37,3,34,9,1
Michael Fanning,,,,,,,,,,,0,35,2,30,9,1
Scott Diclaudio,,,,,,,,,,,,0,4,30,8,1
Vincent Furlong,,,,,,,,,,,,,0,3,10,1
Jewell Williams,,,,,,,,,,,,,,4,0,1
Christopher Sawyer,,,,,,,,,,,,,,,3,1
Total,69,64,63,58,55,54,49,48,47,45,41,39,13,56,27,1
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Jewell Williams,Christopher Sawyer,Ken Powell,Kai Scott,Abbe Fletman,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Jewell Williams,6,0,63,59,56,57,58,58,46,42,39,42,42,41,4,2
Christopher Sawyer,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
Ken Powell,,,4,61,56,55,59,56,45,43,41,43,42,42,4,2
Kai Scott,,,,2,55,55,58,54,45,45,42,43,43,42,4,2
Abbe Fletman,,,,,1,57,57,54,43,42,42,42,41,41,5,2
Mia Roberts Perez,,,,,,1,57,57,45,42,42,43,42,42,4,2
Tracy B Roman,,,,,,,0,56,46,43,40,44,44,43,5,2
Lyris Younge,,,,,,,,0,45,42,40,43,42,42,4,2
Stephanie M Sawyer,,,,,,,,,0,44,41,45,45,44,5,2
Rainy Papademetriou,,,,,,,,,,0,42,43,43,42,4,2
Chris Mallios,,,,,,,,,,,0,41,40,40,2,2
Daine Grey Jr,,,,,,,,,,,,0,44,44,5,2
Michael Fanning,,,,,,,,,,,,,0,43,5,2
Scott Diclaudio,,,,,,,,,,,,,,0,4,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,75,4,71,65,63,63,63,61,49,46,45,45,45,44,6,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,3
