col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Michael Fanning,Lyris Younge,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Chris Mallios,Vincent Furlong,Rainy Papademetriou,All
Kevin M Dougherty,347,"1,547","1,484",180,117,102,66,"1,518","1,415","1,336","1,290","1,272","1,242","1,237","1,195","1,127","1,087","1,085",522,"1,016",All
Christine Donohue,,26,"1,451",112,50,37,39,"1,232","1,189","1,159","1,132","1,126","1,064","1,104","1,058",979,984,976,333,941,All
David Wecht,,,17,81,26,45,22,"1,213","1,137","1,105","1,106","1,105","1,033","1,081","1,006",956,947,953,294,919,All
Judy Olson,,,,7,580,534,14,164,155,139,146,137,171,119,178,146,146,141,655,123,All
Anne Covey,,,,,2,499,11,106,112,98,95,90,120,90,118,108,101,102,571,78,All
Mike George,,,,,,8,17,96,87,85,83,81,116,74,105,99,83,87,571,72,All
Paul P Panepinto,,,,,,,1,38,38,38,32,35,48,30,36,33,30,33,46,27,All
Ken Powell,,,,,,,,3,"1,346","1,296","1,306","1,279","1,181","1,265","1,161","1,099","1,108","1,097",335,"1,031",All
Tracy B Roman,,,,,,,,,1,"1,306","1,270","1,276","1,141","1,259","1,145","1,106","1,087","1,084",332,"1,023",All
Mia Roberts Perez,,,,,,,,,,3,"1,287","1,268","1,083","1,242","1,112","1,058","1,086","1,064",296,"1,023",All
Kai Scott,,,,,,,,,,,5,"1,275","1,087","1,240","1,100","1,046","1,081","1,068",301,"1,026",All
Abbe Fletman,,,,,,,,,,,,0,"1,079","1,229","1,090","1,046","1,063","1,054",279,"1,015",All
Michael Fanning,,,,,,,,,,,,,1,"1,050","1,155","1,118","1,119","1,113",376,"1,042",All
Lyris Younge,,,,,,,,,,,,,,0,"1,053","1,027","1,044","1,028",266,981,All
Stephanie M Sawyer,,,,,,,,,,,,,,,1,"1,102","1,127","1,108",356,"1,041",All
Scott Diclaudio,,,,,,,,,,,,,,,,0,"1,069","1,086",330,"1,010",All
