col_1,col_2,division
,District Council 2nd District,1
,Kenyatta Johnson,1
Kenyatta Johnson,115,1
Total,115,1
,District Council 2nd District,2
,Kenyatta Johnson,2
Kenyatta Johnson,106,2
Total,106,2
,District Council 2nd District,3
,Kenyatta Johnson,3
Kenyatta Johnson,86,3
Total,86,3
,District Council 2nd District,4
,Kenyatta Johnson,4
Kenyatta Johnson,75,4
Total,75,4
,District Council 2nd District,5
,Kenyatta Johnson,5
Kenyatta Johnson,114,5
Total,114,5
,District Council 2nd District,6
,Kenyatta Johnson,6
Kenyatta Johnson,131,6
Total,131,6
,District Council 2nd District,7
,Kenyatta Johnson,7
Kenyatta Johnson,72,7
Total,72,7
,District Council 2nd District,8
,Kenyatta Johnson,8
Kenyatta Johnson,132,8
Total,132,8
,District Council 2nd District,9
,Kenyatta Johnson,9
Kenyatta Johnson,108,9
Total,108,9
,District Council 2nd District,10
,Kenyatta Johnson,10
Kenyatta Johnson,76,10
Total,76,10
,District Council 2nd District,11
,Kenyatta Johnson,11
Kenyatta Johnson,140,11
Total,140,11
,District Council 2nd District,12
,Kenyatta Johnson,12
Kenyatta Johnson,87,12
Total,87,12
,District Council 2nd District,13
,Kenyatta Johnson,13
Kenyatta Johnson,91,13
Total,91,13
,District Council 2nd District,14
,Kenyatta Johnson,14
Kenyatta Johnson,92,14
Total,92,14
,District Council 2nd District,15
,Kenyatta Johnson,15
Kenyatta Johnson,94,15
Total,94,15
,District Council 2nd District,16
,Kenyatta Johnson,16
Kenyatta Johnson,72,16
Total,72,16
,District Council 2nd District,17
,Kenyatta Johnson,17
Kenyatta Johnson,76,17
Total,76,17
,District Council 2nd District,18
,Kenyatta Johnson,18
Kenyatta Johnson,115,18
Total,115,18
,District Council 2nd District,19
,Kenyatta Johnson,19
Kenyatta Johnson,103,19
Total,103,19
,District Council 2nd District,20
,Kenyatta Johnson,20
Kenyatta Johnson,13,20
Total,13,20
,District Council 2nd District,21
,Kenyatta Johnson,21
Kenyatta Johnson,60,21
Total,60,21
,District Council 2nd District,22
,Kenyatta Johnson,22
Kenyatta Johnson,82,22
Total,82,22
,District Council 2nd District,23
,Kenyatta Johnson,23
Kenyatta Johnson,209,23
Total,209,23
,District Council 2nd District,All
,Kenyatta Johnson,All
Kenyatta Johnson,"2,249",All
Total,"2,249",All
