col_1,col_2,col_3,col_4,division
,District Council 7th District,Sheriff,,All
,Maria Quinones Sanchez,Jewell Williams,Christopher Sawyer,All
Maria Quinones Sanchez,"1,095","7,985",589,All
Jewell Williams,,738,0,All
Christopher Sawyer,,,760,All
Total,"9,669","8,723","1,349",All
