col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Mayor,,,,,City Commissioners,,,All
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Lisa M Deeley,Anthony Clark,Al Schmidt,All
Jim Kenney,544,0,0,0,0,"2,410","2,237",360,All
Melissa Murray Bailey,,116,0,0,0,225,123,452,All
Osborne Hart,,,11,0,0,32,28,4,All
James Foster,,,,10,0,21,11,18,All
Boris Kindij,,,,,5,4,4,3,All
Lisa M Deeley,,,,,,20,"2,079",342,All
Anthony Clark,,,,,,,33,103,All
Al Schmidt,,,,,,,,11,All
Total,"3,340",690,47,39,11,"2,742","2,465",855,All
,Mayor,,,,,City Commissioners,,,1
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Lisa M Deeley,Anthony Clark,Al Schmidt,1
Jim Kenney,25,0,0,0,0,188,178,20,1
Melissa Murray Bailey,,6,0,0,0,18,7,28,1
James Foster,,,1,0,0,4,1,5,1
Osborne Hart,,,,1,0,1,1,1,1
Boris Kindij,,,,,1,0,0,0,1
Lisa M Deeley,,,,,,1,174,25,1
Anthony Clark,,,,,,,2,5,1
Al Schmidt,,,,,,,,0,1
Total,229,44,7,3,1,214,190,55,1
,Mayor,,,,,City Commissioners,,,2
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Lisa M Deeley,Anthony Clark,Al Schmidt,2
Jim Kenney,26,0,0,0,0,154,145,22,2
Melissa Murray Bailey,,3,0,0,0,15,6,28,2
Osborne Hart,,,2,0,0,4,4,0,2
Boris Kindij,,,,1,0,0,0,0,2
James Foster,,,,,0,1,1,0,2
Lisa M Deeley,,,,,,3,137,18,2
Anthony Clark,,,,,,,0,7,2
Al Schmidt,,,,,,,,1,2
Total,202,40,7,1,1,178,157,51,2
,Mayor,,,,,City Commissioners,,,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Jim Kenney,19,0,0,0,0,129,131,19,3
Melissa Murray Bailey,,5,0,0,0,9,8,16,3
James Foster,,,1,0,0,2,1,3,3
Osborne Hart,,,,0,0,2,1,0,3
Boris Kindij,,,,,0,0,0,0,3
Anthony Clark,,,,,,0,116,10,3
Lisa M Deeley,,,,,,,2,11,3
Al Schmidt,,,,,,,,0,3
Total,176,28,4,2,0,143,143,39,3
,Mayor,,,,,City Commissioners,,,4
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Lisa M Deeley,Anthony Clark,Al Schmidt,4
Jim Kenney,22,0,0,0,0,106,93,17,4
