col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,Helen Gym,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Andrew C Stober,David Oh,Al Taubenberger,Terry Tracy,Dennis M O Brien,Kristin Combs,Daniel Tinney,Sheila E Armstrong,John Staggs,1
Kevin M Dougherty,8,213,212,12,3,3,3,187,179,171,158,160,40,37,22,15,18,21,7,6,3,1
Christine Donohue,,0,225,20,5,3,7,189,191,167,167,163,51,36,22,23,16,26,6,9,3,1
David Wecht,,,1,20,4,4,6,184,189,162,164,164,51,34,22,20,17,27,5,11,3,1
Judy Olson,,,,0,15,13,2,21,15,8,13,11,17,20,18,22,15,6,15,5,0,1
Anne Covey,,,,,0,13,0,5,1,2,2,3,1,15,15,16,16,0,16,2,0,1
Mike George,,,,,,0,0,6,2,1,3,1,3,13,14,13,13,1,16,3,0,1
Paul P Panepinto,,,,,,,0,7,7,1,3,2,7,1,3,2,1,4,0,4,0,1
Allan Domb,,,,,,,,1,164,140,151,147,35,27,21,18,13,12,8,5,1,1
Helen Gym,,,,,,,,,0,143,152,147,46,21,11,18,6,25,2,8,2,1
Blondell Reynolds Brown,,,,,,,,,,3,141,142,17,18,6,4,6,12,1,0,1,1
Derek S Green,,,,,,,,,,,0,141,27,12,7,12,3,12,2,3,0,1
William K Greenlee,,,,,,,,,,,,0,16,19,8,1,10,14,2,4,2,1
Andrew C Stober,,,,,,,,,,,,,0,6,7,17,2,21,1,8,1,1
David Oh,,,,,,,,,,,,,,0,20,16,25,3,14,2,0,1
Al Taubenberger,,,,,,,,,,,,,,,0,17,20,4,18,6,1,1
Terry Tracy,,,,,,,,,,,,,,,,0,16,3,16,3,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,0,1,16,4,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,0,1,8,3,1
Daniel Tinney,,,,,,,,,,,,,,,,,,,0,1,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,1,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,257,252,246,41,20,20,10,213,206,188,180,175,61,54,39,39,34,31,23,14,3,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
