col_1,col_2,col_3,col_4,division
,District Council 1st District,Register Of Wills,,All
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,All
Mark F Squilla,430,"3,275",674,All
Ronald R Donatucci,,400,0,All
Ross Feinberg,,,603,All
Total,"4,379","3,675","1,277",All
,District Council 1st District,Register Of Wills,,1
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,1
Mark F Squilla,36,221,38,1
Ronald R Donatucci,,26,0,1
Ross Feinberg,,,41,1
Total,295,247,79,1
,District Council 1st District,Register Of Wills,,2
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,2
Mark F Squilla,15,91,41,2
Ronald R Donatucci,,33,0,2
Ross Feinberg,,,35,2
Total,147,124,76,2
,District Council 1st District,Register Of Wills,,3
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,3
Mark F Squilla,18,137,31,3
Ronald R Donatucci,,37,0,3
Ross Feinberg,,,37,3
Total,186,174,68,3
,District Council 1st District,Register Of Wills,,4
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,4
Mark F Squilla,13,149,40,4
Ronald R Donatucci,,25,0,4
Ross Feinberg,,,40,4
Total,202,174,80,4
,District Council 1st District,Register Of Wills,,5
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,5
Mark F Squilla,31,148,24,5
Ronald R Donatucci,,14,0,5
Ross Feinberg,,,27,5
Total,203,162,51,5
,District Council 1st District,Register Of Wills,,6
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,6
Mark F Squilla,12,164,24,6
Ronald R Donatucci,,21,0,6
Ross Feinberg,,,19,6
Total,200,185,43,6
,District Council 1st District,Register Of Wills,,7
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,7
Mark F Squilla,15,115,21,7
Ronald R Donatucci,,10,0,7
Ross Feinberg,,,15,7
Total,151,125,36,7
,District Council 1st District,Register Of Wills,,8
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,8
Mark F Squilla,26,166,32,8
Ronald R Donatucci,,15,0,8
Ross Feinberg,,,20,8
Total,224,181,52,8
,District Council 1st District,Register Of Wills,,9
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,9
Mark F Squilla,17,146,31,9
Ronald R Donatucci,,10,0,9
Ross Feinberg,,,31,9
Total,194,156,62,9
,District Council 1st District,Register Of Wills,,10
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,10
Mark F Squilla,5,62,16,10
Ronald R Donatucci,,10,0,10
Ross Feinberg,,,19,10
Total,83,72,35,10
,District Council 1st District,Register Of Wills,,11
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,11
Mark F Squilla,18,135,21,11
Ronald R Donatucci,,16,0,11
Ross Feinberg,,,18,11
Total,174,151,39,11
,District Council 1st District,Register Of Wills,,12
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,12
Mark F Squilla,40,139,23,12
Ronald R Donatucci,,19,0,12
Ross Feinberg,,,29,12
Total,202,158,52,12
,Register Of Wills,,District Council 1st District,13
,Ronald R Donatucci,Ross Feinberg,Mark F Squilla,13
Ronald R Donatucci,4,0,35,13
Ross Feinberg,,4,0,13
Mark F Squilla,,,1,13
Total,39,4,36,13
,District Council 1st District,Register Of Wills,,14
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,14
Mark F Squilla,15,110,13,14
Ronald R Donatucci,,5,0,14
Ross Feinberg,,,10,14
Total,138,115,23,14
,District Council 1st District,Register Of Wills,,16
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,16
Mark F Squilla,8,115,27,16
Ronald R Donatucci,,13,0,16
Ross Feinberg,,,9,16
Total,150,128,36,16
,District Council 1st District,Register Of Wills,,18
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,18
Mark F Squilla,25,208,63,18
Ronald R Donatucci,,33,0,18
Ross Feinberg,,,68,18
Total,296,241,131,18
,District Council 1st District,Register Of Wills,,19
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,19
Mark F Squilla,25,206,44,19
Ronald R Donatucci,,30,0,19
Ross Feinberg,,,55,19
Total,275,236,99,19
,District Council 1st District,Register Of Wills,,21
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,21
Mark F Squilla,23,197,38,21
Ronald R Donatucci,,15,0,21
Ross Feinberg,,,34,21
Total,258,212,72,21
,District Council 1st District,Register Of Wills,,22
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,22
Mark F Squilla,20,120,19,22
Ronald R Donatucci,,13,0,22
Ross Feinberg,,,12,22
Total,159,133,31,22
,District Council 1st District,Register Of Wills,,24
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,24
Mark F Squilla,15,110,19,24
Ronald R Donatucci,,5,0,24
Ross Feinberg,,,13,24
Total,144,115,32,24
,District Council 1st District,Register Of Wills,,25
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,25
Mark F Squilla,10,111,21,25
Ronald R Donatucci,,9,0,25
Ross Feinberg,,,7,25
Total,142,120,28,25
,District Council 1st District,Register Of Wills,,26
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,26
Mark F Squilla,14,140,39,26
Ronald R Donatucci,,16,0,26
Ross Feinberg,,,28,26
Total,193,156,67,26
,District Council 1st District,Register Of Wills,,27
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,27
Mark F Squilla,19,155,31,27
Ronald R Donatucci,,15,0,27
Ross Feinberg,,,23,27
Total,205,170,54,27
,District Council 1st District,Register Of Wills,,28
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,28
Mark F Squilla,7,77,14,28
Ronald R Donatucci,,4,0,28
Ross Feinberg,,,9,28
Total,98,81,23,28
,District Council 1st District,Register Of Wills,,29
,Mark F Squilla,Ronald R Donatucci,Ross Feinberg,29
Mark F Squilla,2,18,4,29
Ronald R Donatucci,,2,0,29
Ross Feinberg,,,0,29
Total,24,20,4,29
