col_1,col_2,division
,District Council 5th District,8
,Darrell L Clarke,8
Darrell L Clarke,148,8
Total,148,8
,District Council 5th District,10
,Darrell L Clarke,10
Darrell L Clarke,217,10
Total,217,10
,District Council 5th District,11
,Darrell L Clarke,11
Darrell L Clarke,109,11
Total,109,11
,District Council 5th District,15
,Darrell L Clarke,15
Darrell L Clarke,148,15
Total,148,15
,District Council 5th District,16
,Darrell L Clarke,16
Darrell L Clarke,201,16
Total,201,16
,District Council 5th District,17
,Darrell L Clarke,17
Darrell L Clarke,93,17
Total,93,17
,District Council 5th District,18
,Darrell L Clarke,18
Darrell L Clarke,202,18
Total,202,18
,District Council 5th District,19
,Darrell L Clarke,19
Darrell L Clarke,177,19
Total,177,19
,District Council 5th District,22
,Darrell L Clarke,22
Darrell L Clarke,51,22
Total,51,22
,District Council 5th District,23
,Darrell L Clarke,23
Darrell L Clarke,212,23
Total,212,23
,District Council 5th District,24
,Darrell L Clarke,24
Darrell L Clarke,245,24
Total,245,24
,District Council 5th District,25
,Darrell L Clarke,25
Darrell L Clarke,161,25
Total,161,25
,District Council 5th District,26
,Darrell L Clarke,26
Darrell L Clarke,213,26
Total,213,26
,District Council 5th District,29
,Darrell L Clarke,29
Darrell L Clarke,281,29
Total,281,29
,District Council 5th District,30
,Darrell L Clarke,30
Darrell L Clarke,130,30
Total,130,30
,District Council 5th District,All
,Darrell L Clarke,All
Darrell L Clarke,"2,588",All
Total,"2,588",All
