col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kenyatta Johnson,Ken Powell,Scott Diclaudio,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,1
Kenyatta Johnson,14,79,74,78,77,77,73,76,65,68,64,63,61,14,1
Ken Powell,,3,71,83,81,84,80,78,68,67,66,66,63,13,1
Scott Diclaudio,,,3,70,68,67,66,67,73,70,68,67,67,16,1
Tracy B Roman,,,,0,81,81,81,80,67,65,66,66,64,13,1
Mia Roberts Perez,,,,,1,79,79,78,67,62,66,65,63,10,1
Abbe Fletman,,,,,,1,80,78,65,65,65,66,63,11,1
Kai Scott,,,,,,,0,77,63,63,65,65,63,10,1
Lyris Younge,,,,,,,,0,64,62,65,65,63,9,1
Stephanie M Sawyer,,,,,,,,,0,66,66,65,62,13,1
Michael Fanning,,,,,,,,,,0,63,64,61,13,1
Chris Mallios,,,,,,,,,,,0,66,63,10,1
Daine Grey Jr,,,,,,,,,,,,0,63,9,1
Rainy Papademetriou,,,,,,,,,,,,,1,7,1
Vincent Furlong,,,,,,,,,,,,,,22,1
Total,115,94,92,90,88,86,82,82,77,76,69,68,68,45,1
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kenyatta Johnson,Vincent Furlong,Scott Diclaudio,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Lyris Younge,Michael Fanning,Rainy Papademetriou,2
Kenyatta Johnson,17,36,50,47,49,50,44,40,38,38,41,42,39,34,2
Vincent Furlong,,35,28,19,17,17,16,15,20,16,21,16,19,13,2
Scott Diclaudio,,,10,42,47,39,41,38,46,44,39,37,42,40,2
Ken Powell,,,,4,49,45,46,45,38,39,36,44,39,36,2
Tracy B Roman,,,,,1,47,48,46,40,40,36,46,40,35,2
Mia Roberts Perez,,,,,,3,45,43,37,36,36,45,39,33,2
Kai Scott,,,,,,,0,46,37,36,36,43,38,33,2
Abbe Fletman,,,,,,,,0,36,34,34,42,34,32,2
Chris Mallios,,,,,,,,,1,40,39,37,41,38,2
Stephanie M Sawyer,,,,,,,,,,0,38,36,40,38,2
Daine Grey Jr,,,,,,,,,,,1,37,39,35,2
Lyris Younge,,,,,,,,,,,,0,38,33,2
Michael Fanning,,,,,,,,,,,,,0,36,2
Rainy Papademetriou,,,,,,,,,,,,,,1,2
Total,106,79,77,65,63,59,56,50,50,49,48,48,48,45,2
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kenyatta Johnson,Scott Diclaudio,Vincent Furlong,Tracy B Roman,Ken Powell,Michael Fanning,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Kai Scott,Mia Roberts Perez,Chris Mallios,Rainy Papademetriou,Daine Grey Jr,3
Kenyatta Johnson,17,48,23,49,47,41,41,42,38,42,38,39,35,33,3
Scott Diclaudio,,6,24,45,42,44,44,43,45,38,37,42,41,37,3
Vincent Furlong,,,28,18,17,19,18,18,19,15,13,16,14,14,3
Tracy B Roman,,,,3,48,41,44,46,42,44,41,40,37,36,3
Ken Powell,,,,,2,44,43,43,40,43,40,39,36,36,3
Michael Fanning,,,,,,0,41,39,39,37,36,38,39,36,3
Abbe Fletman,,,,,,,0,45,43,43,41,39,41,37,3
Lyris Younge,,,,,,,,0,41,43,41,39,39,38,3
Stephanie M Sawyer,,,,,,,,,0,37,36,39,39,37,3
Kai Scott,,,,,,,,,,0,39,40,37,35,3
Mia Roberts Perez,,,,,,,,,,,1,35,36,35,3
Chris Mallios,,,,,,,,,,,,0,37,35,3
Rainy Papademetriou,,,,,,,,,,,,,1,36,3
