col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 5th District,Council At Large,,,,,,,,,,,,,,All
,Darrell L Clarke,Helen Gym,Derek S Green,Allan Domb,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,David Oh,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Al Taubenberger,Sheila E Armstrong,John Staggs,All
Darrell L Clarke,71,951,833,801,808,782,234,187,128,153,180,123,114,79,56,All
Helen Gym,,21,784,750,753,738,249,109,55,63,188,97,53,64,52,All
Derek S Green,,,5,683,711,683,132,59,31,41,96,50,22,29,21,All
Allan Domb,,,,8,648,663,111,96,58,63,50,71,62,27,11,All
Blondell Reynolds Brown,,,,,1,686,120,66,18,21,91,29,17,18,19,All
William K Greenlee,,,,,,5,93,80,38,45,69,31,33,19,10,All
Andrew C Stober,,,,,,,1,31,11,18,146,74,20,53,46,All
David Oh,,,,,,,,6,135,155,24,118,142,13,9,All
Daniel Tinney,,,,,,,,,19,149,10,126,153,7,3,All
Dennis M O Brien,,,,,,,,,,4,9,122,138,8,3,All
Kristin Combs,,,,,,,,,,,4,26,10,83,61,All
Terry Tracy,,,,,,,,,,,,3,121,9,2,All
Al Taubenberger,,,,,,,,,,,,,8,12,3,All
Sheila E Armstrong,,,,,,,,,,,,,,0,41,All
John Staggs,,,,,,,,,,,,,,,2,All
Total,"1,382","1,122",912,906,861,854,324,299,260,251,244,239,237,103,77,All
,District Council 5th District,Council At Large,,,,,,,,,,,,,,1
,Darrell L Clarke,Helen Gym,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Kristin Combs,Andrew C Stober,David Oh,Al Taubenberger,Terry Tracy,Daniel Tinney,Dennis M O Brien,Sheila E Armstrong,John Staggs,1
Darrell L Clarke,6,143,134,128,121,116,39,35,31,16,20,13,15,13,10,1
Helen Gym,,3,121,114,111,110,37,34,15,3,12,1,4,11,10,1
Blondell Reynolds Brown,,,0,109,115,105,21,18,15,3,6,2,3,3,3,1
Derek S Green,,,,2,103,98,18,15,11,3,7,2,5,4,2,1
William K Greenlee,,,,,1,102,15,12,14,4,3,4,3,1,1,1
Allan Domb,,,,,,0,7,11,12,5,7,3,4,1,1,1
Kristin Combs,,,,,,,0,25,5,1,6,0,1,16,13,1
Andrew C Stober,,,,,,,,0,6,3,11,1,2,8,10,1
David Oh,,,,,,,,,2,16,14,12,15,3,3,1
Al Taubenberger,,,,,,,,,,1,16,19,12,0,0,1
Terry Tracy,,,,,,,,,,,0,11,10,2,1,1
Daniel Tinney,,,,,,,,,,,,2,14,0,0,1
Dennis M O Brien,,,,,,,,,,,,,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,11,1
John Staggs,,,,,,,,,,,,,,,0,1
Total,199,162,139,133,129,123,47,42,42,29,28,25,20,16,14,1
,District Council 5th District,Council At Large,,,,,,,,,,,,,,2
,Darrell L Clarke,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,David Oh,Dennis M O Brien,Kristin Combs,Terry Tracy,Daniel Tinney,Al Taubenberger,John Staggs,Sheila E Armstrong,2
Darrell L Clarke,6,128,96,97,95,91,40,28,29,21,16,15,11,11,11,2
Helen Gym,,6,98,104,94,95,49,16,15,28,14,8,8,11,10,2
Allan Domb,,,2,82,79,70,19,16,14,7,14,6,9,1,1,2
Derek S Green,,,,0,84,83,31,7,10,14,7,4,2,3,3,2
William K Greenlee,,,,,1,78,19,12,11,8,3,3,4,1,1,2
Blondell Reynolds Brown,,,,,,0,25,10,2,11,0,3,2,5,3,2
Andrew C Stober,,,,,,,1,7,4,25,10,0,1,11,8,2
David Oh,,,,,,,,2,22,3,19,18,18,2,0,2
Dennis M O Brien,,,,,,,,,1,1,22,21,19,0,1,2
Kristin Combs,,,,,,,,,,2,2,0,1,10,11,2
Terry Tracy,,,,,,,,,,,1,16,16,0,0,2
Daniel Tinney,,,,,,,,,,,,0,16,0,0,2
Al Taubenberger,,,,,,,,,,,,,1,0,0,2
John Staggs,,,,,,,,,,,,,,0,7,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2
Total,166,159,114,113,107,103,61,43,43,36,35,28,27,15,14,2
,District Council 5th District,Council At Large,,,,,,,,,,,,,,4
,Darrell L Clarke,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Andrew C Stober,Terry Tracy,Kristin Combs,John Staggs,Sheila E Armstrong,4
Darrell L Clarke,7,103,87,89,82,82,24,26,22,16,24,15,14,4,2,4
Helen Gym,,4,82,80,76,77,9,13,11,10,23,12,11,3,2,4
Allan Domb,,,2,76,71,70,10,14,10,8,8,6,4,0,1,4
Derek S Green,,,,0,70,73,7,9,5,4,10,5,7,1,0,4
William K Greenlee,,,,,2,70,5,11,5,3,8,1,5,1,1,4
Blondell Reynolds Brown,,,,,,0,3,6,2,0,13,7,4,1,0,4
Daniel Tinney,,,,,,,3,17,21,21,1,13,0,0,0,4
David Oh,,,,,,,,1,21,17,1,10,2,1,1,4
Dennis M O Brien,,,,,,,,,0,19,2,8,1,0,0,4
Al Taubenberger,,,,,,,,,,0,2,10,1,1,1,4
Andrew C Stober,,,,,,,,,,,0,9,12,4,3,4
