col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 4th District,Justice Of The Supreme Court,,,,,,,1
,Curtis J Jones Jr,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,1
Curtis J Jones Jr,2,87,83,81,1,0,0,1,1
Kevin M Dougherty,,1,83,80,1,1,0,0,1
David Wecht,,,1,83,0,0,0,0,1
Christine Donohue,,,,0,1,0,0,1,1
Judy Olson,,,,,0,2,1,1,1
Mike George,,,,,,0,1,0,1
Anne Covey,,,,,,,0,0,1
Paul P Panepinto,,,,,,,,0,1
Total,97,94,90,86,3,2,1,1,1
,District Council 4th District,Justice Of The Supreme Court,,,,,,,2
,Curtis J Jones Jr,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,2
Curtis J Jones Jr,2,163,157,157,0,1,1,0,2
Kevin M Dougherty,,6,155,154,0,1,0,0,2
David Wecht,,,1,154,1,1,1,0,2
Christine Donohue,,,,1,0,0,1,0,2
Mike George,,,,,1,0,0,0,2
Anne Covey,,,,,,0,0,0,2
Judy Olson,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,0,2
Total,187,179,170,168,2,1,1,0,2
,Justice Of The Supreme Court,,,,,,,District Council 4th District,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Paul P Panepinto,Judy Olson,Mike George,Curtis J Jones Jr,3
Kevin M Dougherty,13,127,129,0,1,0,0,139,3
David Wecht,,3,126,1,1,0,0,128,3
Christine Donohue,,,1,1,0,0,0,126,3
Anne Covey,,,,0,0,0,0,1,3
Paul P Panepinto,,,,,0,0,0,1,3
Judy Olson,,,,,,0,0,0,3
Mike George,,,,,,,0,0,3
Curtis J Jones Jr,,,,,,,,3,3
Total,159,138,134,1,1,0,0,150,3
,Justice Of The Supreme Court,,,,,,,District Council 4th District,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Anne Covey,Judy Olson,Mike George,Curtis J Jones Jr,4
Kevin M Dougherty,5,79,78,1,0,0,0,91,4
David Wecht,,2,76,0,0,0,0,79,4
Christine Donohue,,,2,1,0,0,0,74,4
Paul P Panepinto,,,,0,0,0,0,0,4
Anne Covey,,,,,0,0,0,0,4
Judy Olson,,,,,,0,0,0,4
Mike George,,,,,,,0,0,4
Curtis J Jones Jr,,,,,,,,1,4
Total,103,87,83,1,0,0,0,100,4
