col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,William K Greenlee,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Al Taubenberger,Terry Tracy,David Oh,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,1
William K Greenlee,11,181,175,153,149,35,20,14,19,19,6,11,5,2,163,45,1
Helen Gym,,3,168,148,143,36,13,12,11,12,7,11,5,2,148,34,1
Allan Domb,,,0,148,137,32,13,11,10,10,3,4,4,2,145,30,1
Derek S Green,,,,0,136,17,5,11,5,5,2,5,2,1,136,18,1
Blondell Reynolds Brown,,,,,0,16,1,1,4,5,2,5,0,0,131,18,1
Andrew C Stober,,,,,,0,6,7,3,4,2,11,5,3,25,20,1
Al Taubenberger,,,,,,,0,21,18,21,16,1,3,1,7,32,1
Terry Tracy,,,,,,,,1,18,20,14,0,1,0,5,29,1
David Oh,,,,,,,,,1,25,13,1,2,0,7,26,1
Dennis M O Brien,,,,,,,,,,0,15,0,1,0,8,28,1
Daniel Tinney,,,,,,,,,,,0,0,1,0,2,18,1
Kristin Combs,,,,,,,,,,,,0,4,1,6,7,1
Sheila E Armstrong,,,,,,,,,,,,,0,1,6,3,1
John Staggs,,,,,,,,,,,,,,0,2,1,1
Jewell Williams,,,,,,,,,,,,,,,1,0,1
Christopher Sawyer,,,,,,,,,,,,,,,,0,1
Total,237,201,190,163,154,50,40,39,37,37,21,15,9,4,174,74,1
,Council At Large,,,,,,,,,,,,,,Sheriff,,2
,William K Greenlee,Helen Gym,Derek S Green,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Dennis M O Brien,Daniel Tinney,Kristin Combs,Al Taubenberger,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,2
William K Greenlee,15,126,120,115,111,26,14,20,19,18,17,12,5,4,117,34,2
Helen Gym,,1,119,106,104,38,14,11,6,5,22,7,9,6,105,32,2
Derek S Green,,,0,100,108,20,9,10,5,7,12,4,3,4,99,22,2
Allan Domb,,,,4,91,24,14,7,10,5,7,8,2,2,90,23,2
Blondell Reynolds Brown,,,,,1,15,6,5,5,4,12,0,2,5,97,17,2
Andrew C Stober,,,,,,0,14,6,6,3,16,4,3,4,21,20,2
Terry Tracy,,,,,,,0,15,21,19,3,20,1,0,10,26,2
David Oh,,,,,,,,0,17,18,4,17,1,0,10,22,2
Dennis M O Brien,,,,,,,,,0,24,3,17,1,0,9,23,2
Daniel Tinney,,,,,,,,,,0,2,18,2,1,7,24,2
Kristin Combs,,,,,,,,,,,0,2,9,9,18,12,2
Al Taubenberger,,,,,,,,,,,,0,3,0,3,23,2
Sheila E Armstrong,,,,,,,,,,,,,0,4,6,6,2
John Staggs,,,,,,,,,,,,,,0,10,2,2
Jewell Williams,,,,,,,,,,,,,,,3,0,2
Christopher Sawyer,,,,,,,,,,,,,,,,2,2
Total,191,157,136,131,124,51,40,37,37,36,36,31,13,12,138,69,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Helen Gym,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Derek S Green,Kristin Combs,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,3
Helen Gym,2,108,100,99,101,44,30,16,12,4,5,7,7,7,97,32,3
William K Greenlee,,2,94,99,90,36,19,9,12,9,3,6,5,4,98,25,3
Allan Domb,,,0,90,91,27,15,10,11,5,4,6,3,2,89,23,3
Blondell Reynolds Brown,,,,1,91,30,18,13,8,4,4,3,4,5,96,19,3
Derek S Green,,,,,0,27,19,8,7,4,1,4,2,1,89,17,3
Kristin Combs,,,,,,2,20,4,4,3,5,2,11,10,34,21,3
Andrew C Stober,,,,,,,0,15,2,3,3,3,6,4,14,24,3
Terry Tracy,,,,,,,,0,15,15,21,15,0,2,7,27,3
David Oh,,,,,,,,,0,17,13,16,1,0,13,18,3
Al Taubenberger,,,,,,,,,,0,15,14,1,1,6,15,3
Daniel Tinney,,,,,,,,,,,0,14,1,2,2,21,3
Dennis M O Brien,,,,,,,,,,,,0,1,0,4,17,3
John Staggs,,,,,,,,,,,,,0,5,5,6,3
Sheila E Armstrong,,,,,,,,,,,,,,0,4,7,3
Jewell Williams,,,,,,,,,,,,,,,0,0,3
Christopher Sawyer,,,,,,,,,,,,,,,,0,3
Total,146,135,121,121,116,64,43,39,32,25,25,23,12,11,122,60,3
,Council At Large,,,,,,,,,,,,,,Sheriff,,4
,Helen Gym,William K Greenlee,Allan Domb,Derek S Green,Blondell Reynolds Brown,Terry Tracy,David Oh,Dennis M O Brien,Andrew C Stober,Daniel Tinney,Al Taubenberger,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,4
Helen Gym,2,89,88,88,79,15,10,6,20,2,4,9,3,2,81,19,4
William K Greenlee,,0,83,85,82,10,12,11,7,4,5,9,3,2,84,18,4
Allan Domb,,,3,82,74,11,10,4,14,2,3,6,3,1,80,15,4
Derek S Green,,,,1,77,15,6,6,15,2,1,6,1,2,76,13,4
Blondell Reynolds Brown,,,,,0,3,8,4,4,1,1,8,2,2,75,9,4
Terry Tracy,,,,,,0,18,21,14,20,17,3,3,0,9,26,4
David Oh,,,,,,,0,23,2,17,16,1,2,1,7,24,4
Dennis M O Brien,,,,,,,,0,0,20,19,0,0,0,3,24,4
Andrew C Stober,,,,,,,,,0,0,1,9,4,3,8,12,4
Daniel Tinney,,,,,,,,,,0,16,0,0,0,2,19,4
Al Taubenberger,,,,,,,,,,,0,2,2,0,2,19,4
