col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Mia Roberts Perez,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Chris Mallios,Vincent Furlong,1
Michael Wojcik,4,0,67,66,63,63,60,58,55,49,49,51,50,48,13,1
Paul Lalley,,4,9,9,5,5,6,5,9,9,8,7,7,7,23,1
Ken Powell,,,3,65,63,63,62,58,55,53,54,53,50,52,14,1
Tracy B Roman,,,,0,62,60,63,60,57,55,53,54,52,51,16,1
Abbe Fletman,,,,,1,60,60,58,53,51,51,51,48,50,10,1
Kai Scott,,,,,,0,61,58,53,50,53,51,50,51,11,1
Lyris Younge,,,,,,,0,58,54,51,51,52,50,50,12,1
Mia Roberts Perez,,,,,,,,2,54,53,51,50,51,50,11,1
Stephanie M Sawyer,,,,,,,,,0,56,55,54,55,55,17,1
Daine Grey Jr,,,,,,,,,,0,52,51,51,51,12,1
Michael Fanning,,,,,,,,,,,1,54,51,54,13,1
Scott Diclaudio,,,,,,,,,,,,0,51,53,12,1
Rainy Papademetriou,,,,,,,,,,,,,0,50,10,1
Chris Mallios,,,,,,,,,,,,,,0,13,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,87,33,79,75,69,68,66,65,64,58,58,58,57,55,36,1
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Michael Wojcik,Paul Lalley,Tracy B Roman,Kai Scott,Ken Powell,Mia Roberts Perez,Vincent Furlong,Abbe Fletman,Michael Fanning,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Lyris Younge,Rainy Papademetriou,Scott Diclaudio,2
Michael Wojcik,4,0,63,65,62,64,20,58,55,53,54,52,54,49,46,2
Paul Lalley,,1,13,7,8,6,44,7,8,9,7,8,6,6,6,2
Tracy B Roman,,,0,59,61,64,24,62,58,60,59,57,59,50,50,2
Kai Scott,,,,0,61,60,19,64,57,55,55,56,60,51,49,2
Ken Powell,,,,,0,59,20,61,57,56,57,54,58,49,48,2
Mia Roberts Perez,,,,,,0,17,61,56,57,56,55,59,52,47,2
Vincent Furlong,,,,,,,5,17,25,20,21,21,16,16,14,2
Abbe Fletman,,,,,,,,0,56,57,58,57,61,51,48,2
Michael Fanning,,,,,,,,,0,58,60,59,55,54,52,2
Stephanie M Sawyer,,,,,,,,,,0,59,58,54,52,50,2
Daine Grey Jr,,,,,,,,,,,0,59,55,52,50,2
Chris Mallios,,,,,,,,,,,,0,56,54,50,2
Lyris Younge,,,,,,,,,,,,,0,50,47,2
Rainy Papademetriou,,,,,,,,,,,,,,0,45,2
Scott Diclaudio,,,,,,,,,,,,,,,0,2
Total,94,49,78,75,72,72,69,68,65,64,63,62,62,57,54,2
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Michael Wojcik,Paul Lalley,Tracy B Roman,Ken Powell,Mia Roberts Perez,Kai Scott,Lyris Younge,Stephanie M Sawyer,Abbe Fletman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,3
Michael Wojcik,4,0,50,51,49,46,41,41,39,37,37,38,35,33,10,3
Paul Lalley,,2,3,2,2,2,3,3,3,4,2,2,1,3,15,3
Tracy B Roman,,,3,44,44,44,42,39,42,39,38,38,36,35,10,3
Ken Powell,,,,2,46,44,42,39,39,37,39,40,35,35,10,3
Mia Roberts Perez,,,,,4,45,43,41,41,38,38,39,36,35,11,3
Kai Scott,,,,,,1,41,39,41,36,36,37,34,35,10,3
Lyris Younge,,,,,,,0,36,40,37,36,36,35,35,10,3
Stephanie M Sawyer,,,,,,,,0,36,34,36,37,34,35,10,3
Abbe Fletman,,,,,,,,,0,36,35,35,34,35,9,3
Rainy Papademetriou,,,,,,,,,,0,35,35,33,34,9,3
Chris Mallios,,,,,,,,,,,1,36,33,34,8,3
Michael Fanning,,,,,,,,,,,,0,34,34,9,3
Daine Grey Jr,,,,,,,,,,,,,1,32,7,3
Scott Diclaudio,,,,,,,,,,,,,,0,9,3
Vincent Furlong,,,,,,,,,,,,,,,1,3
Total,68,18,58,55,55,50,45,44,43,42,40,40,38,36,26,3
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Michael Fanning,Lyris Younge,Stephanie M Sawyer,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Vincent Furlong,Daine Grey Jr,4
Michael Wojcik,4,0,44,41,43,43,38,34,33,31,29,28,29,7,29,4
Paul Lalley,,0,5,6,6,4,5,7,5,6,8,6,5,27,4,4
Ken Powell,,,1,42,43,39,40,35,36,33,32,30,31,10,29,4
Tracy B Roman,,,,3,44,42,42,36,38,35,34,33,33,12,32,4
Kai Scott,,,,,0,43,43,38,37,37,35,34,34,13,33,4
Mia Roberts Perez,,,,,,1,40,34,35,33,33,32,32,10,32,4
Abbe Fletman,,,,,,,0,35,35,35,33,33,33,12,32,4
Michael Fanning,,,,,,,,0,31,37,36,34,34,14,33,4
Lyris Younge,,,,,,,,,0,30,30,29,30,7,28,4
Stephanie M Sawyer,,,,,,,,,,1,34,34,34,13,33,4
Scott Diclaudio,,,,,,,,,,,0,33,33,12,32,4
Chris Mallios,,,,,,,,,,,,0,33,11,32,4
Rainy Papademetriou,,,,,,,,,,,,,0,11,32,4
Vincent Furlong,,,,,,,,,,,,,,0,10,4
Daine Grey Jr,,,,,,,,,,,,,,,0,4
Total,59,28,51,51,49,49,44,41,38,38,37,34,34,34,33,4
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Commonwealth Court,,5
,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Chris Mallios,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Michael Fanning,Rainy Papademetriou,Vincent Furlong,Michael Wojcik,Paul Lalley,5
Ken Powell,4,95,94,94,93,89,89,92,86,83,83,81,20,88,14,5
Mia Roberts Perez,,3,92,97,93,89,86,90,86,80,81,79,18,91,11,5
Tracy B Roman,,,3,95,91,88,88,92,85,85,84,78,21,89,13,5
Abbe Fletman,,,,0,94,91,88,89,90,83,84,82,20,88,13,5
Kai Scott,,,,,2,88,84,87,84,80,80,79,16,89,8,5
Stephanie M Sawyer,,,,,,0,89,80,88,84,86,83,21,80,14,5
Chris Mallios,,,,,,,0,82,86,86,86,80,22,79,15,5
Lyris Younge,,,,,,,,0,80,81,79,76,17,85,10,5
Daine Grey Jr,,,,,,,,,1,81,82,79,20,76,17,5
Scott Diclaudio,,,,,,,,,,1,82,78,21,74,14,5
Michael Fanning,,,,,,,,,,,0,77,19,75,12,5
Rainy Papademetriou,,,,,,,,,,,,0,16,74,10,5
