col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,All
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,All
Jannie L Blackwell,86,"2,758","2,377","2,366",37,22,18,12,All
Kevin M Dougherty,,104,"2,385","2,396",17,8,7,12,All
David Wecht,,,48,"2,354",15,6,5,6,All
Christine Donohue,,,,20,17,6,3,5,All
Judy Olson,,,,,3,29,32,3,All
Mike George,,,,,,3,28,1,All
Anne Covey,,,,,,,0,2,All
Paul P Panepinto,,,,,,,,3,All
Total,"3,110","3,045","2,597","2,559",67,48,40,20,All
,Justice Of The Supreme Court,,,,,,,District Council 3rd District,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jannie L Blackwell,1
Kevin M Dougherty,6,63,64,0,0,0,0,93,1
David Wecht,,1,61,1,0,0,0,61,1
Christine Donohue,,,0,1,0,0,0,60,1
Judy Olson,,,,0,2,2,0,3,1
Anne Covey,,,,,0,2,0,2,1
Mike George,,,,,,0,0,2,1
Paul P Panepinto,,,,,,,0,0,1
Jannie L Blackwell,,,,,,,,1,1
Total,106,69,67,3,2,2,0,101,1
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,2
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,2
Jannie L Blackwell,1,101,79,76,1,1,1,0,2
Kevin M Dougherty,,3,80,79,1,1,1,0,2
David Wecht,,,4,77,0,0,1,0,2
Christine Donohue,,,,2,0,1,0,0,2
Anne Covey,,,,,0,0,0,0,2
Judy Olson,,,,,,0,0,0,2
Mike George,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,0,2
Total,111,111,89,85,1,1,1,0,2
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,3
,Jannie L Blackwell,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,3
Jannie L Blackwell,6,133,114,109,3,1,0,0,3
Kevin M Dougherty,,3,110,112,1,1,0,1,3
Christine Donohue,,,0,110,1,0,0,0,3
David Wecht,,,,1,0,0,0,1,3
Judy Olson,,,,,0,3,3,0,3
Anne Covey,,,,,,0,2,0,3
Mike George,,,,,,,0,0,3
Paul P Panepinto,,,,,,,,0,3
Total,153,144,121,119,6,3,3,1,3
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,4
,Jannie L Blackwell,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,4
Jannie L Blackwell,7,167,148,148,0,0,0,1,4
Kevin M Dougherty,,4,147,148,0,0,0,1,4
David Wecht,,,1,143,0,0,0,0,4
Christine Donohue,,,,1,0,0,0,1,4
Anne Covey,,,,,0,1,1,0,4
Judy Olson,,,,,,0,1,0,4
Mike George,,,,,,,0,0,4
Paul P Panepinto,,,,,,,,0,4
Total,184,176,154,153,1,1,1,1,4
,District Council 3rd District,Justice Of The Supreme Court,,,,,,,5
