col_1,col_2,col_3,col_4,col_5,col_6,division
,City Commissioners,,,Register Of Wills,,All
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,All
Lisa M Deeley,56,"1,231",166,"1,333",170,All
Anthony Clark,,37,68,"1,286",103,All
Al Schmidt,,,26,130,345,All
Ronald R Donatucci,,,,72,0,All
Ross Feinberg,,,,,37,All
Total,"1,609","1,471",514,"1,589",476,All
,City Commissioners,,,Register Of Wills,,1
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,1
Lisa M Deeley,1,64,5,66,10,1
Anthony Clark,,0,2,64,6,1
Al Schmidt,,,0,6,10,1
Ronald R Donatucci,,,,1,0,1
Ross Feinberg,,,,,1,1
Total,77,70,16,74,19,1
,Register Of Wills,,City Commissioners,,,2
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Ronald R Donatucci,0,0,24,21,3,2
Ross Feinberg,,0,0,2,3,2
Anthony Clark,,,0,20,2,2
Lisa M Deeley,,,,1,0,2
Al Schmidt,,,,,1,2
Total,26,5,24,24,7,2
,City Commissioners,,,Register Of Wills,,3
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,3
Lisa M Deeley,2,43,11,44,13,3
Anthony Clark,,0,2,46,6,3
Al Schmidt,,,0,5,16,3
Ronald R Donatucci,,,,3,0,3
Ross Feinberg,,,,,4,3
Total,61,53,22,58,25,3
,City Commissioners,,,Register Of Wills,,4
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,4
Lisa M Deeley,0,107,16,107,17,4
Anthony Clark,,4,6,104,8,4
Al Schmidt,,,1,8,35,4
Ronald R Donatucci,,,,5,0,4
Ross Feinberg,,,,,3,4
Total,130,121,45,120,44,4
,City Commissioners,,,Register Of Wills,,5
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,5
Lisa M Deeley,4,94,5,94,11,5
Anthony Clark,,1,5,90,11,5
Al Schmidt,,,1,4,15,5
Ronald R Donatucci,,,,5,0,5
Ross Feinberg,,,,,2,5
Total,114,108,21,108,26,5
,Register Of Wills,,City Commissioners,,,6
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Anthony Clark,Al Schmidt,6
Ronald R Donatucci,4,0,58,59,7,6
Ross Feinberg,,3,5,4,15,6
Lisa M Deeley,,,7,51,3,6
Anthony Clark,,,,0,5,6
Al Schmidt,,,,,0,6
Total,76,22,72,65,22,6
,City Commissioners,,,Register Of Wills,,7
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,7
Lisa M Deeley,3,104,28,131,22,7
Anthony Clark,,0,2,107,5,7
Al Schmidt,,,3,14,32,7
Ronald R Donatucci,,,,9,0,7
Ross Feinberg,,,,,0,7
Total,156,112,49,148,38,7
,Register Of Wills,,City Commissioners,,,8
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Ronald R Donatucci,5,0,61,57,1,8
Ross Feinberg,,2,2,6,15,8
Anthony Clark,,,3,56,1,8
Lisa M Deeley,,,,2,4,8
Al Schmidt,,,,,2,8
Total,71,20,68,68,19,8
,City Commissioners,,,Register Of Wills,,9
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,9
Lisa M Deeley,1,46,3,49,5,9
Anthony Clark,,2,0,45,3,9
Al Schmidt,,,1,1,7,9
Ronald R Donatucci,,,,4,0,9
Ross Feinberg,,,,,0,9
Total,58,53,9,58,10,9
,City Commissioners,,,Register Of Wills,,10
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,10
Lisa M Deeley,2,29,7,33,8,10
Anthony Clark,,0,2,29,6,10
Al Schmidt,,,0,5,12,10
Ronald R Donatucci,,,,0,0,10
Ross Feinberg,,,,,1,10
Total,45,37,17,39,19,10
,City Commissioners,,,Register Of Wills,,11
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,11
Anthony Clark,5,72,3,77,10,11
Lisa M Deeley,,5,8,77,9,11
Al Schmidt,,,2,5,13,11
Ronald R Donatucci,,,,2,0,11
Ross Feinberg,,,,,1,11
Total,93,93,21,90,23,11
,City Commissioners,,,Register Of Wills,,12
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,12
Lisa M Deeley,1,43,4,43,6,12
Anthony Clark,,2,3,45,2,12
Al Schmidt,,,2,3,11,12
Ronald R Donatucci,,,,0,0,12
Ross Feinberg,,,,,3,12
Total,51,50,16,48,16,12
,City Commissioners,,,Register Of Wills,,13
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,13
Lisa M Deeley,3,86,10,91,14,13
Anthony Clark,,4,1,84,7,13
Al Schmidt,,,1,4,19,13
Ronald R Donatucci,,,,2,0,13
Ross Feinberg,,,,,2,13
Total,113,99,25,102,29,13
,City Commissioners,,,Register Of Wills,,14
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,14
Lisa M Deeley,5,92,10,90,11,14
Anthony Clark,,7,6,89,9,14
Al Schmidt,,,1,7,30,14
Ronald R Donatucci,,,,3,0,14
Ross Feinberg,,,,,3,14
Total,114,111,40,103,39,14
,Register Of Wills,,City Commissioners,,,15
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Anthony Clark,Al Schmidt,15
Ronald R Donatucci,3,0,75,68,15,15
Ross Feinberg,,1,7,2,28,15
Lisa M Deeley,,,6,54,17,15
Anthony Clark,,,,2,3,15
Al Schmidt,,,,,3,15
Total,95,32,90,73,47,15
,Register Of Wills,,City Commissioners,,,16
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,16
Ronald R Donatucci,8,0,100,98,13,16
Ross Feinberg,,4,11,9,33,16
Anthony Clark,,,3,96,8,16
Lisa M Deeley,,,,7,10,16
Al Schmidt,,,,,3,16
Total,122,43,117,117,49,16
,Register Of Wills,,City Commissioners,,,17
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,17
Ronald R Donatucci,6,0,64,60,9,17
Ross Feinberg,,2,6,7,28,17
Anthony Clark,,,1,58,11,17
Lisa M Deeley,,,,2,8,17
Al Schmidt,,,,,3,17
Total,76,33,74,71,43,17
,Register Of Wills,,City Commissioners,,,18
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Anthony Clark,Al Schmidt,18
Ronald R Donatucci,5,0,62,57,10,18
Ross Feinberg,,2,4,3,16,18
Lisa M Deeley,,,2,53,7,18
Anthony Clark,,,,1,3,18
Al Schmidt,,,,,1,18
Total,78,21,71,64,27,18
,Register Of Wills,,City Commissioners,,,19
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Anthony Clark,Al Schmidt,19
Ronald R Donatucci,7,0,77,73,10,19
Ross Feinberg,,3,4,2,7,19
Lisa M Deeley,,,2,63,10,19
Anthony Clark,,,,2,3,19
Al Schmidt,,,,,1,19
Total,97,12,84,79,19,19
