col_1,col_2,division
,District Council 7th District,3
,Maria Quinones Sanchez,3
Maria Quinones Sanchez,60,3
Total,60,3
,District Council 7th District,8
,Maria Quinones Sanchez,8
Maria Quinones Sanchez,46,8
Total,46,8
,District Council 7th District,13
,Maria Quinones Sanchez,13
Maria Quinones Sanchez,54,13
Total,54,13
,District Council 7th District,14
,Maria Quinones Sanchez,14
Maria Quinones Sanchez,82,14
Total,82,14
,District Council 7th District,15
,Maria Quinones Sanchez,15
Maria Quinones Sanchez,70,15
Total,70,15
,District Council 7th District,16
,Maria Quinones Sanchez,16
Maria Quinones Sanchez,78,16
Total,78,16
,District Council 7th District,17
,Maria Quinones Sanchez,17
Maria Quinones Sanchez,120,17
Total,120,17
,District Council 7th District,All
,Maria Quinones Sanchez,All
Maria Quinones Sanchez,510,All
Total,510,All
