col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Superior Court,,All
,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Allan Domb,David Oh,Derek S Green,William K Greenlee,Terry Tracy,Helen Gym,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,Alice Beck Dubow,Emil Giordano,All
Dennis M O Brien,339,"2,591","2,290",762,"2,058",503,594,"1,600",480,280,57,37,57,13,"1,378","1,963",All
Daniel Tinney,,287,"2,190",670,"1,744",392,422,"1,664",398,219,39,41,44,9,"1,077","1,880",All
Al Taubenberger,,,50,512,"1,664",256,332,"1,578",264,140,25,25,40,2,742,"1,726",All
Allan Domb,,,,53,340,"1,473","1,498",194,"1,465","1,259",25,44,14,10,"1,853",238,All
David Oh,,,,,21,174,223,"1,363",191,128,28,14,36,3,619,"1,455",All
Derek S Green,,,,,,41,"1,410",145,"1,372","1,292",28,32,13,8,"1,739",140,All
William K Greenlee,,,,,,,16,108,"1,354","1,287",28,25,16,11,"1,684",162,All
Terry Tracy,,,,,,,,28,172,58,13,36,25,2,356,"1,429",All
Helen Gym,,,,,,,,,25,"1,171",55,63,26,17,"1,651",146,All
Blondell Reynolds Brown,,,,,,,,,,10,17,10,10,8,"1,404",67,All
Kristin Combs,,,,,,,,,,,2,31,50,24,76,33,All
Andrew C Stober,,,,,,,,,,,,0,29,15,71,29,All
Sheila E Armstrong,,,,,,,,,,,,,4,17,55,45,All
John Staggs,,,,,,,,,,,,,,1,26,10,All
Alice Beck Dubow,,,,,,,,,,,,,,,115,0,All
Emil Giordano,,,,,,,,,,,,,,,,25,All
Total,"4,324","3,797","2,903","2,404","2,331","2,054","2,024","1,973","1,972","1,587",126,114,111,40,"3,430","2,539",All
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,1
