col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,All
Jim Kenney,81,0,0,0,0,"2,562","2,212","2,199",34,14,9,23,All
Melissa Murray Bailey,,3,0,0,0,50,63,51,41,35,26,4,All
James Foster,,,0,0,0,10,14,11,2,1,0,4,All
Osborne Hart,,,,0,0,10,12,10,1,0,0,1,All
Boris Kindij,,,,,0,3,2,2,1,1,0,2,All
Kevin M Dougherty,,,,,,116,"2,184","2,184",18,7,8,11,All
Christine Donohue,,,,,,,14,"2,204",41,14,11,19,All
David Wecht,,,,,,,,32,36,11,6,15,All
Judy Olson,,,,,,,,,0,26,23,6,All
Mike George,,,,,,,,,,2,21,2,All
Anne Covey,,,,,,,,,,,0,0,All
Paul P Panepinto,,,,,,,,,,,,0,All
Total,"2,858",112,16,14,5,"2,826","2,393","2,383",83,53,37,35,All
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,1
Jim Kenney,3,0,0,0,0,93,84,85,1,2,1,0,1
Melissa Murray Bailey,,0,0,0,0,1,2,1,2,1,0,0,1
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,1
James Foster,,,,0,0,0,0,0,0,0,0,0,1
Osborne Hart,,,,,0,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,,,,3,80,78,0,1,0,0,1
Christine Donohue,,,,,,,0,83,2,0,2,0,1
David Wecht,,,,,,,,1,2,2,2,0,1
Judy Olson,,,,,,,,,0,1,0,0,1
Mike George,,,,,,,,,,0,0,0,1
Paul P Panepinto,,,,,,,,,,,0,0,1
Anne Covey,,,,,,,,,,,,0,1
Total,104,4,0,0,0,98,88,88,3,3,2,0,1
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,2
Kevin M Dougherty,8,125,124,1,1,1,1,139,5,1,1,1,2
David Wecht,,1,122,2,1,2,1,123,5,1,1,1,2
Christine Donohue,,,1,4,2,0,0,119,6,2,1,1,2
Judy Olson,,,,0,1,0,0,2,3,0,0,0,2
Mike George,,,,,0,1,0,1,2,0,0,0,2
Anne Covey,,,,,,0,0,1,1,0,0,0,2
Paul P Panepinto,,,,,,,0,1,0,0,0,0,2
Jim Kenney,,,,,,,,4,0,0,0,0,2
Melissa Murray Bailey,,,,,,,,,1,0,0,0,2
Osborne Hart,,,,,,,,,,0,0,0,2
Boris Kindij,,,,,,,,,,,0,0,2
James Foster,,,,,,,,,,,,0,2
Total,159,136,133,5,3,2,1,155,9,2,1,1,2
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,3
Kevin M Dougherty,4,83,79,0,0,1,0,93,2,2,1,0,3
David Wecht,,1,79,1,0,0,0,78,2,3,1,0,3
Christine Donohue,,,0,1,0,1,0,76,1,3,1,0,3
Judy Olson,,,,0,1,0,0,0,1,1,0,0,3
Mike George,,,,,0,0,0,1,1,0,0,0,3
Paul P Panepinto,,,,,,0,0,1,0,0,0,0,3
Anne Covey,,,,,,,0,0,0,0,0,0,3
Jim Kenney,,,,,,,,1,0,0,0,0,3
Melissa Murray Bailey,,,,,,,,,0,0,0,0,3
James Foster,,,,,,,,,,0,0,0,3
Osborne Hart,,,,,,,,,,,0,0,3
Boris Kindij,,,,,,,,,,,,0,3
Total,105,89,84,2,2,1,0,99,4,3,1,0,3
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,4
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Judy Olson,Paul P Panepinto,Anne Covey,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,4
Kevin M Dougherty,9,92,89,1,1,0,0,104,2,1,1,0,4
David Wecht,,1,91,1,0,0,0,92,1,1,0,0,4
Christine Donohue,,,0,2,2,1,0,90,2,1,0,0,4
Mike George,,,,0,2,0,0,1,2,1,0,0,4
Judy Olson,,,,,0,1,0,1,2,0,0,0,4
Paul P Panepinto,,,,,,0,0,2,1,0,0,0,4
Anne Covey,,,,,,,0,0,0,0,0,0,4
Jim Kenney,,,,,,,,1,0,0,0,0,4
Melissa Murray Bailey,,,,,,,,,0,0,0,0,4
James Foster,,,,,,,,,,0,0,0,4
Boris Kindij,,,,,,,,,,,0,0,4
Osborne Hart,,,,,,,,,,,,0,4
Total,119,99,96,4,3,3,0,112,4,2,1,0,4
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,5
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Anne Covey,Paul P Panepinto,Judy Olson,5
Jim Kenney,7,0,0,0,0,120,105,103,2,1,1,0,5
Melissa Murray Bailey,,0,0,0,0,0,2,1,1,0,0,0,5
Boris Kindij,,,0,0,0,0,0,0,0,0,1,0,5
James Foster,,,,0,0,1,1,0,0,0,0,0,5
Osborne Hart,,,,,0,0,0,0,0,0,0,0,5
Kevin M Dougherty,,,,,,3,102,99,0,2,0,1,5
Christine Donohue,,,,,,,0,101,3,0,0,0,5
David Wecht,,,,,,,,1,2,0,0,0,5
