col_1,col_2,col_3,col_4,col_5,division
,District Council 3rd District,Judge Of The Municipal Court,,,1
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,1
Jannie L Blackwell,17,68,67,61,1
Christine Hope,,5,58,59,1
Sharon Williams Losier,,,3,56,1
Joffie C Pittman,,,,1,1
Total,101,76,72,65,1
,District Council 3rd District,Judge Of The Municipal Court,,,2
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Jannie L Blackwell,12,83,85,76,2
Christine Hope,,4,74,74,2
Sharon Williams Losier,,,1,77,2
Joffie C Pittman,,,,0,2
Total,111,91,89,80,2
,District Council 3rd District,Judge Of The Municipal Court,,,3
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,3
Jannie L Blackwell,17,121,112,110,3
Christine Hope,,3,107,107,3
Sharon Williams Losier,,,1,109,3
Joffie C Pittman,,,,0,3
Total,153,129,118,115,3
,District Council 3rd District,Judge Of The Municipal Court,,,4
,Jannie L Blackwell,Christine Hope,Joffie C Pittman,Sharon Williams Losier,4
Jannie L Blackwell,25,147,140,137,4
Christine Hope,,2,137,129,4
Joffie C Pittman,,,0,130,4
Sharon Williams Losier,,,,0,4
Total,184,150,141,138,4
,District Council 3rd District,Judge Of The Municipal Court,,,5
,Jannie L Blackwell,Sharon Williams Losier,Christine Hope,Joffie C Pittman,5
Jannie L Blackwell,13,88,87,78,5
Sharon Williams Losier,,1,78,78,5
Christine Hope,,,1,78,5
Joffie C Pittman,,,,1,5
Total,113,91,90,81,5
,District Council 3rd District,Judge Of The Municipal Court,,,6
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,6
Jannie L Blackwell,20,95,95,92,6
Christine Hope,,2,89,90,6
Sharon Williams Losier,,,1,89,6
Joffie C Pittman,,,,0,6
Total,130,101,99,96,6
,District Council 3rd District,Judge Of The Municipal Court,,,7
,Jannie L Blackwell,Sharon Williams Losier,Christine Hope,Joffie C Pittman,7
Jannie L Blackwell,22,93,92,90,7
Sharon Williams Losier,,1,88,90,7
Christine Hope,,,2,87,7
Joffie C Pittman,,,,0,7
Total,124,98,97,93,7
,District Council 3rd District,Judge Of The Municipal Court,,,8
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,8
Jannie L Blackwell,13,109,100,98,8
Christine Hope,,3,98,100,8
Sharon Williams Losier,,,1,100,8
Joffie C Pittman,,,,0,8
Total,133,119,108,107,8
,District Council 3rd District,Judge Of The Municipal Court,,,9
,Jannie L Blackwell,Sharon Williams Losier,Christine Hope,Joffie C Pittman,9
Jannie L Blackwell,10,136,133,121,9
Sharon Williams Losier,,3,125,123,9
Christine Hope,,,0,123,9
Joffie C Pittman,,,,2,9
Total,167,148,142,131,9
,District Council 3rd District,Judge Of The Municipal Court,,,10
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,10
Jannie L Blackwell,15,112,109,103,10
Christine Hope,,0,103,102,10
Sharon Williams Losier,,,2,103,10
Joffie C Pittman,,,,1,10
Total,136,114,113,105,10
,District Council 3rd District,Judge Of The Municipal Court,,,11
,Jannie L Blackwell,Sharon Williams Losier,Christine Hope,Joffie C Pittman,11
Jannie L Blackwell,19,136,137,128,11
Sharon Williams Losier,,4,130,128,11
Christine Hope,,,4,125,11
Joffie C Pittman,,,,1,11
Total,171,147,146,135,11
,District Council 3rd District,Judge Of The Municipal Court,,,12
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,12
Jannie L Blackwell,24,99,98,86,12
Christine Hope,,1,86,84,12
Sharon Williams Losier,,,0,86,12
Joffie C Pittman,,,,2,12
Total,142,104,102,92,12
,District Council 3rd District,Judge Of The Municipal Court,,,13
,Jannie L Blackwell,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Jannie L Blackwell,13,88,85,80,13
