col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,All
,Jannie L Blackwell,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Helen Gym,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Jannie L Blackwell,13,289,292,278,277,252,12,11,6,3,2,1,1,1,0,All
Derek S Green,,2,272,274,270,248,7,7,3,1,1,0,0,0,0,All
Blondell Reynolds Brown,,,1,271,272,245,5,5,1,0,0,0,0,0,0,All
Allan Domb,,,,1,272,249,7,7,3,1,0,1,0,0,0,All
William K Greenlee,,,,,1,244,5,6,2,1,0,1,0,0,0,All
Helen Gym,,,,,,3,4,3,1,1,0,0,0,0,0,All
David Oh,,,,,,,0,11,15,11,10,1,0,0,0,All
Al Taubenberger,,,,,,,,1,11,12,11,0,0,0,0,All
Dennis M O Brien,,,,,,,,,1,11,10,1,0,0,0,All
Daniel Tinney,,,,,,,,,,0,11,0,0,0,0,All
Terry Tracy,,,,,,,,,,,0,0,0,0,0,All
Andrew C Stober,,,,,,,,,,,,0,0,0,0,All
Kristin Combs,,,,,,,,,,,,,0,1,0,All
Sheila E Armstrong,,,,,,,,,,,,,,0,0,All
John Staggs,,,,,,,,,,,,,,,0,All
Total,349,299,298,286,284,263,22,21,16,13,11,1,1,1,0,All
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,4
,Jannie L Blackwell,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Helen Gym,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Kristin Combs,Sheila E Armstrong,Terry Tracy,Andrew C Stober,John Staggs,4
Jannie L Blackwell,5,108,106,103,103,102,2,1,1,1,1,1,1,0,0,4
Derek S Green,,2,101,104,103,101,0,0,0,0,0,0,0,0,0,4
Blondell Reynolds Brown,,,0,101,102,98,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,0,103,101,0,0,0,0,0,0,0,0,0,4
William K Greenlee,,,,,0,100,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,0,0,0,0,0,0,0,0,0,0,4
David Oh,,,,,,,0,1,1,1,0,0,1,0,0,4
Al Taubenberger,,,,,,,,0,1,1,0,0,1,0,0,4
Daniel Tinney,,,,,,,,,0,1,0,0,1,0,0,4
Dennis M O Brien,,,,,,,,,,0,0,0,1,0,0,4
Kristin Combs,,,,,,,,,,,0,1,0,0,0,4
Sheila E Armstrong,,,,,,,,,,,,0,0,0,0,4
Terry Tracy,,,,,,,,,,,,,0,0,0,4
Andrew C Stober,,,,,,,,,,,,,,0,0,4
John Staggs,,,,,,,,,,,,,,,0,4
Total,126,112,107,105,105,104,2,1,1,1,1,1,1,0,0,4
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,14
