col_1,col_2,col_3,division
,District Council 1st District,District Council 7th District,1
,Mark F Squilla,Maria Quinones Sanchez,1
Mark F Squilla,95,0,1
Maria Quinones Sanchez,,0,1
Total,95,0,1
,District Council 7th District,District Council 1st District,2
,Maria Quinones Sanchez,Mark F Squilla,2
Maria Quinones Sanchez,30,0,2
Mark F Squilla,,0,2
Total,30,0,2
,District Council 1st District,District Council 7th District,3
,Mark F Squilla,Maria Quinones Sanchez,3
Mark F Squilla,75,0,3
Maria Quinones Sanchez,,0,3
Total,75,0,3
,District Council 1st District,District Council 7th District,4
,Mark F Squilla,Maria Quinones Sanchez,4
Mark F Squilla,161,0,4
Maria Quinones Sanchez,,0,4
Total,161,0,4
,District Council 1st District,District Council 7th District,5
,Mark F Squilla,Maria Quinones Sanchez,5
Mark F Squilla,133,0,5
Maria Quinones Sanchez,,0,5
Total,133,0,5
,District Council 1st District,District Council 7th District,6
,Mark F Squilla,Maria Quinones Sanchez,6
Mark F Squilla,96,0,6
Maria Quinones Sanchez,,0,6
Total,96,0,6
,District Council 1st District,District Council 7th District,7
,Mark F Squilla,Maria Quinones Sanchez,7
Mark F Squilla,174,0,7
Maria Quinones Sanchez,,0,7
Total,174,0,7
,District Council 1st District,District Council 7th District,8
,Mark F Squilla,Maria Quinones Sanchez,8
Mark F Squilla,91,0,8
Maria Quinones Sanchez,,0,8
Total,91,0,8
,District Council 7th District,District Council 1st District,9
,Maria Quinones Sanchez,Mark F Squilla,9
Maria Quinones Sanchez,65,0,9
Mark F Squilla,,0,9
Total,65,0,9
,District Council 1st District,District Council 7th District,10
,Mark F Squilla,Maria Quinones Sanchez,10
Mark F Squilla,50,0,10
Maria Quinones Sanchez,,0,10
Total,50,0,10
,District Council 1st District,District Council 7th District,11
,Mark F Squilla,Maria Quinones Sanchez,11
Mark F Squilla,117,0,11
Maria Quinones Sanchez,,0,11
Total,117,0,11
,District Council 1st District,District Council 7th District,12
,Mark F Squilla,Maria Quinones Sanchez,12
Mark F Squilla,61,0,12
Maria Quinones Sanchez,,0,12
Total,61,0,12
,District Council 1st District,District Council 7th District,13
,Mark F Squilla,Maria Quinones Sanchez,13
Mark F Squilla,132,0,13
Maria Quinones Sanchez,,0,13
Total,132,0,13
,District Council 1st District,District Council 7th District,14
,Mark F Squilla,Maria Quinones Sanchez,14
Mark F Squilla,136,0,14
Maria Quinones Sanchez,,0,14
Total,136,0,14
,District Council 1st District,District Council 7th District,15
,Mark F Squilla,Maria Quinones Sanchez,15
Mark F Squilla,125,0,15
Maria Quinones Sanchez,,0,15
Total,125,0,15
,District Council 1st District,District Council 7th District,16
,Mark F Squilla,Maria Quinones Sanchez,16
Mark F Squilla,162,0,16
Maria Quinones Sanchez,,0,16
Total,162,0,16
,District Council 1st District,District Council 7th District,17
,Mark F Squilla,Maria Quinones Sanchez,17
Mark F Squilla,96,0,17
Maria Quinones Sanchez,,0,17
Total,96,0,17
,District Council 1st District,District Council 7th District,18
,Mark F Squilla,Maria Quinones Sanchez,18
Mark F Squilla,94,0,18
Maria Quinones Sanchez,,0,18
Total,94,0,18
,District Council 1st District,District Council 7th District,19
,Mark F Squilla,Maria Quinones Sanchez,19
Mark F Squilla,120,0,19
Maria Quinones Sanchez,,0,19
Total,120,0,19
,District Council 1st District,District Council 7th District,All
,Mark F Squilla,Maria Quinones Sanchez,All
Mark F Squilla,"1,918",0,All
Maria Quinones Sanchez,,95,All
Total,"1,918",95,All
