col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,All
,Alice Beck Dubow,Emil Giordano,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Allan Domb,Terry Tracy,Derek S Green,David Oh,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Alice Beck Dubow,48,0,288,274,239,738,154,719,197,694,679,609,47,46,31,12,All
Emil Giordano,,18,724,639,671,102,626,59,574,76,65,25,27,25,29,8,All
Al Taubenberger,,,29,806,798,220,692,121,669,131,156,75,29,27,28,3,All
Dennis M O Brien,,,,22,731,160,622,111,670,115,129,56,21,21,20,8,All
Daniel Tinney,,,,,17,165,694,102,606,119,99,57,33,19,14,3,All
Allan Domb,,,,,,38,107,636,122,636,607,545,26,19,13,1,All
Terry Tracy,,,,,,,12,85,569,98,45,30,39,19,16,3,All
Derek S Green,,,,,,,,15,69,601,608,575,26,24,12,4,All
David Oh,,,,,,,,,10,71,89,51,10,13,16,6,All
Helen Gym,,,,,,,,,,13,583,530,35,27,14,5,All
William K Greenlee,,,,,,,,,,,9,562,13,17,11,2,All
Blondell Reynolds Brown,,,,,,,,,,,,7,8,17,9,3,All
Andrew C Stober,,,,,,,,,,,,,0,28,25,13,All
Kristin Combs,,,,,,,,,,,,,,0,39,18,All
Sheila E Armstrong,,,,,,,,,,,,,,,2,15,All
John Staggs,,,,,,,,,,,,,,,,1,All
Total,"1,232",909,"1,167","1,045","1,026",961,861,854,846,843,821,685,84,77,67,24,All
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,1
,Alice Beck Dubow,Emil Giordano,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Daniel Tinney,Al Taubenberger,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,1
Alice Beck Dubow,5,0,52,50,44,47,47,11,13,13,13,4,4,4,2,1,1
Emil Giordano,,0,9,4,5,4,4,37,34,29,27,28,1,2,1,0,1
Allan Domb,,,3,52,50,48,49,12,11,11,11,5,3,2,1,0,1
Derek S Green,,,,1,46,45,48,6,7,7,5,3,4,1,0,0,1
Helen Gym,,,,,1,43,45,8,3,5,4,2,4,2,0,0,1
Blondell Reynolds Brown,,,,,,0,45,8,6,5,7,2,2,4,2,1,1
William K Greenlee,,,,,,,0,4,6,4,5,1,2,0,0,0,1
Daniel Tinney,,,,,,,,2,37,32,31,30,4,3,1,0,1
Al Taubenberger,,,,,,,,,2,35,33,30,0,2,0,0,1
Dennis M O Brien,,,,,,,,,,1,30,26,1,1,2,1,1
David Oh,,,,,,,,,,,2,28,0,3,2,0,1
Terry Tracy,,,,,,,,,,,,0,2,1,1,0,1
Andrew C Stober,,,,,,,,,,,,,0,1,1,0,1
Kristin Combs,,,,,,,,,,,,,,0,2,1,1
Sheila E Armstrong,,,,,,,,,,,,,,,1,1,1
John Staggs,,,,,,,,,,,,,,,,0,1
Total,77,46,75,63,58,57,57,54,53,47,44,35,6,6,5,1,1
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,2
,Alice Beck Dubow,Emil Giordano,Al Taubenberger,Daniel Tinney,Helen Gym,Dennis M O Brien,Allan Domb,Derek S Green,William K Greenlee,Terry Tracy,Blondell Reynolds Brown,David Oh,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Alice Beck Dubow,5,0,27,26,80,22,77,72,67,13,64,15,2,3,2,1,2
Emil Giordano,,1,62,58,6,57,7,4,3,54,4,47,3,1,1,0,2
Al Taubenberger,,,1,72,12,71,17,10,9,60,5,57,4,2,2,1,2
Daniel Tinney,,,,2,12,67,15,10,5,60,6,55,3,1,2,0,2
Helen Gym,,,,,2,11,69,67,61,8,63,8,1,0,0,0,2
Dennis M O Brien,,,,,,2,11,9,8,54,5,56,1,0,0,0,2
Allan Domb,,,,,,,2,67,62,5,60,7,1,1,0,0,2
Derek S Green,,,,,,,,1,64,6,64,5,1,1,0,0,2
William K Greenlee,,,,,,,,,2,1,61,4,0,1,0,0,2
Terry Tracy,,,,,,,,,,1,4,49,4,1,1,0,2
Blondell Reynolds Brown,,,,,,,,,,,0,3,0,1,0,0,2
David Oh,,,,,,,,,,,,0,1,1,0,0,2
Andrew C Stober,,,,,,,,,,,,,0,1,1,1,2
Kristin Combs,,,,,,,,,,,,,,0,2,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,1,2
John Staggs,,,,,,,,,,,,,,,,0,2
Total,119,77,96,93,91,90,89,81,75,71,70,65,6,4,3,1,2
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,3
,Alice Beck Dubow,Emil Giordano,Al Taubenberger,Dennis M O Brien,William K Greenlee,Allan Domb,David Oh,Derek S Green,Helen Gym,Daniel Tinney,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,3
Alice Beck Dubow,5,0,12,12,40,38,7,38,39,6,33,5,3,2,2,3,3
Emil Giordano,,0,43,35,6,6,31,2,4,28,1,25,4,3,2,1,3
Al Taubenberger,,,1,40,10,8,34,7,5,32,3,29,3,2,1,2,3
Dennis M O Brien,,,,1,6,9,34,6,3,31,2,22,4,3,2,2,3
William K Greenlee,,,,,2,34,7,34,33,2,32,4,2,1,0,0,3
Allan Domb,,,,,,2,6,34,33,4,29,2,1,0,0,0,3
David Oh,,,,,,,1,5,4,24,3,22,4,2,2,1,3
Derek S Green,,,,,,,,1,31,4,30,0,1,0,0,1,3
Helen Gym,,,,,,,,,0,3,31,3,2,1,1,1,3
Daniel Tinney,,,,,,,,,,2,1,24,2,0,0,1,3
Blondell Reynolds Brown,,,,,,,,,,,0,1,0,0,0,0,3
Terry Tracy,,,,,,,,,,,,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,,,0,5,4,3,3
Sheila E Armstrong,,,,,,,,,,,,,,0,5,4,3
John Staggs,,,,,,,,,,,,,,,0,4,3
Kristin Combs,,,,,,,,,,,,,,,,0,3
Total,69,48,59,52,49,48,44,43,43,39,34,31,8,6,5,5,3
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,4
,Alice Beck Dubow,Emil Giordano,Allan Domb,Derek S Green,Dennis M O Brien,Helen Gym,Al Taubenberger,Daniel Tinney,William K Greenlee,Blondell Reynolds Brown,David Oh,Terry Tracy,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,4
Alice Beck Dubow,2,0,50,50,18,48,14,14,45,40,6,6,4,3,1,1,4
Emil Giordano,,0,5,4,33,2,34,31,2,2,29,31,3,3,2,2,4
Allan Domb,,,4,47,13,43,15,11,38,37,5,5,0,1,0,0,4
Derek S Green,,,,3,14,41,8,8,38,41,5,5,2,1,2,0,4
Dennis M O Brien,,,,,1,8,38,33,10,5,32,30,6,3,4,2,4
Helen Gym,,,,,,1,9,7,36,36,2,4,4,3,1,1,4
Al Taubenberger,,,,,,,1,38,6,3,29,29,2,1,0,0,4
Daniel Tinney,,,,,,,,0,5,6,24,32,2,2,0,0,4
William K Greenlee,,,,,,,,,0,37,5,1,1,0,1,0,4
Blondell Reynolds Brown,,,,,,,,,,0,2,3,0,0,0,0,4
David Oh,,,,,,,,,,,0,24,0,1,1,0,4
Terry Tracy,,,,,,,,,,,,0,5,4,1,3,4
Kristin Combs,,,,,,,,,,,,,0,4,3,3,4
Andrew C Stober,,,,,,,,,,,,,,0,1,2,4
John Staggs,,,,,,,,,,,,,,,0,1,4
Sheila E Armstrong,,,,,,,,,,,,,,,,0,4
