col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,All
Michael Wojcik,49,0,"1,544","1,469","1,466","1,453","1,413","1,419","1,246","1,226","1,205","1,204","1,198","1,163",65,All
Paul Lalley,,3,16,17,18,15,13,12,16,14,14,12,13,11,30,All
Ken Powell,,,33,"1,450","1,449","1,444","1,418","1,432","1,248","1,241","1,216","1,212","1,209","1,178",70,All
Tracy B Roman,,,,19,"1,433","1,409","1,411","1,401","1,228","1,216","1,196","1,194","1,192","1,173",72,All
Mia Roberts Perez,,,,,13,"1,444","1,408","1,422","1,237","1,230","1,211","1,216","1,202","1,171",70,All
Kai Scott,,,,,,10,"1,404","1,430","1,236","1,222","1,214","1,211","1,201","1,164",66,All
Lyris Younge,,,,,,,7,"1,394","1,221","1,212","1,191","1,191","1,190","1,160",69,All
Abbe Fletman,,,,,,,,1,"1,217","1,212","1,205","1,207","1,195","1,161",61,All
Stephanie M Sawyer,,,,,,,,,4,"1,235","1,216","1,211","1,209","1,178",69,All
Daine Grey Jr,,,,,,,,,,3,"1,206","1,207","1,214","1,173",67,All
Chris Mallios,,,,,,,,,,,0,"1,206","1,193","1,170",59,All
Rainy Papademetriou,,,,,,,,,,,,0,"1,192","1,164",57,All
Michael Fanning,,,,,,,,,,,,,1,"1,159",57,All
Scott Diclaudio,,,,,,,,,,,,,,4,39,All
Vincent Furlong,,,,,,,,,,,,,,,1,All
Total,"1,769",45,"1,646","1,549","1,545","1,531","1,476","1,473","1,292","1,272","1,238","1,235","1,233","1,195",100,All
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Michael Wojcik,Paul Lalley,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Tracy B Roman,Chris Mallios,Stephanie M Sawyer,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Michael Wojcik,4,0,105,105,103,100,96,96,86,84,83,80,75,75,8,1
Paul Lalley,,1,3,3,3,3,1,1,3,3,3,3,3,2,0,1
Ken Powell,,,3,109,103,104,98,96,86,85,85,81,78,77,8,1
Mia Roberts Perez,,,,1,103,104,98,97,86,85,86,82,79,76,8,1
Kai Scott,,,,,1,103,95,91,88,83,82,79,76,74,7,1
Abbe Fletman,,,,,,0,95,90,86,82,83,79,76,73,6,1
Lyris Younge,,,,,,,1,94,79,79,77,77,73,75,8,1
Tracy B Roman,,,,,,,,1,76,76,75,75,70,76,8,1
Chris Mallios,,,,,,,,,0,83,83,81,78,76,8,1
Stephanie M Sawyer,,,,,,,,,,0,82,80,77,76,6,1
Rainy Papademetriou,,,,,,,,,,,0,80,76,74,7,1
Daine Grey Jr,,,,,,,,,,,,0,76,74,7,1
Michael Fanning,,,,,,,,,,,,,0,71,4,1
Scott Diclaudio,,,,,,,,,,,,,,0,7,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,120,4,115,114,110,107,101,101,90,87,86,83,79,77,8,1
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Michael Wojcik,Paul Lalley,Ken Powell,Kai Scott,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Michael Wojcik,1,0,92,91,88,88,88,85,81,81,79,79,79,78,0,2
Paul Lalley,,0,1,2,3,1,1,1,2,1,2,1,0,1,2,2
Ken Powell,,,1,90,88,89,86,87,81,82,80,81,79,79,1,2
Kai Scott,,,,1,87,88,87,87,82,81,81,81,79,79,2,2
Tracy B Roman,,,,,2,86,86,84,82,81,81,80,78,79,2,2
Lyris Younge,,,,,,1,86,85,82,82,80,81,79,79,1,2
Mia Roberts Perez,,,,,,,0,84,80,80,80,80,78,79,1,2
Abbe Fletman,,,,,,,,0,79,80,79,80,78,78,1,2
Stephanie M Sawyer,,,,,,,,,0,81,81,80,78,79,2,2
Daine Grey Jr,,,,,,,,,,0,80,80,79,79,1,2
Chris Mallios,,,,,,,,,,,0,80,78,79,2,2
Rainy Papademetriou,,,,,,,,,,,,0,78,79,1,2
Michael Fanning,,,,,,,,,,,,,0,77,0,2
Scott Diclaudio,,,,,,,,,,,,,,0,1,2
Vincent Furlong,,,,,,,,,,,,,,,0,2
Total,101,3,97,96,94,92,90,87,83,82,81,81,79,79,2,2
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Michael Wojcik,Paul Lalley,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,3
Michael Wojcik,8,0,94,90,88,89,86,84,77,78,76,74,75,73,8,3
Paul Lalley,,0,1,1,1,1,1,1,1,1,0,1,1,1,4,3
Ken Powell,,,1,91,94,91,89,89,81,80,79,77,78,76,8,3
Mia Roberts Perez,,,,1,87,89,86,85,79,79,78,77,77,75,8,3
Tracy B Roman,,,,,1,87,86,88,78,77,76,75,76,75,7,3
Kai Scott,,,,,,0,87,83,79,79,77,77,77,74,8,3
Abbe Fletman,,,,,,,0,82,78,77,75,74,76,73,6,3
Lyris Younge,,,,,,,,0,77,77,75,74,75,73,6,3
Daine Grey Jr,,,,,,,,,2,80,78,77,78,75,8,3
Stephanie M Sawyer,,,,,,,,,,0,78,77,78,75,8,3
Rainy Papademetriou,,,,,,,,,,,0,76,77,75,6,3
Chris Mallios,,,,,,,,,,,,0,76,73,5,3
Michael Fanning,,,,,,,,,,,,,0,75,7,3
Scott Diclaudio,,,,,,,,,,,,,,0,6,3
Vincent Furlong,,,,,,,,,,,,,,,1,3
Total,112,4,101,96,95,94,90,90,83,82,79,78,78,76,13,3
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Michael Wojcik,Paul Lalley,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,4
Michael Wojcik,7,0,112,109,109,107,101,102,94,91,92,91,89,88,3,4
Paul Lalley,,0,2,1,0,0,0,0,0,0,0,0,0,1,3,4
Ken Powell,,,1,107,107,107,105,103,96,94,93,91,91,90,5,4
Mia Roberts Perez,,,,1,107,107,103,102,94,92,92,92,89,90,3,4
Tracy B Roman,,,,,0,105,102,101,96,92,91,90,91,90,3,4
Kai Scott,,,,,,0,105,104,94,90,92,91,89,89,3,4
Abbe Fletman,,,,,,,0,102,92,91,91,90,89,88,3,4
Lyris Younge,,,,,,,,1,90,88,89,88,87,87,2,4
Stephanie M Sawyer,,,,,,,,,0,92,92,90,91,90,3,4
Daine Grey Jr,,,,,,,,,,0,91,91,90,89,3,4
Chris Mallios,,,,,,,,,,,0,91,88,89,3,4
Rainy Papademetriou,,,,,,,,,,,,0,88,89,3,4
Michael Fanning,,,,,,,,,,,,,0,87,2,4
Scott Diclaudio,,,,,,,,,,,,,,0,3,4
Vincent Furlong,,,,,,,,,,,,,,,0,4
Total,132,4,120,115,114,112,106,106,97,94,93,92,91,91,6,4
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,5
Michael Wojcik,1,0,61,55,50,51,53,50,45,45,42,42,43,39,2,5
Paul Lalley,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5
Ken Powell,,,2,53,51,51,50,51,46,44,44,44,44,40,3,5
Tracy B Roman,,,,1,50,50,51,51,45,43,42,42,43,40,3,5
Kai Scott,,,,,1,51,50,51,43,42,43,43,42,39,2,5
Lyris Younge,,,,,,1,51,50,44,43,43,43,42,39,3,5
Mia Roberts Perez,,,,,,,0,50,44,43,42,42,42,39,3,5
Abbe Fletman,,,,,,,,0,43,41,42,42,43,39,2,5
Stephanie M Sawyer,,,,,,,,,0,45,45,44,44,40,3,5
Daine Grey Jr,,,,,,,,,,1,43,43,42,39,2,5
Michael Fanning,,,,,,,,,,,0,44,43,40,2,5
Chris Mallios,,,,,,,,,,,,0,43,40,2,5
Rainy Papademetriou,,,,,,,,,,,,,0,40,2,5
Scott Diclaudio,,,,,,,,,,,,,,0,1,5
Vincent Furlong,,,,,,,,,,,,,,,0,5
Total,71,2,66,58,54,54,54,52,48,47,45,44,44,40,3,5
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,6
Michael Wojcik,1,0,97,93,89,89,88,83,73,73,70,70,68,68,5,6
Paul Lalley,,0,0,1,1,1,0,1,0,0,1,1,0,0,2,6
Ken Powell,,,1,95,94,91,89,85,73,71,71,71,69,67,6,6
Tracy B Roman,,,,1,93,91,88,87,72,71,72,72,69,67,7,6
Mia Roberts Perez,,,,,1,91,89,86,73,70,71,71,68,67,7,6
Kai Scott,,,,,,0,89,85,72,71,71,70,68,66,6,6
Abbe Fletman,,,,,,,0,84,71,70,69,69,68,66,6,6
Lyris Younge,,,,,,,,0,68,69,68,67,65,63,7,6
Daine Grey Jr,,,,,,,,,0,71,71,70,68,67,6,6
Stephanie M Sawyer,,,,,,,,,,1,69,68,67,66,5,6
Michael Fanning,,,,,,,,,,,0,71,69,67,6,6
Rainy Papademetriou,,,,,,,,,,,,0,68,67,6,6
Chris Mallios,,,,,,,,,,,,,0,66,4,6
Scott Diclaudio,,,,,,,,,,,,,,1,2,6
Vincent Furlong,,,,,,,,,,,,,,,0,6
Total,108,2,105,101,98,97,92,89,75,75,73,72,69,69,8,6
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Michael Wojcik,Paul Lalley,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Daine Grey Jr,Chris Mallios,Michael Fanning,Stephanie M Sawyer,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,7
Michael Wojcik,1,0,125,119,121,120,117,116,104,103,103,102,101,98,6,7
Paul Lalley,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
Ken Powell,,,3,117,117,116,117,115,104,103,103,102,101,99,5,7
Mia Roberts Perez,,,,0,117,116,116,115,105,104,103,104,103,100,6,7
Tracy B Roman,,,,,0,117,116,117,104,103,103,103,102,99,6,7
Kai Scott,,,,,,0,115,116,104,102,102,103,102,99,5,7
Lyris Younge,,,,,,,0,115,104,102,104,103,102,99,6,7
Abbe Fletman,,,,,,,,0,103,102,102,103,102,99,6,7
Daine Grey Jr,,,,,,,,,0,104,105,105,104,101,6,7
Chris Mallios,,,,,,,,,,0,103,104,103,101,5,7
Michael Fanning,,,,,,,,,,,0,104,103,100,6,7
Stephanie M Sawyer,,,,,,,,,,,,0,104,101,6,7
Rainy Papademetriou,,,,,,,,,,,,,0,100,5,7
Scott Diclaudio,,,,,,,,,,,,,,0,2,7
Vincent Furlong,,,,,,,,,,,,,,,0,7
Total,137,2,130,123,123,122,119,118,107,106,105,105,104,101,7,7
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,8
,Michael Wojcik,Paul Lalley,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,8
Michael Wojcik,0,0,52,52,51,49,48,47,42,42,41,40,40,37,2,8
Paul Lalley,,0,3,1,1,1,2,1,1,1,1,1,1,0,1,8
Ken Powell,,,1,50,48,49,48,48,41,43,41,41,41,37,3,8
Mia Roberts Perez,,,,0,49,51,48,49,42,42,41,40,40,36,3,8
Tracy B Roman,,,,,0,48,49,48,40,40,40,39,39,36,3,8
Kai Scott,,,,,,0,48,49,41,41,41,40,40,36,3,8
Lyris Younge,,,,,,,0,47,40,39,40,39,39,36,3,8
Abbe Fletman,,,,,,,,0,40,40,40,40,40,36,3,8
Rainy Papademetriou,,,,,,,,,0,41,42,41,41,37,3,8
Stephanie M Sawyer,,,,,,,,,,0,41,41,41,37,3,8
Chris Mallios,,,,,,,,,,,0,41,41,37,3,8
Daine Grey Jr,,,,,,,,,,,,0,41,37,3,8
Michael Fanning,,,,,,,,,,,,,0,37,3,8
Scott Diclaudio,,,,,,,,,,,,,,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,0,8
Total,62,3,57,55,53,52,51,50,43,43,42,41,41,37,3,8
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,9
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,9
Michael Wojcik,2,0,69,63,65,64,63,60,59,59,58,57,56,54,2,9
Paul Lalley,,0,1,2,2,2,2,2,2,2,2,2,1,2,2,9
Ken Powell,,,1,61,64,63,64,61,59,59,58,57,56,55,3,9
Tracy B Roman,,,,3,63,62,62,62,58,58,56,57,54,55,4,9
Kai Scott,,,,,0,65,65,62,61,61,60,59,57,56,4,9
Mia Roberts Perez,,,,,,0,64,61,60,60,59,59,57,56,4,9
Abbe Fletman,,,,,,,0,62,60,60,59,58,57,56,4,9
Lyris Younge,,,,,,,,0,57,57,56,56,54,55,4,9
Daine Grey Jr,,,,,,,,,0,61,59,59,57,56,4,9
Stephanie M Sawyer,,,,,,,,,,0,59,59,57,56,4,9
Michael Fanning,,,,,,,,,,,0,58,57,56,4,9
Chris Mallios,,,,,,,,,,,,0,56,55,4,9
Rainy Papademetriou,,,,,,,,,,,,,0,54,2,9
Scott Diclaudio,,,,,,,,,,,,,,0,3,9
Vincent Furlong,,,,,,,,,,,,,,,0,9
Total,76,2,71,68,67,66,65,62,61,61,60,59,57,56,4,9
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,10
,Michael Wojcik,Paul Lalley,Ken Powell,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Kai Scott,Abbe Fletman,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,10
Michael Wojcik,5,0,53,51,51,48,45,46,39,39,38,36,36,35,6,10
Paul Lalley,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
