col_1,col_2,division
,District Council 1st District,1
,Mark F Squilla,1
Mark F Squilla,85,1
Total,85,1
,District Council 1st District,2
,Mark F Squilla,2
Mark F Squilla,39,2
Total,39,2
,District Council 1st District,3
,Mark F Squilla,3
Mark F Squilla,112,3
Total,112,3
,District Council 1st District,4
,Mark F Squilla,4
Mark F Squilla,69,4
Total,69,4
,District Council 1st District,5
,Mark F Squilla,5
Mark F Squilla,77,5
Total,77,5
,District Council 1st District,6
,Mark F Squilla,6
Mark F Squilla,90,6
Total,90,6
,District Council 1st District,7
,Mark F Squilla,7
Mark F Squilla,82,7
Total,82,7
,District Council 1st District,8
,Mark F Squilla,8
Mark F Squilla,84,8
Total,84,8
,District Council 1st District,9
,Mark F Squilla,9
Mark F Squilla,32,9
Total,32,9
,District Council 1st District,10
,Mark F Squilla,10
Mark F Squilla,59,10
Total,59,10
,District Council 1st District,11
,Mark F Squilla,11
Mark F Squilla,74,11
Total,74,11
,District Council 1st District,12
,Mark F Squilla,12
Mark F Squilla,84,12
Total,84,12
,District Council 1st District,13
,Mark F Squilla,13
Mark F Squilla,39,13
Total,39,13
,District Council 1st District,16
,Mark F Squilla,16
Mark F Squilla,26,16
Total,26,16
,District Council 1st District,17
,Mark F Squilla,17
Mark F Squilla,35,17
Total,35,17
,District Council 1st District,18
,Mark F Squilla,18
Mark F Squilla,38,18
Total,38,18
,District Council 1st District,21
,Mark F Squilla,21
Mark F Squilla,35,21
Total,35,21
,District Council 1st District,22
,Mark F Squilla,22
Mark F Squilla,72,22
Total,72,22
,District Council 1st District,23
,Mark F Squilla,23
Mark F Squilla,45,23
Total,45,23
,District Council 1st District,24
,Mark F Squilla,24
Mark F Squilla,38,24
Total,38,24
,District Council 1st District,All
,Mark F Squilla,All
Mark F Squilla,"1,215",All
Total,"1,215",All
