col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,All
Kevin M Dougherty,714,"2,980","2,941",387,220,211,92,"3,289","2,447","2,406",All
Christine Donohue,,41,"2,848",290,88,87,55,"2,521","2,165","2,159",All
David Wecht,,,46,218,84,54,52,"2,400","2,109","2,107",All
Judy Olson,,,,19,"1,303","1,332",46,"1,636",333,315,All
Mike George,,,,,22,"1,182",36,"1,386",183,190,All
Anne Covey,,,,,,10,26,"1,349",194,181,All
Paul P Panepinto,,,,,,,5,129,59,66,All
Christine Hope,,,,,,,,29,"2,439","2,426",All
Sharon Williams Losier,,,,,,,,,7,"2,380",All
Joffie C Pittman,,,,,,,,,,5,All
Total,"5,085","3,398","3,316","1,921","1,579","1,506",184,"4,897","2,738","2,683",All
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,1
Kevin M Dougherty,11,38,39,4,1,1,0,40,34,32,1
Christine Donohue,,0,39,5,2,1,0,35,33,31,1
David Wecht,,,1,5,0,0,0,33,33,31,1
Judy Olson,,,,0,10,7,0,12,2,2,1
Anne Covey,,,,,1,7,0,10,1,1,1
Mike George,,,,,,0,0,8,0,0,1
Paul P Panepinto,,,,,,,0,0,0,0,1
Christine Hope,,,,,,,,0,34,33,1
Joffie C Pittman,,,,,,,,,0,33,1
Sharon Williams Losier,,,,,,,,,,0,1
Total,63,45,45,16,11,8,0,51,38,36,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Kevin M Dougherty,8,23,22,0,0,0,0,24,22,22,2
David Wecht,,2,27,3,3,0,0,24,26,24,2
Christine Donohue,,,0,3,2,0,0,22,23,22,2
Judy Olson,,,,0,5,5,0,7,4,4,2
Mike George,,,,,0,5,0,6,3,3,2
Anne Covey,,,,,,0,0,4,1,1,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Christine Hope,,,,,,,,1,25,25,2
Sharon Williams Losier,,,,,,,,,0,26,2
Joffie C Pittman,,,,,,,,,,0,2
Total,41,33,27,8,8,5,0,34,30,29,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,3
Kevin M Dougherty,28,82,77,10,5,6,1,83,67,57,3
Christine Donohue,,4,75,9,4,3,1,65,59,52,3
David Wecht,,,1,8,3,1,0,60,56,49,3
Judy Olson,,,,0,31,30,1,46,9,8,3
Anne Covey,,,,,0,25,1,31,4,4,3
Mike George,,,,,,2,1,32,4,4,3
Paul P Panepinto,,,,,,,0,2,1,1,3
Christine Hope,,,,,,,,0,61,58,3
Sharon Williams Losier,,,,,,,,,0,58,3
Joffie C Pittman,,,,,,,,,,0,3
Total,146,98,87,54,37,36,3,128,77,63,3
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,4
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kevin M Dougherty,Judy Olson,Christine Donohue,David Wecht,Anne Covey,Mike George,Paul P Panepinto,4
Christine Hope,2,59,56,135,90,76,69,71,73,5,4
Joffie C Pittman,,0,55,59,14,52,43,7,6,0,4
Sharon Williams Losier,,,0,57,11,50,44,7,4,1,4
Kevin M Dougherty,,,,21,29,85,80,19,17,5,4
Judy Olson,,,,,0,14,13,67,64,2,4
Christine Donohue,,,,,,0,77,8,4,0,4
David Wecht,,,,,,,1,3,3,1,4
Anne Covey,,,,,,,,0,51,0,4
Mike George,,,,,,,,,0,2,4
Paul P Panepinto,,,,,,,,,,1,4
Total,208,65,62,181,98,97,94,76,76,7,4
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,5
Kevin M Dougherty,14,93,87,9,8,1,1,91,79,79,5
Christine Donohue,,2,91,7,7,1,1,77,74,74,5
David Wecht,,,1,7,2,0,0,66,68,66,5
Judy Olson,,,,0,28,26,0,35,12,13,5
Mike George,,,,,0,25,0,32,8,8,5
Anne Covey,,,,,,0,1,25,6,6,5
Paul P Panepinto,,,,,,,1,2,2,2,5
Christine Hope,,,,,,,,0,81,82,5
Sharon Williams Losier,,,,,,,,,0,79,5
Joffie C Pittman,,,,,,,,,,0,5
Total,144,109,99,42,38,27,3,129,93,90,5
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,6
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,6
Christine Hope,0,47,48,63,49,48,44,42,40,2,6
Sharon Williams Losier,,0,45,50,44,42,7,5,5,2,6
Joffie C Pittman,,,0,44,44,43,5,3,3,1,6
Kevin M Dougherty,,,,13,64,60,5,3,3,2,6
Christine Donohue,,,,,0,62,5,1,1,4,6
David Wecht,,,,,,1,4,1,2,0,6
Judy Olson,,,,,,,1,40,37,0,6
Anne Covey,,,,,,,,0,39,0,6
Mike George,,,,,,,,,0,0,6
Paul P Panepinto,,,,,,,,,,0,6
Total,107,59,51,103,73,67,50,44,42,4,6
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,7
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,7
Kevin M Dougherty,17,72,67,5,5,4,0,75,51,48,7
David Wecht,,0,64,4,2,1,1,55,46,44,7
Christine Donohue,,,3,4,0,0,0,52,43,44,7
Judy Olson,,,,0,28,28,1,34,6,5,7
Mike George,,,,,1,27,0,31,6,5,7
Anne Covey,,,,,,1,0,29,6,3,7
Paul P Panepinto,,,,,,,0,1,0,0,7
Christine Hope,,,,,,,,1,54,50,7
Sharon Williams Losier,,,,,,,,,1,49,7
Joffie C Pittman,,,,,,,,,,1,7
Total,119,78,76,37,34,31,1,108,57,54,7
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,8
Kevin M Dougherty,14,64,63,11,3,4,2,75,63,58,8
Christine Donohue,,3,63,15,2,2,4,58,56,54,8
David Wecht,,,0,12,2,0,2,56,55,54,8
Judy Olson,,,,1,17,18,2,31,16,16,8
Mike George,,,,,1,13,0,19,5,5,8
Anne Covey,,,,,,0,0,19,4,4,8
Paul P Panepinto,,,,,,,0,2,2,4,8
Christine Hope,,,,,,,,0,64,63,8
Sharon Williams Losier,,,,,,,,,0,62,8
Joffie C Pittman,,,,,,,,,,0,8
Total,113,85,75,40,21,20,5,103,73,71,8
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,9
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,9
Kevin M Dougherty,13,84,82,12,7,1,3,85,58,56,9
Christine Donohue,,0,81,11,4,1,2,63,56,54,9
David Wecht,,,0,5,2,1,5,61,50,48,9
Judy Olson,,,,0,32,32,0,41,16,14,9
Mike George,,,,,1,30,1,36,8,8,9
Anne Covey,,,,,,0,1,27,6,6,9
Paul P Panepinto,,,,,,,0,2,2,2,9
Christine Hope,,,,,,,,3,63,62,9
Sharon Williams Losier,,,,,,,,,1,62,9
Joffie C Pittman,,,,,,,,,,0,9
Total,130,94,94,50,43,34,6,128,68,64,9
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,10
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,10
Christine Hope,1,63,64,75,66,63,43,38,36,5,10
Sharon Williams Losier,,0,65,64,59,58,7,5,4,3,10
Joffie C Pittman,,,0,61,59,59,8,6,3,3,10
Kevin M Dougherty,,,,11,72,73,3,3,2,3,10
David Wecht,,,,,0,72,7,3,2,1,10
Christine Donohue,,,,,,1,7,2,1,3,10
Judy Olson,,,,,,,0,36,35,1,10
Mike George,,,,,,,,0,32,1,10
Anne Covey,,,,,,,,,1,1,10
