col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,All
,Cindy Bass,Michael Galganski,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Al Taubenberger,Sheila E Armstrong,Andrew C Stober,Kristin Combs,John Staggs,All
Cindy Bass,40,0,"1,090","1,061","1,011","1,002",989,41,8,10,8,10,9,3,5,2,All
Michael Galganski,,0,4,6,4,6,7,6,6,6,7,4,1,3,1,1,All
Blondell Reynolds Brown,,,20,999,"1,000",991,976,30,7,5,4,5,8,1,4,0,All
Derek S Green,,,,18,988,982,971,28,6,9,6,5,7,3,1,1,All
William K Greenlee,,,,,6,974,966,28,7,4,6,4,4,1,4,0,All
Allan Domb,,,,,,12,968,19,3,6,4,5,4,2,2,0,All
Helen Gym,,,,,,,4,18,8,8,7,5,5,3,2,1,All
David Oh,,,,,,,,5,31,28,28,24,3,1,3,2,All
Dennis M O Brien,,,,,,,,,0,25,25,22,0,0,0,0,All
Terry Tracy,,,,,,,,,,1,27,24,1,3,1,1,All
Daniel Tinney,,,,,,,,,,,0,22,0,0,0,1,All
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,All
Sheila E Armstrong,,,,,,,,,,,,,0,4,5,2,All
Andrew C Stober,,,,,,,,,,,,,,0,4,2,All
Kristin Combs,,,,,,,,,,,,,,,0,2,All
John Staggs,,,,,,,,,,,,,,,,1,All
Total,"1,267",16,"1,143","1,115","1,049","1,045","1,028",78,38,38,34,32,11,7,7,4,All
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,4
,Cindy Bass,Michael Galganski,Blondell Reynolds Brown,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,4
Cindy Bass,6,0,111,100,97,98,95,2,1,2,2,1,0,0,0,0,4
Michael Galganski,,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4
Blondell Reynolds Brown,,,2,99,97,97,95,1,1,0,1,1,0,0,0,0,4
Allan Domb,,,,2,96,95,94,0,1,0,0,0,0,0,0,0,4
Helen Gym,,,,,0,94,92,0,1,0,0,0,0,0,0,0,4
William K Greenlee,,,,,,0,92,2,1,1,1,1,0,0,0,0,4
Derek S Green,,,,,,,0,0,1,0,0,0,0,0,0,0,4
David Oh,,,,,,,,1,4,4,4,4,0,0,0,0,4
Terry Tracy,,,,,,,,,1,4,4,3,0,0,0,0,4
Al Taubenberger,,,,,,,,,,0,4,3,0,0,0,0,4
Dennis M O Brien,,,,,,,,,,,0,3,0,0,0,0,4
Daniel Tinney,,,,,,,,,,,,0,0,0,0,0,4
Andrew C Stober,,,,,,,,,,,,,0,0,0,0,4
John Staggs,,,,,,,,,,,,,,0,0,0,4
Kristin Combs,,,,,,,,,,,,,,,0,0,4
Sheila E Armstrong,,,,,,,,,,,,,,,,0,4
Total,126,1,116,103,99,99,97,6,6,5,5,4,0,0,0,0,4
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,5
,Cindy Bass,Michael Galganski,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Dennis M O Brien,Kristin Combs,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,Terry Tracy,Andrew C Stober,John Staggs,5
Cindy Bass,10,0,146,136,137,132,126,3,2,3,1,0,1,0,0,0,5
Michael Galganski,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Blondell Reynolds Brown,,,3,131,137,131,128,3,2,3,1,0,1,0,0,0,5
Derek S Green,,,,2,129,126,123,1,2,0,1,0,0,0,0,0,5
William K Greenlee,,,,,2,130,128,3,2,3,1,0,1,0,0,0,5
Allan Domb,,,,,,1,124,2,1,2,0,0,0,0,0,0,5
Helen Gym,,,,,,,0,0,1,1,1,0,0,0,0,0,5
David Oh,,,,,,,,0,2,2,1,1,1,1,0,0,5
Dennis M O Brien,,,,,,,,,0,0,1,1,0,1,0,0,5
Kristin Combs,,,,,,,,,,0,0,0,1,0,0,0,5
Al Taubenberger,,,,,,,,,,,0,1,0,1,0,0,5
Daniel Tinney,,,,,,,,,,,,0,0,1,0,0,5
Sheila E Armstrong,,,,,,,,,,,,,0,0,0,0,5
Terry Tracy,,,,,,,,,,,,,,0,0,0,5
Andrew C Stober,,,,,,,,,,,,,,,0,0,5
John Staggs,,,,,,,,,,,,,,,,0,5
Total,166,0,151,141,141,136,128,5,4,3,2,1,1,1,0,0,5
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,9
,Cindy Bass,Michael Galganski,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Helen Gym,David Oh,Daniel Tinney,Terry Tracy,Dennis M O Brien,Al Taubenberger,Andrew C Stober,John Staggs,Sheila E Armstrong,Kristin Combs,9
Cindy Bass,2,0,170,166,164,163,158,8,2,1,0,0,0,1,1,0,9
Michael Galganski,,0,2,2,1,2,2,1,2,1,1,0,1,0,0,0,9
Derek S Green,,,3,160,159,160,155,2,2,2,0,0,1,1,1,0,9
William K Greenlee,,,,0,161,161,157,6,3,0,1,0,0,0,1,0,9
Blondell Reynolds Brown,,,,,2,158,156,3,1,0,0,0,0,0,1,0,9
Allan Domb,,,,,,2,156,2,1,1,0,0,1,0,1,0,9
Helen Gym,,,,,,,1,2,1,2,1,0,1,0,0,0,9
David Oh,,,,,,,,3,6,4,4,3,0,1,0,0,9
Daniel Tinney,,,,,,,,,0,4,4,3,0,1,0,0,9
Terry Tracy,,,,,,,,,,0,3,3,1,1,0,0,9
Dennis M O Brien,,,,,,,,,,,0,3,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,0,0,0,0,0,9
Andrew C Stober,,,,,,,,,,,,,0,0,0,0,9
John Staggs,,,,,,,,,,,,,,0,0,0,9
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,9
Kristin Combs,,,,,,,,,,,,,,,,0,9
Total,186,3,175,169,168,167,163,16,7,6,4,3,1,1,1,0,9
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,10
,Cindy Bass,Michael Galganski,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Dennis M O Brien,Daniel Tinney,John Staggs,Sheila E Armstrong,Terry Tracy,Al Taubenberger,Andrew C Stober,Kristin Combs,10
Cindy Bass,3,0,105,101,96,93,92,5,2,0,0,1,1,0,0,0,10
Michael Galganski,,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10
Blondell Reynolds Brown,,,4,97,95,92,91,5,2,0,0,1,1,0,0,0,10
Derek S Green,,,,1,97,94,93,5,2,1,0,1,1,0,0,0,10
Allan Domb,,,,,2,91,90,3,1,1,0,1,0,0,0,0,10
William K Greenlee,,,,,,0,91,2,1,0,0,1,1,0,0,0,10
Helen Gym,,,,,,,0,3,1,1,0,0,0,0,0,0,10
David Oh,,,,,,,,0,1,1,0,0,1,0,0,0,10
Dennis M O Brien,,,,,,,,,0,0,0,0,0,0,0,0,10
Daniel Tinney,,,,,,,,,,0,0,0,0,0,0,0,10
John Staggs,,,,,,,,,,,1,0,0,0,0,0,10
Sheila E Armstrong,,,,,,,,,,,,0,0,0,0,0,10
Terry Tracy,,,,,,,,,,,,,0,0,0,0,10
Al Taubenberger,,,,,,,,,,,,,,0,0,0,10
Andrew C Stober,,,,,,,,,,,,,,,0,0,10
Kristin Combs,,,,,,,,,,,,,,,,0,10
Total,119,2,112,106,102,97,96,6,2,1,1,1,1,0,0,0,10
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,11
,Cindy Bass,Michael Galganski,Blondell Reynolds Brown,Derek S Green,Allan Domb,Helen Gym,William K Greenlee,David Oh,Sheila E Armstrong,Terry Tracy,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,John Staggs,11
Cindy Bass,5,0,87,83,79,80,75,6,2,2,2,0,1,1,0,0,11
Michael Galganski,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11
Blondell Reynolds Brown,,,1,76,78,76,75,3,3,2,0,1,1,0,1,0,11
Derek S Green,,,,1,74,74,72,5,2,2,1,0,1,0,0,0,11
Allan Domb,,,,,0,74,75,3,0,1,1,0,1,0,0,0,11
Helen Gym,,,,,,0,74,2,2,1,1,0,1,0,0,0,11
William K Greenlee,,,,,,,1,1,0,0,0,0,0,0,0,0,11
David Oh,,,,,,,,0,1,2,1,0,0,1,0,0,11
Sheila E Armstrong,,,,,,,,,0,1,0,1,0,0,1,0,11
Terry Tracy,,,,,,,,,,0,1,1,0,0,1,0,11
Al Taubenberger,,,,,,,,,,,0,0,0,0,0,0,11
Andrew C Stober,,,,,,,,,,,,0,0,0,1,0,11
Daniel Tinney,,,,,,,,,,,,,0,0,0,0,11
Dennis M O Brien,,,,,,,,,,,,,,0,0,0,11
Kristin Combs,,,,,,,,,,,,,,,0,0,11
John Staggs,,,,,,,,,,,,,,,,0,11
Total,109,1,92,88,81,81,79,6,3,3,2,1,1,1,1,0,11
,District Council 8th District,,Council At Large,,,,,,,,,,,,,,12
,Cindy Bass,Michael Galganski,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Allan Domb,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,12
