col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,All
Kevin M Dougherty,216,"2,100","2,055",91,40,48,26,"2,089","2,042","2,005","1,980","1,898","1,898","1,716","1,669","1,661","1,654","1,608","1,606",256,All
Christine Donohue,,23,"2,059",72,28,21,24,"1,884","1,905","1,881","1,856","1,811","1,806","1,641","1,603","1,588","1,591","1,557","1,567",183,All
David Wecht,,,24,55,26,9,11,"1,875","1,845","1,816","1,809","1,780","1,777","1,599","1,569","1,566","1,568","1,529","1,544",156,All
Judy Olson,,,,10,316,329,12,102,116,107,100,102,92,115,101,102,97,94,87,377,All
Mike George,,,,,5,290,13,63,62,56,58,58,52,63,61,67,64,62,55,341,All
Anne Covey,,,,,,0,8,59,68,59,56,55,50,67,57,60,58,61,48,330,All
Paul P Panepinto,,,,,,,1,26,29,27,28,24,21,29,27,27,28,23,24,32,All
Ken Powell,,,,,,,,1,"1,995","1,969","1,973","1,938","1,937","1,724","1,703","1,709","1,695","1,657","1,646",211,All
Tracy B Roman,,,,,,,,,4,"1,993","1,971","1,956","1,953","1,738","1,705","1,702","1,700","1,667","1,657",225,All
Mia Roberts Perez,,,,,,,,,,4,"1,960","1,931","1,926","1,735","1,702","1,681","1,684","1,638","1,644",202,All
Kai Scott,,,,,,,,,,,3,"1,939","1,927","1,723","1,687","1,682","1,690","1,641","1,644",203,All
Abbe Fletman,,,,,,,,,,,,0,"1,902","1,690","1,672","1,661","1,658","1,628","1,625",190,All
Lyris Younge,,,,,,,,,,,,,1,"1,673","1,666","1,656","1,657","1,631","1,625",175,All
