col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 5th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Darrell L Clarke,Mia Roberts Perez,Ken Powell,Kai Scott,Abbe Fletman,Tracy B Roman,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Rainy Papademetriou,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,All
Darrell L Clarke,153,947,940,933,925,910,875,852,857,832,824,805,774,164,All
Mia Roberts Perez,,3,905,950,934,898,883,836,813,822,831,811,762,106,All
Ken Powell,,,14,929,924,899,889,826,822,820,803,801,771,104,All
Kai Scott,,,,3,969,908,901,836,824,855,838,825,770,103,All
Abbe Fletman,,,,,2,911,897,840,823,857,831,829,775,111,All
Tracy B Roman,,,,,,10,911,826,809,805,795,794,788,122,All
Lyris Younge,,,,,,,3,802,795,799,790,787,775,108,All
Stephanie M Sawyer,,,,,,,,2,836,835,827,834,784,121,All
Michael Fanning,,,,,,,,,7,838,815,826,799,122,All
Chris Mallios,,,,,,,,,,0,827,825,787,117,All
Rainy Papademetriou,,,,,,,,,,,5,816,770,102,All
Daine Grey Jr,,,,,,,,,,,,1,775,103,All
Scott Diclaudio,,,,,,,,,,,,,2,105,All
Vincent Furlong,,,,,,,,,,,,,,96,All
Total,"1,382","1,052","1,044","1,042","1,035","1,003",952,930,928,909,902,866,832,296,All
,District Council 5th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Darrell L Clarke,Abbe Fletman,Mia Roberts Perez,Kai Scott,Ken Powell,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,1
Darrell L Clarke,15,150,151,149,145,145,143,132,131,126,125,122,121,19,1
Abbe Fletman,,0,148,151,150,147,148,130,130,132,129,126,128,11,1
Mia Roberts Perez,,,0,151,145,146,147,132,130,127,128,125,128,12,1
Kai Scott,,,,0,148,151,148,130,131,130,128,125,128,12,1
Ken Powell,,,,,2,147,143,126,127,127,126,123,125,8,1
Lyris Younge,,,,,,0,147,127,130,127,128,126,126,10,1
Tracy B Roman,,,,,,,2,130,128,126,128,128,124,12,1
Stephanie M Sawyer,,,,,,,,0,128,127,126,126,126,14,1
Rainy Papademetriou,,,,,,,,,0,129,129,127,126,10,1
Chris Mallios,,,,,,,,,,0,129,126,127,13,1
Michael Fanning,,,,,,,,,,,0,128,126,13,1
Scott Diclaudio,,,,,,,,,,,,0,124,12,1
Daine Grey Jr,,,,,,,,,,,,,0,9,1
Vincent Furlong,,,,,,,,,,,,,,10,1
Total,199,163,163,161,159,156,156,141,138,136,133,131,130,32,1
,District Council 5th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Darrell L Clarke,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Tracy B Roman,Lyris Younge,Rainy Papademetriou,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Darrell L Clarke,18,126,124,122,117,121,114,114,110,109,111,107,99,20,2
Mia Roberts Perez,,1,133,132,126,125,120,116,114,114,115,109,106,17,2
Kai Scott,,,0,133,125,123,119,114,117,111,112,109,102,13,2
Abbe Fletman,,,,0,123,124,121,113,118,112,115,109,106,15,2
Ken Powell,,,,,2,121,118,107,107,104,105,103,102,13,2
Tracy B Roman,,,,,,0,124,107,110,105,107,108,105,15,2
Lyris Younge,,,,,,,0,102,107,103,105,105,103,13,2
Rainy Papademetriou,,,,,,,,0,111,107,111,106,101,14,2
Chris Mallios,,,,,,,,,0,108,110,110,103,14,2
Stephanie M Sawyer,,,,,,,,,,2,114,106,100,13,2
Daine Grey Jr,,,,,,,,,,,0,109,105,16,2
Michael Fanning,,,,,,,,,,,,1,103,15,2
Scott Diclaudio,,,,,,,,,,,,,1,14,2
Vincent Furlong,,,,,,,,,,,,,,16,2
Total,166,144,143,140,133,133,124,123,122,121,120,116,108,39,2
,District Council 5th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Darrell L Clarke,Abbe Fletman,Kai Scott,Tracy B Roman,Ken Powell,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Lyris Younge,Mia Roberts Perez,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,4
Darrell L Clarke,20,96,97,96,94,91,90,94,91,88,87,86,82,21,4
Abbe Fletman,,0,97,94,92,87,84,85,84,87,82,83,80,14,4
Kai Scott,,,0,90,92,86,84,83,83,89,83,81,79,9,4
Tracy B Roman,,,,1,88,83,82,87,82,88,77,81,80,14,4
