col_1,col_2,col_3,col_4,division
,District Council 1st District,Sheriff,,All
,Mark F Squilla,Jewell Williams,Christopher Sawyer,All
Mark F Squilla,209,681,325,All
Jewell Williams,,42,0,All
Christopher Sawyer,,,248,All
Total,"1,215",723,573,All
,District Council 1st District,Sheriff,,1
,Mark F Squilla,Christopher Sawyer,Jewell Williams,1
Mark F Squilla,14,29,42,1
Christopher Sawyer,,18,0,1
Jewell Williams,,,2,1
Total,85,47,44,1
,District Council 1st District,Sheriff,,2
,Mark F Squilla,Jewell Williams,Christopher Sawyer,2
Mark F Squilla,4,27,8,2
Jewell Williams,,3,0,2
Christopher Sawyer,,,6,2
Total,39,30,14,2
,District Council 1st District,Sheriff,,3
,Mark F Squilla,Jewell Williams,Christopher Sawyer,3
Mark F Squilla,19,71,22,3
Jewell Williams,,1,0,3
Christopher Sawyer,,,30,3
Total,112,72,52,3
,District Council 1st District,Sheriff,,4
,Mark F Squilla,Christopher Sawyer,Jewell Williams,4
Mark F Squilla,16,21,32,4
Christopher Sawyer,,15,0,4
Jewell Williams,,,1,4
Total,69,36,33,4
,District Council 1st District,Sheriff,,5
,Mark F Squilla,Christopher Sawyer,Jewell Williams,5
Mark F Squilla,12,27,38,5
Christopher Sawyer,,27,0,5
Jewell Williams,,,6,5
Total,77,54,44,5
,District Council 1st District,Sheriff,,6
,Mark F Squilla,Christopher Sawyer,Jewell Williams,6
Mark F Squilla,25,32,33,6
Christopher Sawyer,,13,0,6
Jewell Williams,,,2,6
Total,90,45,35,6
,District Council 1st District,Sheriff,,7
,Mark F Squilla,Christopher Sawyer,Jewell Williams,7
Mark F Squilla,18,25,39,7
Christopher Sawyer,,29,0,7
Jewell Williams,,,1,7
Total,82,54,40,7
,District Council 1st District,Sheriff,,8
,Mark F Squilla,Christopher Sawyer,Jewell Williams,8
Mark F Squilla,16,32,36,8
Christopher Sawyer,,19,0,8
Jewell Williams,,,2,8
Total,84,51,38,8
,District Council 1st District,Sheriff,,9
,Mark F Squilla,Jewell Williams,Christopher Sawyer,9
Mark F Squilla,1,25,6,9
Jewell Williams,,0,0,9
Christopher Sawyer,,,7,9
Total,32,25,13,9
,District Council 1st District,Sheriff,,10
,Mark F Squilla,Christopher Sawyer,Jewell Williams,10
Mark F Squilla,10,19,30,10
Christopher Sawyer,,16,0,10
Jewell Williams,,,0,10
Total,59,35,30,10
,District Council 1st District,Sheriff,,11
,Mark F Squilla,Jewell Williams,Christopher Sawyer,11
Mark F Squilla,15,43,16,11
Jewell Williams,,1,0,11
Christopher Sawyer,,,6,11
Total,74,44,22,11
,District Council 1st District,Sheriff,,12
,Mark F Squilla,Jewell Williams,Christopher Sawyer,12
Mark F Squilla,15,44,25,12
Jewell Williams,,2,0,12
Christopher Sawyer,,,13,12
Total,84,46,38,12
,District Council 1st District,Sheriff,,13
,Mark F Squilla,Jewell Williams,Christopher Sawyer,13
Mark F Squilla,6,31,2,13
Jewell Williams,,5,0,13
Christopher Sawyer,,,0,13
Total,39,36,2,13
,Sheriff,,District Council 1st District,16
,Jewell Williams,Christopher Sawyer,Mark F Squilla,16
Jewell Williams,4,0,24,16
Christopher Sawyer,,2,1,16
Mark F Squilla,,,1,16
Total,28,3,26,16
,District Council 1st District,Sheriff,,17
,Mark F Squilla,Jewell Williams,Christopher Sawyer,17
Mark F Squilla,2,30,3,17
Jewell Williams,,3,0,17
Christopher Sawyer,,,0,17
Total,35,33,3,17
,District Council 1st District,Sheriff,,18
,Mark F Squilla,Jewell Williams,Christopher Sawyer,18
Mark F Squilla,4,28,6,18
Jewell Williams,,1,0,18
Christopher Sawyer,,,7,18
Total,38,29,13,18
,District Council 1st District,Sheriff,,21
,Mark F Squilla,Jewell Williams,Christopher Sawyer,21
Mark F Squilla,4,25,6,21
Jewell Williams,,2,0,21
Christopher Sawyer,,,3,21
Total,35,27,9,21
,District Council 1st District,Sheriff,,22
,Mark F Squilla,Jewell Williams,Christopher Sawyer,22
Mark F Squilla,12,41,19,22
Jewell Williams,,0,0,22
Christopher Sawyer,,,12,22
Total,72,41,31,22
,District Council 1st District,Sheriff,,23
,Mark F Squilla,Jewell Williams,Christopher Sawyer,23
Mark F Squilla,8,26,11,23
Jewell Williams,,2,0,23
Christopher Sawyer,,,16,23
Total,45,28,27,23
,District Council 1st District,Sheriff,,24
,Mark F Squilla,Christopher Sawyer,Jewell Williams,24
Mark F Squilla,7,15,16,24
Christopher Sawyer,,9,0,24
Jewell Williams,,,4,24
Total,38,24,20,24
