col_1,col_2,col_3,col_4,col_5,col_6,division
,Sheriff,,City Commissioners,,,1
,Jewell Williams,Christopher Sawyer,Lisa M Deeley,Anthony Clark,Al Schmidt,1
Jewell Williams,12,0,101,98,4,1
Christopher Sawyer,,2,1,1,2,1
Lisa M Deeley,,,4,89,4,1
Anthony Clark,,,,3,1,1
Al Schmidt,,,,,0,1
Total,124,5,108,104,6,1
,Sheriff,,City Commissioners,,,2
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Jewell Williams,6,0,119,106,1,2
Christopher Sawyer,,0,0,1,0,2
Anthony Clark,,,8,102,0,2
Lisa M Deeley,,,,3,0,2
Al Schmidt,,,,,0,2
Total,131,1,128,111,1,2
,Sheriff,,City Commissioners,,,3
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Jewell Williams,7,0,141,119,2,3
Christopher Sawyer,,0,0,1,1,3
Anthony Clark,,,7,117,1,3
Lisa M Deeley,,,,2,2,3
Al Schmidt,,,,,0,3
Total,152,1,150,124,3,3
,Sheriff,,City Commissioners,,,4
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Jewell Williams,7,0,140,135,3,4
Christopher Sawyer,,2,0,1,3,4
Anthony Clark,,,5,129,1,4
Lisa M Deeley,,,,1,2,4
Al Schmidt,,,,,1,4
Total,155,5,146,138,7,4
,Sheriff,,City Commissioners,,,5
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Jewell Williams,3,0,132,111,4,5
Christopher Sawyer,,0,0,0,1,5
Anthony Clark,,,1,106,3,5
Lisa M Deeley,,,,1,1,5
Al Schmidt,,,,,1,5
Total,141,1,134,113,6,5
,Sheriff,,City Commissioners,,,6
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Jewell Williams,7,0,103,88,1,6
Christopher Sawyer,,0,1,0,1,6
Anthony Clark,,,6,78,1,6
Lisa M Deeley,,,,3,0,6
Al Schmidt,,,,,0,6
Total,121,2,111,92,2,6
,City Commissioners,,,Sheriff,,7
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,7
Anthony Clark,15,110,1,127,2,7
Lisa M Deeley,,0,0,115,0,7
Al Schmidt,,,0,0,1,7
Jewell Williams,,,,12,0,7
Christopher Sawyer,,,,,0,7
Total,145,116,1,145,2,7
,City Commissioners,,,Sheriff,,8
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,8
Anthony Clark,6,104,0,118,3,8
Lisa M Deeley,,3,1,104,2,8
Al Schmidt,,,0,1,0,8
Jewell Williams,,,,5,0,8
Christopher Sawyer,,,,,0,8
Total,130,112,1,128,3,8
,Sheriff,,City Commissioners,,,9
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,9
Jewell Williams,6,0,112,115,4,9
Christopher Sawyer,,2,1,1,3,9
Anthony Clark,,,4,107,3,9
Lisa M Deeley,,,,1,3,9
Al Schmidt,,,,,0,9
Total,128,5,119,119,7,9
,Sheriff,,City Commissioners,,,10
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,10
Jewell Williams,10,0,127,116,5,10
Christopher Sawyer,,1,2,0,2,10
Anthony Clark,,,5,110,4,10
Lisa M Deeley,,,,2,1,10
Al Schmidt,,,,,0,10
Total,150,4,140,124,7,10
,Sheriff,,City Commissioners,,,11
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,11
Jewell Williams,1,0,112,112,0,11
Christopher Sawyer,,2,0,0,0,11
Anthony Clark,,,5,101,0,11
Lisa M Deeley,,,,0,0,11
Al Schmidt,,,,,0,11
Total,124,2,117,112,0,11
,City Commissioners,,,Sheriff,,12
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,12
Anthony Clark,9,131,2,143,1,12
Lisa M Deeley,,0,4,136,2,12
Al Schmidt,,,2,4,3,12
Jewell Williams,,,,5,0,12
Christopher Sawyer,,,,,0,12
Total,158,142,10,158,4,12
,City Commissioners,,,Sheriff,,13
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,13
Anthony Clark,6,89,0,110,2,13
Lisa M Deeley,,5,2,93,3,13
Al Schmidt,,,0,1,2,13
Jewell Williams,,,,3,0,13
Christopher Sawyer,,,,,1,13
Total,118,101,3,118,6,13
,Sheriff,,City Commissioners,,,14
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,14
Jewell Williams,10,0,134,112,2,14
Christopher Sawyer,,0,3,7,4,14
Anthony Clark,,,5,109,2,14
Lisa M Deeley,,,,3,3,14
Al Schmidt,,,,,0,14
Total,153,8,145,125,6,14
,Sheriff,,City Commissioners,,,15
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,15
Jewell Williams,5,0,117,118,0,15
Christopher Sawyer,,0,1,2,3,15
Anthony Clark,,,9,110,0,15
Lisa M Deeley,,,,1,1,15
Al Schmidt,,,,,0,15
Total,131,4,127,121,3,15
,City Commissioners,,,Sheriff,,16
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,16
Anthony Clark,6,48,0,66,1,16
Lisa M Deeley,,2,3,49,2,16
Al Schmidt,,,0,2,2,16
Jewell Williams,,,,5,0,16
Christopher Sawyer,,,,,0,16
Total,75,55,4,74,4,16
,Sheriff,,City Commissioners,,,17
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,17
Jewell Williams,4,0,86,80,1,17
Christopher Sawyer,,1,1,0,0,17
Anthony Clark,,,3,75,1,17
Lisa M Deeley,,,,2,0,17
Al Schmidt,,,,,0,17
Total,95,2,90,82,1,17
,Sheriff,,City Commissioners,,,18
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,18
Jewell Williams,5,0,106,90,2,18
Christopher Sawyer,,0,1,3,3,18
Anthony Clark,,,4,90,1,18
Lisa M Deeley,,,,1,3,18
Al Schmidt,,,,,0,18
Total,114,4,113,96,5,18
,Sheriff,,City Commissioners,,,19
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,19
Jewell Williams,4,0,121,112,0,19
Christopher Sawyer,,0,1,1,3,19
Anthony Clark,,,3,108,1,19
Lisa M Deeley,,,,4,1,19
Al Schmidt,,,,,0,19
Total,131,3,127,119,3,19
,City Commissioners,,,Sheriff,,20
,Anthony Clark,Lisa M Deeley,Al Schmidt,Jewell Williams,Christopher Sawyer,20
Anthony Clark,8,140,1,155,3,20
Lisa M Deeley,,3,1,141,1,20
Al Schmidt,,,0,1,3,20
Jewell Williams,,,,8,0,20
Christopher Sawyer,,,,,0,20
Total,170,149,4,168,6,20
,Sheriff,,City Commissioners,,,21
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,21
Jewell Williams,5,0,158,151,0,21
Christopher Sawyer,,1,0,1,4,21
Anthony Clark,,,2,140,0,21
Lisa M Deeley,,,,1,1,21
Al Schmidt,,,,,0,21
Total,175,5,161,154,4,21
,Sheriff,,City Commissioners,,,22
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,22
Jewell Williams,9,0,109,102,3,22
Christopher Sawyer,,0,1,0,1,22
Anthony Clark,,,6,98,2,22
Lisa M Deeley,,,,2,1,22
Al Schmidt,,,,,0,22
Total,123,2,117,105,4,22
,Sheriff,,City Commissioners,,,23
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,23
Jewell Williams,6,0,51,44,1,23
Christopher Sawyer,,0,3,5,1,23
Anthony Clark,,,3,44,1,23
Lisa M Deeley,,,,2,1,23
Al Schmidt,,,,,0,23
Total,61,5,58,52,2,23
,Sheriff,,City Commissioners,,,24
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,24
Jewell Williams,7,0,147,131,0,24
Christopher Sawyer,,1,0,1,2,24
Anthony Clark,,,6,124,0,24
Lisa M Deeley,,,,0,0,24
Al Schmidt,,,,,0,24
Total,161,4,153,132,2,24
,Sheriff,,City Commissioners,,,25
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,25
Jewell Williams,4,0,98,93,0,25
Christopher Sawyer,,1,1,1,0,25
Anthony Clark,,,4,86,0,25
Lisa M Deeley,,,,1,0,25
Al Schmidt,,,,,0,25
Total,112,2,105,97,0,25
,Sheriff,,City Commissioners,,,26
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,26
Jewell Williams,3,0,48,45,1,26
Christopher Sawyer,,0,0,0,0,26
Anthony Clark,,,1,43,1,26
Lisa M Deeley,,,,0,0,26
Al Schmidt,,,,,0,26
Total,53,0,49,45,1,26
,Sheriff,,City Commissioners,,,27
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,27
Jewell Williams,6,0,98,92,2,27
Christopher Sawyer,,1,2,1,1,27
Anthony Clark,,,3,87,2,27
Lisa M Deeley,,,,0,2,27
Al Schmidt,,,,,0,27
Total,111,3,105,94,4,27
,Sheriff,,City Commissioners,,,28
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,28
Jewell Williams,4,0,92,80,1,28
Christopher Sawyer,,0,1,2,4,28
Anthony Clark,,,2,80,0,28
Lisa M Deeley,,,,3,1,28
Al Schmidt,,,,,0,28
Total,98,6,96,86,5,28
,Sheriff,,City Commissioners,,,29
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,29
Jewell Williams,6,0,104,93,2,29
Christopher Sawyer,,0,0,0,0,29
Anthony Clark,,,6,85,1,29
Lisa M Deeley,,,,4,1,29
Al Schmidt,,,,,0,29
Total,120,0,111,99,3,29
,Sheriff,,City Commissioners,,,All
,Jewell Williams,Christopher Sawyer,Anthony Clark,Lisa M Deeley,Al Schmidt,All
Jewell Williams,175,0,"3,272","2,984",48,All
Christopher Sawyer,,15,32,39,50,All
Anthony Clark,,,151,"2,840",30,All
Lisa M Deeley,,,,54,39,All
Al Schmidt,,,,,4,All
Total,"3,655",99,"3,502","3,123",105,All
