col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,All
Maria Quinones Sanchez,5,90,87,87,78,77,75,66,63,59,60,60,57,10,All
Mia Roberts Perez,,3,78,83,76,76,75,66,62,60,60,60,58,6,All
Ken Powell,,,3,81,75,76,75,63,62,58,60,59,58,5,All
Tracy B Roman,,,,0,78,77,76,65,62,61,60,60,58,5,All
Kai Scott,,,,,1,76,76,61,61,59,60,57,57,6,All
Lyris Younge,,,,,,0,76,61,61,59,61,58,58,5,All
Abbe Fletman,,,,,,,0,61,60,58,60,58,58,5,All
Stephanie M Sawyer,,,,,,,,0,62,60,61,60,59,6,All
Michael Fanning,,,,,,,,,0,61,62,58,58,6,All
Daine Grey Jr,,,,,,,,,,0,60,57,56,5,All
Rainy Papademetriou,,,,,,,,,,,0,58,58,6,All
Chris Mallios,,,,,,,,,,,,0,55,4,All
Scott Diclaudio,,,,,,,,,,,,,0,3,All
Vincent Furlong,,,,,,,,,,,,,,18,All
Total,119,96,92,91,82,79,77,69,65,64,62,61,59,29,All
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,14
,Maria Quinones Sanchez,Ken Powell,Kai Scott,Abbe Fletman,Mia Roberts Perez,Lyris Younge,Tracy B Roman,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,14
Maria Quinones Sanchez,1,23,23,23,22,22,22,17,16,16,16,16,14,3,14
Ken Powell,,2,20,21,20,21,21,16,16,16,16,16,14,2,14
Kai Scott,,,1,22,20,21,21,15,15,15,15,15,13,3,14
Abbe Fletman,,,,0,21,22,22,16,16,16,16,16,14,2,14
Mia Roberts Perez,,,,,1,21,21,16,16,16,16,16,14,2,14
Lyris Younge,,,,,,0,22,16,16,16,16,16,14,2,14
Tracy B Roman,,,,,,,0,16,16,16,16,16,14,2,14
Chris Mallios,,,,,,,,0,16,16,16,16,14,2,14
Daine Grey Jr,,,,,,,,,0,16,16,16,14,2,14
Michael Fanning,,,,,,,,,,0,16,16,14,2,14
Rainy Papademetriou,,,,,,,,,,,0,16,14,2,14
Stephanie M Sawyer,,,,,,,,,,,,0,14,2,14
Scott Diclaudio,,,,,,,,,,,,,0,0,14
Vincent Furlong,,,,,,,,,,,,,,3,14
Total,29,25,24,23,23,22,22,17,16,16,16,16,14,6,14
,District Council 7th District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,15
,Maria Quinones Sanchez,Mia Roberts Perez,Tracy B Roman,Kai Scott,Ken Powell,Lyris Younge,Abbe Fletman,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Rainy Papademetriou,Scott Diclaudio,Chris Mallios,Vincent Furlong,15
Maria Quinones Sanchez,3,17,16,15,16,16,15,9,10,10,9,9,9,1,15
Mia Roberts Perez,,1,15,15,15,15,15,9,9,9,9,9,9,0,15
Tracy B Roman,,,0,16,15,15,15,10,9,9,9,9,9,0,15
Kai Scott,,,,0,15,15,15,10,9,9,9,9,9,0,15
Ken Powell,,,,,0,15,15,9,10,9,9,9,9,0,15
Lyris Younge,,,,,,0,15,9,9,9,9,9,9,0,15
Abbe Fletman,,,,,,,0,9,9,9,9,9,9,0,15
Daine Grey Jr,,,,,,,,0,10,10,10,10,9,1,15
Michael Fanning,,,,,,,,,0,10,10,10,9,1,15
Stephanie M Sawyer,,,,,,,,,,0,10,10,9,1,15
Rainy Papademetriou,,,,,,,,,,,0,10,9,1,15
Scott Diclaudio,,,,,,,,,,,,0,9,1,15
Chris Mallios,,,,,,,,,,,,,0,0,15
