col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 6th District,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Bobby Henon,All
Kevin M Dougherty,"1,477","8,656","8,337",999,604,506,276,"12,276",All
Christine Donohue,,158,"8,186",707,237,214,177,"8,589",All
David Wecht,,,120,489,154,231,127,"8,139",All
Judy Olson,,,,169,"3,336","3,053",105,"1,846",All
Anne Covey,,,,,80,"2,874",77,"1,314",All
Mike George,,,,,,154,90,"1,228",All
Paul P Panepinto,,,,,,,27,339,All
Bobby Henon,,,,,,,,159,All
Total,"15,148","9,964","9,392","4,743","3,847","3,775",516,"14,538",All
