col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 8th District,,Judge Of The Municipal Court,,,1
,Cindy Bass,Michael Galganski,Joffie C Pittman,Christine Hope,Sharon Williams Losier,1
Cindy Bass,62,0,248,188,192,1
Michael Galganski,,3,7,10,5,1
Joffie C Pittman,,,5,198,203,1
Christine Hope,,,,9,194,1
Sharon Williams Losier,,,,,2,1
Total,331,14,278,223,216,1
,District Council 8th District,,Judge Of The Municipal Court,,,2
,Cindy Bass,Michael Galganski,Joffie C Pittman,Christine Hope,Sharon Williams Losier,2
Cindy Bass,45,0,223,141,142,2
Michael Galganski,,5,11,11,7,2
Joffie C Pittman,,,10,140,148,2
Christine Hope,,,,7,138,2
Sharon Williams Losier,,,,,0,2
Total,284,23,252,166,157,2
,District Council 8th District,,Judge Of The Municipal Court,,,3
,Cindy Bass,Michael Galganski,Christine Hope,Joffie C Pittman,Sharon Williams Losier,3
Cindy Bass,20,0,141,144,145,3
Michael Galganski,,4,8,4,4,3
Christine Hope,,,9,141,141,3
Joffie C Pittman,,,,3,141,3
Sharon Williams Losier,,,,,1,3
Total,186,13,165,158,156,3
,District Council 8th District,,Judge Of The Municipal Court,,,4
,Cindy Bass,Michael Galganski,Joffie C Pittman,Christine Hope,Sharon Williams Losier,4
Cindy Bass,13,0,171,165,161,4
Michael Galganski,,0,10,10,10,4
Joffie C Pittman,,,6,164,163,4
Christine Hope,,,,3,162,4
Sharon Williams Losier,,,,,0,4
Total,203,11,189,181,174,4
,District Council 8th District,,Judge Of The Municipal Court,,,5
,Cindy Bass,Michael Galganski,Joffie C Pittman,Christine Hope,Sharon Williams Losier,5
Cindy Bass,20,0,202,183,191,5
Michael Galganski,,2,8,9,7,5
Joffie C Pittman,,,1,181,193,5
Christine Hope,,,,9,182,5
Sharon Williams Losier,,,,,1,5
Total,241,12,217,205,205,5
,District Council 8th District,,Judge Of The Municipal Court,,,6
,Cindy Bass,Michael Galganski,Christine Hope,Joffie C Pittman,Sharon Williams Losier,6
Cindy Bass,32,0,210,212,195,6
Michael Galganski,,1,15,11,10,6
Christine Hope,,,9,205,203,6
Joffie C Pittman,,,,4,207,6
Sharon Williams Losier,,,,,4,6
Total,284,16,249,242,225,6
,District Council 8th District,,Judge Of The Municipal Court,,,7
,Cindy Bass,Michael Galganski,Joffie C Pittman,Christine Hope,Sharon Williams Losier,7
Cindy Bass,24,0,162,139,143,7
Michael Galganski,,3,11,13,11,7
Joffie C Pittman,,,10,138,146,7
Christine Hope,,,,11,138,7
Sharon Williams Losier,,,,,2,7
Total,212,20,191,169,163,7
,District Council 8th District,,Judge Of The Municipal Court,,,8
,Cindy Bass,Michael Galganski,Christine Hope,Joffie C Pittman,Sharon Williams Losier,8
Cindy Bass,16,0,135,131,123,8
Michael Galganski,,1,0,0,0,8
Christine Hope,,,1,117,114,8
Joffie C Pittman,,,,2,112,8
Sharon Williams Losier,,,,,0,8
Total,171,1,137,134,123,8
,District Council 8th District,,Judge Of The Municipal Court,,,9
,Cindy Bass,Michael Galganski,Joffie C Pittman,Sharon Williams Losier,Christine Hope,9
Cindy Bass,12,0,108,111,108,9
Michael Galganski,,0,5,3,4,9
Joffie C Pittman,,,4,103,104,9
Sharon Williams Losier,,,,1,102,9
Christine Hope,,,,,1,9
Total,136,6,117,115,113,9
,District Council 8th District,,Judge Of The Municipal Court,,,10
,Cindy Bass,Michael Galganski,Christine Hope,Joffie C Pittman,Sharon Williams Losier,10
Cindy Bass,26,0,133,135,129,10
Michael Galganski,,2,5,2,2,10
Christine Hope,,,4,123,123,10
Joffie C Pittman,,,,2,118,10
Sharon Williams Losier,,,,,3,10
Total,184,7,145,142,136,10
,District Council 8th District,,Judge Of The Municipal Court,,,11
,Cindy Bass,Michael Galganski,Christine Hope,Joffie C Pittman,Sharon Williams Losier,11
Cindy Bass,10,0,82,86,85,11
Michael Galganski,,1,8,4,4,11
Christine Hope,,,7,75,76,11
Joffie C Pittman,,,,0,78,11
Sharon Williams Losier,,,,,1,11
Total,119,10,99,92,92,11
,District Council 8th District,,Judge Of The Municipal Court,,,12
,Cindy Bass,Michael Galganski,Christine Hope,Sharon Williams Losier,Joffie C Pittman,12
Cindy Bass,14,0,102,101,94,12
Michael Galganski,,0,2,3,2,12
Christine Hope,,,4,93,89,12
Sharon Williams Losier,,,,2,91,12
