col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,All
,Alice Beck Dubow,Emil Giordano,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,John Staggs,All
Alice Beck Dubow,72,0,"3,166","2,838","2,639","2,422","2,513",815,362,669,298,218,178,118,119,79,All
Emil Giordano,,10,64,58,52,119,35,44,335,24,345,330,343,317,22,6,All
Helen Gym,,,35,"2,732","2,491","2,305","2,376",722,259,607,282,125,106,80,89,63,All
Derek S Green,,,,13,"2,393","2,177","2,320",545,203,440,232,104,67,58,48,26,All
William K Greenlee,,,,,11,"1,994","2,256",327,215,396,73,118,76,51,45,27,All
Allan Domb,,,,,,28,"1,862",432,242,187,279,154,152,97,50,25,All
Blondell Reynolds Brown,,,,,,,23,297,178,366,55,61,54,31,42,20,All
Andrew C Stober,,,,,,,,11,83,293,224,53,57,40,70,44,All
David Oh,,,,,,,,,13,61,320,355,327,300,28,9,All
Kristin Combs,,,,,,,,,,7,46,36,37,21,99,69,All
Terry Tracy,,,,,,,,,,,2,333,348,342,19,9,All
Dennis M O Brien,,,,,,,,,,,,8,348,332,15,1,All
Al Taubenberger,,,,,,,,,,,,,2,334,20,3,All
Daniel Tinney,,,,,,,,,,,,,,0,12,2,All
Sheila E Armstrong,,,,,,,,,,,,,,,0,33,All
John Staggs,,,,,,,,,,,,,,,,1,All
Total,"3,861",518,"3,469","3,074","2,822","2,730","2,695",965,767,753,707,588,551,459,153,92,All
,Judge Of The Superior Court,,Council At Large,,,,,,,,,,,,,,1
,Alice Beck Dubow,Emil Giordano,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Andrew C Stober,Kristin Combs,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Sheila E Armstrong,John Staggs,1
Alice Beck Dubow,2,0,233,215,208,196,191,24,26,11,10,7,7,4,10,2,1
Emil Giordano,,0,4,5,4,4,4,0,0,13,13,12,12,12,0,0,1
