col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Mia Roberts Perez,Ken Powell,Abbe Fletman,Kai Scott,Tracy B Roman,Lyris Younge,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Christine Hope,1,92,94,95,91,90,87,93,88,84,78,82,81,80,81,20,1
Sharon Williams Losier,,1,98,96,98,93,95,92,93,86,80,83,83,81,83,10,1
Joffie C Pittman,,,0,99,98,96,94,90,91,91,84,84,86,84,84,12,1
Mia Roberts Perez,,,,0,98,97,96,93,94,90,83,85,86,83,83,11,1
Ken Powell,,,,,0,96,95,94,96,89,83,85,86,84,83,9,1
Abbe Fletman,,,,,,0,96,92,91,92,84,81,85,84,81,10,1
Kai Scott,,,,,,,0,90,92,88,84,83,84,82,81,8,1
Tracy B Roman,,,,,,,,0,93,83,78,82,83,82,82,11,1
Lyris Younge,,,,,,,,,1,83,78,82,83,81,83,9,1
Chris Mallios,,,,,,,,,,0,86,83,84,84,84,11,1
Rainy Papademetriou,,,,,,,,,,,1,77,79,83,80,7,1
Stephanie M Sawyer,,,,,,,,,,,,0,83,80,81,8,1
Daine Grey Jr,,,,,,,,,,,,,0,83,81,10,1
Michael Fanning,,,,,,,,,,,,,,0,82,10,1
Scott Diclaudio,,,,,,,,,,,,,,,0,11,1
Vincent Furlong,,,,,,,,,,,,,,,,0,1
Total,116,109,108,109,108,105,105,100,97,96,94,90,89,88,86,21,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Municipal Court,,,2
,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Daine Grey Jr,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,Sharon Williams Losier,Christine Hope,Joffie C Pittman,2
Ken Powell,1,133,134,134,132,129,127,126,125,125,124,123,1,138,135,135,2
Tracy B Roman,,2,133,132,131,129,125,124,123,123,122,122,1,133,134,132,2
Kai Scott,,,1,133,133,130,126,126,124,125,124,123,1,132,132,132,2
Lyris Younge,,,,1,132,129,125,124,124,123,123,122,1,133,133,133,2
Mia Roberts Perez,,,,,1,130,124,124,124,123,123,122,1,131,131,133,2
Abbe Fletman,,,,,,0,121,121,120,120,121,119,0,128,128,129,2
Daine Grey Jr,,,,,,,0,126,125,125,124,123,1,125,125,124,2
Rainy Papademetriou,,,,,,,,0,124,125,124,123,1,124,124,123,2
Stephanie M Sawyer,,,,,,,,,0,124,123,121,1,124,124,124,2
Michael Fanning,,,,,,,,,,0,123,122,1,123,123,122,2
Chris Mallios,,,,,,,,,,,0,121,1,123,123,122,2
Scott Diclaudio,,,,,,,,,,,,0,1,122,121,121,2
Vincent Furlong,,,,,,,,,,,,,0,1,2,1,2
Sharon Williams Losier,,,,,,,,,,,,,,0,133,133,2
Christine Hope,,,,,,,,,,,,,,,0,134,2
Joffie C Pittman,,,,,,,,,,,,,,,,0,2
